ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
SPG,2020-03-12,17.7,macro_sensitivity,high,medium,"COVID demand shock hitting physical retail real estate. Mall traffic tenant sales and rent collection threatened by pandemic and travel ban","Broad REIT deleveraging. Fears of tenant bankruptcies and unpaid rent. Simon later closed all U.S. malls Mar 18. No material SPG-specific press release",no,,,"SPG's 17.7% drop looks mainly like the market rapidly repricing enclosed-mall cash flows after the pandemic declaration and travel ban. On March 12 the S&P 500 fell 9.5% but mall landlords were hit harder because investors were already discounting collapsing foot traffic and a coming rent-collection crisis."
SO,2020-03-12,10.3,no_clear_catalyst,low,low-medium,"No clear Southern-specific negative. Broad panic selling and forced de-risking. Utilities treated as bond proxies but March 12 was liquidity event","Investors worrying about bad debt commercial power demand and capital-market stress. Even defensives sold aggressively for cash",no,,,"SO's 10.3% decline appears mostly to be an indiscriminate liquidation move rather than a response to fresh company news. In a session when the S&P fell 9.5% and emergency Fed liquidity measures failed to calm markets even defensive regulated utilities were sold aggressively for cash."
SCHW,2020-03-12,12.3,macro_sensitivity,high,high,"Rate-collapse and net-interest-margin fears plus financial-sector risk-off. Not poor Schwab fundamentals — Reuters Mar 13 reported record trading and $45.3B net new assets Jan-Feb","Merger-integration overhang from TD Ameritrade. Broad selling across brokers banks and asset managers. Mar 11 big bank CEOs told Trump system was sound",no,,,"SCHW fell as the market priced a much lower-rate world that would pressure sweep-cash revenue and interest margins. Schwab's own March 13 commentary pointed to strong client activity and fresh assets while the market was punishing nearly all financials on recession and rate fears."
SBUX,2020-03-12,9.1,demand_weakness,high,high,"COVID traffic collapse hitting global cafe demand. Already closed 2000+ China stores and delayed 2020 outlook update. Pandemic declaration and collapsing mobility made investors extrapolate larger global sales hit","Europe travel ban. Work-from-home adoption. Concern U.S. cafe operations would also be curtailed. Starbucks moved to broad cafe restrictions days later",yes,,,"SBUX's decline was mainly a COVID demand story not a fresh March 9-12 corporate surprise. Investors were taking the early China disruption and applying it to the U.S. and Europe after the pandemic declaration anticipating a severe hit to same-store sales and store-level throughput."
RTX,2020-03-12,4.7,macro_sensitivity,high,high,"Commercial aerospace and air-travel shock. Airlines Mar 12 appealed for government aid and rushed to cut Europe flying after travel restrictions","General market panic and uncertainty around pending Raytheon-UTC combination. Defense business cushioned decline",no,,,"RTX fell less than many travel-linked names because investors could offset some commercial-aerospace damage with defense exposure. Still once airlines began publicly seeking support and slashing Europe service the aftermarket and OEM outlook for aviation suppliers deteriorated sharply."
QCOM,2020-03-12,10.2,demand_weakness,high,high,"Smartphone demand and supply-chain risk tied to China and COVID amplified by market panic. Reuters reported Qualcomm warned coronavirus outbreak posed threat to mobile-phone industry","Broad semiconductor de-risking. Recession fears. Concerns even 5G adoption could be delayed by handset disruption. Warning already out Mar 2 and remained highly relevant",yes,,,"QCOM had a more obvious stock-specific angle because management had already flagged virus risk to the handset ecosystem. By March 12 investors were no longer treating that as a China-only issue and were discounting both lower smartphone demand and production dislocation globally."
PM,2020-03-12,9.5,no_clear_catalyst,low,medium,"No major Philip Morris-specific release. Global risk-off plus concern about duty-free and travel-related tobacco sales","Emerging-market FX worries. Supply-chain concern. Indiscriminate selling of defensive multinationals. Europe travel ban threatened duty-free channels",no,,,"PM's drop looks larger than a pure defensive staple move because investors were also discounting damage to airport and duty-free volumes and emerging-market operations. Not strong evidence of a new company-specific catalyst in the prior 3 days."
PG,2020-03-12,8.7,demand_weakness,medium,high,"Earlier China-related earnings warning plus broad market liquidation. P&G said Feb 20 coronavirus would hurt current-quarter revenue and profit through China supply-chain disruption","Supply-chain disruption fears. Portfolio-wide selling of even high-quality defensives to raise cash. Earlier warning repriced more aggressively as outbreak globalized",yes,,down,"PG was not falling because demand for cleaning products was weak. The issue was that investors were still focused on supply disruption and the company's own prior warning that China would hurt the quarter. On March 12 that idiosyncratic issue was overwhelmed by a systemwide liquidation event."
PEP,2020-03-12,11.1,macro_sensitivity,medium,medium,"Away-from-home beverage demand fears tied to COVID restrictions plus broad selloff. Exposure to restaurants entertainment venues and away-from-home consumption","Portfolio deleveraging. Concern about international bottling and distribution disruption. Reuters later confirmed those channels materially hit by lockdowns. No major PepsiCo-specific announcement",no,,,"PEP's 11.1% decline was too large for a pure staple re-rating and likely reflected investor focus on fountain soda foodservice stadium cinema and other out-of-home channels. No evidence of a new company-specific negative headline in the prior 3 days."
JNJ,2020-03-12,4.8,no_clear_catalyst,low,medium-high,"No JNJ-specific negative. Primarily broad market move partly offset by healthcare defensiveness. Smaller 4.8% decline vs S&P 9.5%","General concern around elective procedures supply chains and recession though healthcare held up better than many sectors",no,,,"JNJ's smaller 4.8% decline versus the S&P's 9.5% suggests it acted as a relative defensive but it was still sold in the marketwide liquidation. No evidence that a fresh JNJ-specific development caused the move."
AMD,2020-03-12,14.6,macro_sensitivity,high,medium,"Semiconductor beta to global recession and supply-chain shock. High multiple cyclicality and indiscriminate selling across growth tech and chips","No AMD-specific negative Reuters item. Surge in work-from-home demand for laptops not yet dominant narrative on March 12",no,,,"AMD's 14.6% decline looks mostly like a high-beta semiconductor washout rather than a response to a new company event. Investors were pricing a severe global electronics slowdown and possible manufacturing dislocation before the work from home helps PCs thesis became visible."
INTU,2020-03-12,8.9,no_clear_catalyst,low,medium,"No Intuit-specific negative corporate news. Broad software and market selloff","Worries about small-business formation and payroll activity and consumer spending both important to Intuit ecosystem. Mar 11 Reuters: White House met with tech officials on coronavirus response",no,,,"INTU appears to have traded as part of the March 12 liquidation rather than on any stock-specific announcement. The likely transmission channel was fear that the pandemic would hit small businesses self-employed customers and overall transaction and payroll volumes."
CL,2020-03-12,7.3,no_clear_catalyst,low,medium-high,"No clear Colgate-specific negative. Marketwide liquidation. General pandemic panic and supply-chain concern","Global distribution FX and cash-raising sales hit even defensive staples",no,,,"CL's drop was smaller than cyclicals but still sharp for a staple which is consistent with indiscriminate selling pressure on March 12. No evidence of a new Colgate-specific negative headline in the 3-day window."
CAT,2020-03-12,8.4,macro_sensitivity,high,medium-high,"Global growth and industrial recession fears. Highly exposed to global industrial activity and China demand. No CAT-specific Mar 9-12 corporate warning","Expected weakness in construction mining dealer demand and supply chains. Pandemic spread outside China shifted narrative to global recession",no,,,"CAT was a classic macro-sensitive industrial so once markets shifted from China disruption to global recession the stock was hit as a cycle barometer. The size of the move is consistent with a macro repricing of end markets rather than a fresh company disclosure."
C,2020-03-12,14.8,macro_sensitivity,high,high,"Banking-sector stress from collapsing rates and recession and credit fears. Reuters Mar 6 Citigroup would waive some fees and offer assistance for consumers and small businesses hit by coronavirus","Exposure to global consumer and corporate credit. Capital-markets stress. General financial deleveraging. Fee-waiver action showed management preparing for customer stress",no,,,"Citi's near-15% drop was mainly a sector move: lower yields implied worse net interest income while the pandemic implied higher credit losses and weaker transaction activity. The company's fee-waiver action was not the cause itself but showed management was already preparing for customer stress."
BRK-B,2020-03-12,9.6,macro_sensitivity,high,medium-high,"Conglomerate exposure to broad COVID recession and market collapse. Giant exposure to economically sensitive holdings — financials industrials energy airlines","Oil-price-war fallout. Airline and travel exposure. Selloff in big Berkshire holdings such as banks. No Berkshire-specific announcement",no,,,"BRK-B's drop was basically a leveraged expression of the market's fear that a sudden stop would hit many of Berkshire's subsidiaries and public-equity holdings at once. No evidence of a fresh Berkshire-specific negative disclosure between March 9 and March 12."
BMY,2020-03-12,6.7,no_clear_catalyst,low,medium,"No BMY-specific negative. Reuters Mar 23 piece about delaying clinical trials was outside window. Broad market selloff","Some concern about trial execution and healthcare-system disruption though not yet disclosed by BMY in that 3-day window. Defensive-healthcare stock sold in marketwide liquidation",no,,,"BMY's fall was larger than JNJ's but still notably smaller than financials and travel names which fits a defensive-healthcare stock being sold in a marketwide liquidation. No strong evidence of a fresh BMY-specific negative headline before the drop."
BLK,2020-03-12,10.4,macro_sensitivity,high,medium-high,"AUM-markdown and outflow fears in market crash. Mar 11 reporting: traders at BlackRock MS and Barclays tested positive for COVID-19 firm deep-cleaned offices","Office-disruption headlines. Stress across ETF and credit markets. Collapsing AUM values and fear of client outflows",no,,,"BLK's decline was mostly mechanical and sectoral: when global markets plunge fee-based AUM compresses immediately and investors worry about redemptions from risky products. The BlackRock office COVID headline may have added to negative sentiment but was probably secondary to the market and AUM shock."
BKNG,2020-03-12,11.2,demand_weakness,high,high,"Travel-demand collapse from COVID and Europe travel ban. Trump Mar 11 Europe travel ban. Airlines scrambled to cut Europe flights","Rising cancellations refund risk and fears of prolonged freeze in global leisure and business travel",no,,,"BKNG was one of the cleaner policy plus pandemic casualties. Once the U.S. effectively shut a major cross-border travel lane and airlines rushed to retrench the market quickly repriced Booking for a near-term collapse in room-night and airline-ticket demand."
BK,2020-03-12,13.7,macro_sensitivity,high,medium-high,"Financial-sector and rate shock. Same forces crushing financials: collapsing yields recession fears systemic stress in funding and custody and asset-servicing markets","Exposure to market levels through fee businesses. Lower short rates. Broad de-risking in custody and servicing banks. No BNY Mellon-specific corporate disclosure",no,,,"BK traded like a rate-sensitive market-sensitive financial in a session when all of those factors went sharply against it. No credible evidence of a fresh BNY Mellon headline causing the drop. The move lines up with the financial sector's broader March 12 stress."
