ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NEE,2020-03-11,5.7,no_clear_catalyst,low,medium,"No material NextEra-specific negative. Macro panic as Dow confirmed bear market after WHO pandemic declaration","Utilities not immune to liquidity unwind. Rate volatility and indiscriminate selling overwhelmed defensive profile",no,,,"NEE's 5.7% drop looks less like a NextEra event and more like forced-risk reduction during a session when the Dow confirmed a bear market and investors were repricing economic damage from COVID-19 after Italy lockdown and WHO pandemic call."
MU,2020-03-11,8.7,macro_sensitivity,medium,medium,"Semiconductor cyclicality into pandemic shock. No Micron-specific negative corporate release","Memory names especially vulnerable to fears of weaker end-demand in consumer electronics servers and industrial supply chains",no,,,"MU's 8.7% decline was steeper than the market because Micron was a high-beta cyclical semiconductor name entering a session defined by the WHO pandemic declaration and bear-market confirmation for the Dow."
MSFT,2020-03-11,4.5,no_clear_catalyst,low,medium,"No new Microsoft-specific negative. Broad market selloff on pandemic declaration. Teams usage surge reported later after this drop","Large-cap tech derating and concern that enterprise and customer spending could weaken despite remote-work tailwinds",no,,,"MSFT fell 4.5% even though software was relatively better insulated because the market was aggressively repricing recession risk on March 11. The better-known Teams demand surge was reported later so the most likely explanation is macro panic plus general multiple compression in mega-cap tech."
MS,2020-03-11,6.7,macro_sensitivity,medium,high,"Financial-sector stress from recession fears and bank-rate sensitivity. Reuters noted bank shares among hardest-hit groups","Concerns about trading and credit exposure. COVID case tied to Morgan Stanley Purchase NY office also reported around this period",no,,,"Morgan Stanley's 6.7% slide fits the pattern of banks being repriced for weaker capital-markets activity wider credit stress and a deteriorating economic outlook as COVID escalated. A COVID case tied to Morgan Stanley's Purchase office was also reported but was probably secondary to the sector-wide bank selloff."
NKE,2020-03-11,4.9,demand_weakness,medium,medium-high,"COVID hit to discretionary retail demand and store traffic. Nike China disruption and store-traffic concerns already part of COVID narrative","Supply-chain disruption concerns and eventual store closures. No discrete Nike-specific negative in prior 3 days",no,,,"NKE's 4.9% drop was primarily a pandemic demand story. Investors were discounting lower mall traffic weaker wholesale orders and global retail disruption as the virus spread from China into Europe and the U.S."
MDLZ,2020-03-11,4.7,no_clear_catalyst,low,medium,"Broad market panic with liquidity-conservation behavior as secondary signal. Reuters Mar 11 reported Mondelez added new $2.5B credit facility","Concern that away-from-home and snacking channels and global distribution could be disrupted. No separate operational miss or warning",no,,,"MDLZ fell 4.7% even as staples were relatively defensive because March 11 selling was indiscriminate and the company's new credit facility underscored how rapidly corporates were preparing for funding stress."
MMM,2020-03-11,4.0,macro_sensitivity,medium,medium-high,"Global industrial and recession exposure. Worsening global industrial outlook as Europe locked down","Even positive mask-related demand could not offset fears around broader industrial end markets. Actually associated with strong mask demand not negative company-specific shock",no,,,"MMM's 4.0% decline was mostly a macro-industrial move. Investors cared more about collapsing global growth expectations than about isolated demand for respirators. If anything mask demand was a positive which suggests the drop was mainly recession repricing."
META,2020-03-11,4.5,no_clear_catalyst,low,medium,"No fresh Facebook-specific corporate shock. Anticipated digital ad spending slowdown as COVID triggered sharp pullbacks in advertising budgets","General mega-cap tech de-rating in fast risk-off tape. Travel retail and entertainment advertisers freezing budgets",no,,,"Meta's 4.5% drop was most likely investors discounting an ad-market slowdown as the pandemic spread and entire advertiser categories started freezing budgets. No obvious stock-specific headline in the immediate three-day window."
MDT,2020-03-11,4.1,macro_sensitivity,low,medium,"Broad market and med-tech risk-off. Concern hospitals would defer non-urgent procedures as COVID pressure rose","Ventilator production updates came after March 11. No material negative Medtronic-specific release",no,,,"MDT's 4.1% decline appears driven by the market's reassessment of procedure volumes and healthcare utilization rather than a new company-specific negative headline. Later Medtronic communications focused on expanding ventilator production but those came after the drop."
MCD,2020-03-11,5.8,macro_sensitivity,medium,high,"Pandemic-driven restaurant traffic collapse risk. Europe lockdown escalation highly relevant for international restaurant traffic","International exposure especially Europe and franchise stress concerns. Later McDonald's materials discussed restaurants partly or fully closed due to COVID",no,,,"MCD's 5.8% decline reflected the market pricing in lower same-store sales and possible dining restrictions as Italy locked down and COVID spread rapidly across Europe. The stock's drop was larger than a plain defensive consumer name because investors were envisioning curtailed restaurant access."
MA,2020-03-11,3.9,guidance_cut,high,high,"STOCK-SPECIFIC. Mastercard updated investors Mar 11 saying COVID caused further deterioration in cross-border switched volume and switched transaction metrics. Q1 net revenue growth now only low-single digits. Suspended 2020 outlook","FX headwind of about 2 percentage points and broad market stress. Trump announcing Europe travel restrictions that evening",yes,,down,"Unlike many names MA had a clear stock-specific catalyst on the day. Management explicitly cut near-term expectations cited further deterioration in cross-border and transaction metrics and suspended its 2020 outlook. With travel demand collapsing investors had every reason to discount a sharp hit to Mastercard's most profitable growth vectors."
LRCX,2020-03-11,3.8,macro_sensitivity,low,medium,"Semiconductor equipment exposure to global capex shock. No Lam Research-specific negative release","China and Asia supply-chain uncertainty and broad tech de-risking. Fears about fab spending equipment demand and supply-chain continuity",no,,,"LRCX dropped 3.8% because investors were repricing wafer-fab equipment names for lower customer spending and logistics disruption as COVID escalated into a full global crisis. No discrete Lam-specific negative headline so the move is best explained by sector contagion."
LOW,2020-03-11,4.7,no_clear_catalyst,low,medium,"No Lowe's-specific negative. Consumer-retail recession fears. Spreading pandemic could hit store traffic consumer confidence and discretionary big-ticket spending","General selloff in brick-and-mortar retail and uncertainty about in-store operations",no,,,"LOW's 4.7% decline looks like a macro-driven repricing of U.S. consumer and retail exposure rather than a company-specific development. Home-improvement demand was treated as economically sensitive despite its later resilience."
NVDA,2020-03-11,5.6,macro_sensitivity,medium,medium,"Semiconductor and growth-tech de-risking. No fresh Nvidia-specific negative release","Concern about China-linked supply chain and cyclical end-demand. Same pressures hitting semis broadly",no,,,"NVDA's 5.6% drop was larger than the S&P because the market was violently reducing exposure to high-multiple growth and semiconductor names as COVID spread globally. No more convincing stock-specific headline inside the prior three-day window."
JPM,2020-03-11,4.7,macro_sensitivity,medium,high,"Bank-sector stress from recession and credit fears. Reuters noted bank shares among hardest hit","Yield-curve and rate volatility and concern over weaker lending and investment-banking activity. No JPMorgan-specific negative corporate release",no,,,"JPM's 4.7% fall was consistent with the market slashing bank valuations as COVID morphed into a full global recession scare and the Dow entered a bear market. No fresh more persuasive JPM-specific headline in the prior three days."
MO,2020-03-11,4.0,no_clear_catalyst,low,medium,"No material Altria-specific negative. Broad market and liquidity selloff. Even traditionally defensive consumer names sold","General recession fear and possible concern about consumer downtrading and distribution disruption",no,,,"MO's 4.0% drop does not appear driven by a fresh company-specific event. On March 11 investors were selling across the board including high-yield defensives as the pandemic declaration pushed the market further into panic mode."
ORCL,2020-03-11,7.9,macro_sensitivity,medium,medium-high,"Pre-earnings caution in brutal tech tape with macro stress amplifying. Oracle reported fiscal Q3 results Mar 12 — revenue $9.8B up 2% non-GAAP EPS $0.97","Broad pandemic panic and risk reduction ahead of earnings event window. Board added $15B to buybacks",no,,,"ORCL's 7.9% decline looks like a combination of broad market liquidation and earnings-event risk rather than a clear operational blowup. The next-day results were respectable on the surface suggesting the March 11 drop was more about de-risking into earnings during a bear-market slide."
TMO,2020-03-11,6.0,no_clear_catalyst,low,medium-high,"No negative Thermo Fisher-specific release. FDA emergency use authorization for COVID-19 diagnostic test came Mar 13 after this drop. Broad market panic and med-tech de-risking","Uncertainty around procedure volumes lab spending and general liquidity stress before investors appreciated testing-related upside",no,,,"TMO's 6.0% fall was likely an indiscriminate risk-off move rather than a company-specific deterioration. One of the company's important positive COVID testing milestones came after the drop so the March 11 weakness is better interpreted as macro panic before testing beneficiaries were clearly differentiated."
PFE,2020-03-11,7.0,no_clear_catalyst,low,medium,"No fresh negative Pfizer-specific release. Five-point plan and BioNTech vaccine collaboration published after Mar 11. Broad market selloff","Rotation out of even large defensive pharma as investors raised cash. Concern over non-COVID business disruption",no,,,"PFE's 7.0% decline was too large to call purely defensive behavior reflecting how indiscriminate the March 11 liquidation had become. The major Pfizer COVID initiatives were announced after the drop so the best explanation is broad market stress plus concern that the pandemic would disrupt ordinary pharma demand."
JNJ,2020-03-11,6.9,no_clear_catalyst,low,medium,"No negative J&J-specific announcement. Vaccine-development update issued Mar 13 after the drop. Broad market liquidation and healthcare de-risking","Concern about procedure disruption and even defensive mega-cap healthcare being sold for liquidity. Dow entered bear market",no,,,"JNJ's 6.9% fall looks driven far more by the market-wide panic than by any company-specific setback. The company's notable vaccine-development collaboration announcement came after March 11 so the stock's weakness is best read as indiscriminate selling during a session when the WHO pandemic declaration pushed the Dow into bear-market territory."
