ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
JPM,2020-05-13,3.4,macro_sensitivity,medium,medium-high,Powell warned of an extended period of weak growth on May 13 with JPM data showing Chase card spending down 40% in March/early April,Pressure on card lenders from collapsing discretionary spend and recession fears,no,,,JPM's drop was triggered by Powell's warning hitting financials broadly reinforced by Chase card spending data showing 40% YoY declines with non-essential categories driving nearly all the weakness.
AXP,2020-05-13,6.1,demand_weakness,high,medium,Read-through from collapsing travel/entertainment spend and recession fears after Powell's May 13 warning,Credit-quality concerns and the market's aversion to premium/travel-linked card issuers,yes,,,AXP's 6.1% decline was steeper than JPM's because AmEx was more directly exposed to travel and entertainment categories effectively frozen in spring 2020.
HON,2020-05-13,3.6,guidance_cut,medium,medium-high,Ongoing fallout from Honeywell's May 1 withdrawal of 2020 outlook citing weak demand especially in aerospace and oil and gas,Powell's recession warning on May 13 increased selling in cyclical industrials,yes,,down,The stock was still trading off Honeywell's prior disclosure of pulled 2020 guidance and expected ongoing top-line challenges in aerospace and oil and gas.
IBM,2020-05-13,3.8,macro_sensitivity,medium,medium,Broad market and tech/enterprise IT de-risking after Powell's May 13 speech with no meaningful IBM-specific news found,Ongoing skepticism around legacy enterprise spending in a recession,no,,,The Dow fell 516 points on May 13 as Powell stressed downside risks and permanent economic damage hitting slower-growth cyclically sensitive tech names like IBM.
C,2020-05-13,4.1,macro_sensitivity,medium,medium,Bank-sector repricing on prolonged recession and weaker consumer finance expectations after Powell's warning,Credit-loss fears lower rates and pressure on card lending economics,no,,,Citi's fall was primarily sector-driven as bank shares sold off on Powell's warning and growing confirmation that card spending had fallen sharply.
COP,2020-05-13,4.1,macro_sensitivity,high,high,Crude-price weakness tied to inventory overhang and second-wave demand fears with oil falling about 2% on May 13,Broader cyclical selloff after Powell's speech,no,,,Oil prices fell despite a crude draw because the market refocused on weak demand and possible renewed outbreaks pressuring E&P names like ConocoPhillips.
CRM,2020-05-13,4.4,no_clear_catalyst,low,medium,Macro-led tech de-risking after Powell's speech with no material Salesforce-specific release found,Rotation out of higher-multiple software names during a risk-off session,no,,,With no verified stock-specific catalyst investors sold richly valued software alongside the May 13 broad-market decline.
CVS,2020-05-13,3.5,no_clear_catalyst,low,medium,Broad market selloff rather than CVS-specific news since Q1 on May 6 showed revenue near $67B and maintained guidance,Defensive healthcare names still got dragged lower in a risk-off tape,no,,,CVS's decline does not appear caused by a fresh adverse corporate update with its May 6 quarter looking solid including maintained guidance.
BAC,2020-05-13,4.6,macro_sensitivity,medium,medium,Sector-wide bank selloff on recession and credit fears after Powell's May 13 warning,Pressure on net interest margins and loan-loss expectations,no,,,BAC's drop looks mostly like a bank-sector move with Powell's extended period warning hitting economically sensitive financials.
FDX,2020-05-13,3.4,macro_sensitivity,medium,medium,Macro/cyclical selloff after Powell's speech with no new FedEx-specific release found,Ongoing concern about global trade and lower-margin delivery mix from earlier fiscal-2020 profit warnings,no,,,The likeliest explanation is a broad risk-off move in transport/cyclical names after Powell's warning with residual FedEx-specific baggage.
