ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
EMR,2020-09-21,4.2,macro_sensitivity,medium,medium,Broad cyclical/industrial selloff tied to renewed COVID restrictions and growth fears as oil plunged about 5%,Spillover from weakness in energy-exposed industrial names as crude dropped on demand concerns and potential Libyan supply,no,,,Emerson was a macro casualty with no company-specific negative news as industrials sold off on European COVID resurgence and oil weakness.
DE,2020-09-21,3.5,macro_sensitivity,low,medium-low,Macro cyclical selloff on Sept 21 rather than Deere-specific news,Investor concern that weaker global recovery would hit farm/construction equipment demand,no,,,Deere's decline was part of the same risk-off move hitting industrial cyclicals with no company-specific catalyst found.
COP,2020-09-21,4.2,macro_sensitivity,medium,high,Sharp drop in crude prices as oil plunged about 5% on rising COVID cases and potential Libyan supply return,OPEC watching Libya's return closely as Brent/WTI pressured by demand fears and oversupply risk,no,,,ConocoPhillips fell directly on the commodity move with oil hit by a double of demand fears and Libyan supply prospects.
COF,2020-09-21,5.5,regulatory_legal,high,high,FinCEN Files scandal with Reuters reporting banks moved more than $2 trillion in suspicious funds and bank shares fell broadly,Broader risk-off pressure from COVID-growth fears and lower rates,no,,,Capital One's decline was driven by the compliance/reputational shock to bank stocks from the FinCEN files leak.
BKNG,2020-09-21,4.6,macro_sensitivity,medium,high,Renewed COVID travel restrictions in Europe driving risk-off move against reopening and travel names,Europe's travel industry appealing for governments to stop chaotic quarantine rules per Reuters,no,,,Booking was repriced as cross-border travel recovery deteriorated with quarantines and restrictions proliferating again.
BK,2020-09-21,4.0,regulatory_legal,medium,high,FinCEN Files scandal with BNY Mellon explicitly named in Reuters analyst-view coverage of leaked documents,Wider market selloff and financial-sector weakness amplifying the move,yes,,,BK had a more direct link to the FinCEN story than many peers because BNY Mellon was named in the leaked-documents coverage.
AXP,2020-09-21,5.1,macro_sensitivity,medium,medium,Reopening/travel-spend fears from COVID resurgence hitting a company heavily reliant on T&E spending,Financial-sector weakness from FinCEN leak and broader risk-off tape,no,,,American Express declined as a blended travel proxy and financial stock with no firm-specific headline in the window.
HON,2020-09-21,4.3,macro_sensitivity,medium,medium-low,Broad industrial/cyclical de-risking on Sept 21 as growth concerns rose with renewed restrictions and falling oil,Aerospace end-market sensitivity and macro growth fears,no,,,Honeywell's decline was macro-led as investors priced in weaker industrial production and aerospace demand.
UBER,2020-09-22,5.7,macro_sensitivity,medium,medium-low,Broad growth/reopening stock weakness on Sept 22 rather than a fresh Uber-specific negative catalyst,Residual legal/regulatory overhang from autonomous-driving crash charges and labor issues,no,,,Uber was swept lower in risk-off hitting high-beta reopening names with existing legal baggage making the stock more fragile.
TSLA,2020-09-22,5.6,demand_weakness,high,high,Battery Day disappointment as Musk signaled no immediate near-term production benefit and warned scaling manufacturing would be difficult,Stock fell 5%+ in extended trade as investors questioned mass-production timeline for new cells,yes,,,Tesla's decline was classic sell-the-news as Battery Day unveiled ambitious targets but Musk admitted no meaningful near-term output bump.
