ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
UBER,2020-02-24,5.9,macro_sensitivity,medium,medium,"COVID-driven demand shock to ride-sharing/travel exposure","Growth-stock de-risking and high-beta tech selloff",no,,,"Uber fell harder than the broad market because investors were suddenly discounting weaker ride volume in travel-heavy and dense urban markets even before the company formally withdrew guidance later in the spring. The most plausible explanation is a rapid repricing of mobility demand risk as the outbreak globalized."
UNH,2020-02-24,7.8,regulatory_legal,high,high,"Bernie Sanders won Nevada caucuses Feb 22. Medicare for All risk repricing","General COVID market selloff",yes,,,"UNH's drop was too large to explain by the broad tape alone and lined up with a sector-specific healthcare-insurer selloff tied to Sanders' front-runner status. Contemporary coverage described UnitedHealth as having one of its worst days in years as investors repriced the risk of aggressive healthcare reform."
UPS,2020-02-24,4.3,macro_sensitivity,medium,medium-high,"COVID supply-chain and global shipping disruption. Had canceled 22 China flights","Weaker air-cargo and international-commerce expectations",no,,,"UPS was exposed both to China-related freight disruption already underway and to the market's new fear that the problem was becoming global rather than China-contained. The stock's decline fits a logistics-demand and supply-chain risk repricing rather than any single fresh UPS announcement."
V,2020-02-24,4.8,macro_sensitivity,medium,medium,"COVID risk to cross-border payment volumes and travel spending","Broad selloff in travel- and consumer-exposed financials",no,,,"Visa's business model was especially sensitive to international travel and cross-border card activity so the rapid spread of COVID outside China immediately raised concern that high-margin transaction growth would slow. No cleaner company-specific catalyst found in the 3-day window."
XOM,2020-02-24,4.7,macro_sensitivity,medium,high,"Oil-demand shock from COVID. OPEC cut 2020 demand view Feb 12 (-200k bpd)","Pressure on whole energy complex and fears of further OPEC action",no,,,"Exxon traded down with crude as the market moved from China demand problem to global demand problem. With oil already down roughly 15% year-to-date by OPEC's Feb. 12 report and then falling again on Feb. 24 the stock's decline is best explained by commodity and demand exposure."
ORCL,2020-02-24,3.7,no_clear_catalyst,low,medium-low,"Broad tech/software selloff tied to COVID","Valuation compression in large-cap software",no,,,"Oracle's decline was almost exactly in line with the Nasdaq's drop and there is no strong evidence of a company-specific catalyst in the window. This looks like a macro-led move in large-cap software."
GOOGL,2020-02-24,4.3,no_clear_catalyst,low,medium-low,"Macro COVID repricing of ad-sensitive mega-cap tech","Momentum unwind in big tech",no,,,"Alphabet fell roughly in line with other large-cap tech as the market digested a possible global growth shock. No evidence that antitrust or a company filing was the main driver in this exact Feb. 21-24 window."
EMR,2020-02-24,4.0,no_clear_catalyst,low,medium,"COVID-driven industrial recession fears","Global supply-chain disruption and cyclical de-risking",no,,,"Emerson is tied to industrial automation and process markets so the stock sold off with cyclicals as the outbreak threatened manufacturing output and customer spending. No stronger company-specific catalyst found."
GM,2020-02-24,4.5,macro_sensitivity,medium,medium,"COVID supply-chain and auto-demand fears. China operations at low production rates","Concern about parts availability and weaker global vehicle demand",no,,,"GM's drop fits the market's reassessment of automakers as China-linked production and demand risk spread beyond China. This looks like a sector exposure move rather than a single GM-specific headline."
GOOG,2020-02-24,4.3,no_clear_catalyst,low,medium-low,"Macro COVID repricing of ad-sensitive mega-cap tech","Momentum unwinding in FAANG/mega-cap growth",no,,,"GOOG and GOOGL moved together because the market was selling broad Alphabet exposure not reacting to a class-specific event. The available evidence points to macro growth fears overwhelming everything else."
