ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AMD,2020-10-02,-3.6,macro_sensitivity,medium,medium,Trump COVID diagnosis triggered broad tech/semi risk-off,sector rotation out of high-beta semiconductors,no,,,"Broad tech/semi selloff on Trump COVID news, no AMD-specific catalyst"
AMGN,2020-10-02,-3.9,macro_sensitivity,medium,low-medium,Trump COVID diagnosis macro risk-off,biotech sold off despite defensive nature,no,,,"Macro risk-off from Trump COVID, no company-specific catalyst"
AMAT,2020-10-02,-4.0,macro_sensitivity,medium,medium,Semiconductor sector selloff on Trump COVID macro uncertainty,no AMAT-specific catalyst,no,,,"Semi sector selloff from macro COVID uncertainty, no AMAT-specific news"
ADBE,2020-10-02,-4.1,macro_sensitivity,medium,medium,Broad software/tech de-risking on Trump COVID uncertainty,stock had run up post-earnings in September,no,,,"Software/tech de-risking on Trump COVID fears, no Adobe-specific catalyst"
AAPL,2020-10-02,-3.2,regulatory_legal,medium,medium-high,Trump COVID fears plus looming House antitrust report targeting Big Tech,iPhone 12 launch delay concerns,yes,,,"Tech selloff on COVID fears plus House antitrust report expected Oct 5 targeting Apple"
AVGO,2020-10-02,-3.2,macro_sensitivity,medium,medium,Chip sector weakness from macro COVID uncertainty,no Broadcom-specific catalyst,no,,,"Chip sector weakness on Trump COVID diagnosis, no AVGO-specific news"
AMZN,2020-10-06,-3.1,regulatory_legal,medium,high,Trump halted stimulus talks plus House antitrust report recommending structural separations,broad market selloff,yes,,,"Stimulus collapse plus House Judiciary antitrust report recommending structural separations for Amazon"
BA,2020-10-06,-6.8,demand_weakness,high,high,Boeing cut 20-year demand forecast lowering traffic growth to 4.0% from 4.6%,stimulus collapse added pressure,yes,,,Boeing cut long-term demand forecast and said air travel recovery to 2019 levels would take years
COF,2020-10-06,-3.1,macro_sensitivity,medium,medium-high,Bank/consumer-credit weakness from halted stimulus talks,pre-earnings caution with 30-60% profit decline expected,no,,,"Bank sector weakness from stimulus collapse, consumer credit quality concerns elevated"
GE,2020-10-06,-3.7,macro_sensitivity,medium,medium,Macro/cyclical selloff from stimulus talks collapse,aviation exposure amplified sensitivity to recovery timeline,no,,,"Cyclical selloff from halted stimulus, GE aviation exposure made it particularly sensitive"
AMGN,2020-10-08,-6.8,product_service_failure,high,high,GALACTIC-HF Phase III: omecamtiv mecarbil met endpoint but HR 0.92 seen as underwhelming,limited commercial potential priced in,yes,,,"Omecamtiv mecarbil met primary endpoint but hazard ratio 0.92 disappointed Street, stock fell ~7%"
AMD,2020-10-09,-3.9,capital_structure,medium,high,WSJ reported AMD in advanced talks to acquire Xilinx for ~$30B,deal dilution and integration risk concerns,yes,,,"AMD fell on Xilinx acquisition talks (~$30B), Xilinx surged 16.2% while AMD dropped on dilution fears"
SPG,2020-10-09,-3.4,no_clear_catalyst,medium,low-medium,Pandemic reopening skepticism weighing on mall REITs,general risk-off in retail real estate,no,,,"No clear SPG-specific catalyst, ongoing pandemic reopening skepticism for mall REITs"
USB,2020-10-13,-3.3,macro_sensitivity,medium,medium,Pre-earnings bank sector pressure from JPM results,JPM showed NII down 9% to $13.1B with NIM at 1.82%,no,,,"Pre-earnings bank pressure after JPM results showed NII down 9%, NIM compressed to 1.82%"
WFC,2020-10-13,-3.7,earnings_miss,high,high,Pre-earnings caution ahead of Oct 14 report showing profit plunged 57%,NII at $9.4B down $512M confirming low-rate pressure,yes,,down,"Pre-earnings caution; WFC reported Oct 14 profit plunged 57% with NII down $512M"
SPG,2020-10-13,-3.2,macro_sensitivity,medium,low-medium,Worsening COVID restriction sentiment with European lockdown fears,mall REIT sector reopening skepticism,no,,,"COVID restriction fears spreading, no SPG-specific catalyst, ongoing mall REIT pessimism"
BA,2020-10-13,-3.1,regulatory_legal,medium,high,WTO gave EU authority to impose $4B tariffs on US goods in Boeing subsidy case,new trade headwind for struggling aerospace,yes,,,"WTO authorized EU to impose $4B tariffs on US goods retaliating for Boeing subsidy case"
BKNG,2020-10-13,-3.5,regulatory_legal,medium,medium-high,EU adopted traffic-light system imposing testing/quarantine for cross-border tourists,directly threatened European travel recovery,yes,,,"EU traffic-light system imposed testing and quarantine requirements threatening Booking's European travel recovery"
C,2020-10-13,-4.8,earnings_miss,high,high,Q3 NI $3.2B/$1.40 EPS beat but weaker than JPM with muted recovery outlook through 2022,cautious guidance drove 5% decline,yes,beat,down,"Citi beat estimates but results weaker than JPM, muted recovery outlook through 2022, stock fell ~5%"
BAC,2020-10-14,-5.3,earnings_miss,high,high,Consumer bank revenue fell 17% to $8B on lower interest income and weaker card activity,loan book shrank first time since 2015,yes,miss,,"BofA consumer bank revenue fell 17%, loan book shrank first time since 2015 signaling weak credit demand"
