ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
UNH,2020-04-01,4.8,no_clear_catalyst,low,low-medium,Defensive healthcare got sold along with market after White House grim COVID projections of 100K-240K U.S. deaths. No clear UnitedHealth-specific announcement on March 29-31,Rising uncertainty around insurer cost exposure from testing and treatment and policy response,no,,,This looks more like a macro de-risking move than a UNH idiosyncratic event. On April 1 Reuters said investors were dumping even defensive equities after the White House projected 100K-240K deaths which fits a modest UNH decline better than a company-specific shock.
UBER,2020-04-01,9.0,demand_weakness,high,medium,Travel and mobility demand collapse tied to lockdowns. Uber had already told investors on March 18 it would hold analyst call on COVID-19 business impact. Rides later confirmed down 80% globally in April,High-beta growth stock selling. Concern that Eats strength would not offset Rides weakness,yes,,,UBER 9.0% drop was probably the market repricing a company whose core business depended on urban mobility right as the White House turned sharply more pessimistic on the pandemic. The stock was extremely exposed to worsening lockdown expectations and already-signaled COVID business stress.
TXN,2020-04-01,3.0,macro_sensitivity,low,low-medium,Semiconductor and industrial demand fears as macro outlook deteriorated. No discrete Texas Instruments announcement on March 29-31,TXN analog exposure to autos and industrials both hit hard by shutdown expectations,no,,,This looks like a cyclical semiconductor selloff rather than a TXN-specific event. On April 1 the market sold off broadly on worsening COVID expectations and for TXN that would have been amplified by its heavy exposure to industrial and auto end markets.
TSLA,2020-04-01,8.1,demand_weakness,high,high,STOCK-SPECIFIC. Reuters reported on March 31 that U.S. March auto sales had fallen off a cliff because of coronavirus disruption. Tesla directly exposed to shutdown of Fremont factory idle from March 24 under stay-at-home orders,High-beta unwind and uncertainty ahead of Q1 delivery data,yes,,,TSLA 8.1% drop was not just market down. Reuters said U.S. March vehicle sales cratered and Tesla simultaneously faced a forced Fremont shutdown beginning March 24 creating a direct hit to both demand and production.
SPG,2020-04-01,14.3,demand_weakness,high,high,STOCK-SPECIFIC. Simon had temporarily closed all U.S. retail properties on March 18 with closure supposed to run through March 29. By April 1 investors staring at likelihood malls would not quickly reopen. Mall-closure and rent-collection fears,Real-estate and retail traffic panic as national COVID outlook worsened,yes,,,SPG 14.3% fall had one of the clearest stock-specific stories: its entire domestic mall portfolio had already been shut and the end-of-March temporary deadline looked increasingly unrealistic as the White House warned of a brutal next phase. Investors were effectively pricing in a much longer traffic and rent freeze.
SO,2020-04-01,7.4,no_clear_catalyst,low,low,Utilities sold off with broader market despite being defensive. No clear Southern Company-specific March 29-31 headline,General recession fears and concern around commercial and industrial power demand,no,,,SO 7.4% move is larger than you would expect from pure defensiveness but no distinct company event found in the 3-day window. Best read is broad equity liquidation day with utilities getting dragged down as investors sold almost everything after the White House death-toll warning.
SBUX,2020-04-01,4.7,demand_weakness,high,medium-high,Continued repricing of North American store closures and traffic collapse. Reuters reported on March 20 that Starbucks would close most company-operated cafes in U.S. and Canada for two weeks limiting service to drive-throughs,Worsening U.S. COVID outlook and broader consumer-discretionary selloff,yes,,,Starbucks 4.7% drop was likely an extension of the market reassessment of a company whose in-person traffic model had just been disrupted at scale. Reuters had already documented broad North American cafe closures and April 1 darker public-health outlook reinforced fears that the disruption would last longer than initially hoped.
RTX,2020-04-01,3.1,macro_sensitivity,medium,medium,Aerospace demand fears tied to air-travel shutdown. No Raytheon Technologies-specific Mar 29-31 Reuters item. Aerospace complex under pressure from collapsing air travel and supply-chain stress,Merger and integration uncertainty and defense-adjacent industrial selling,no,,,RTX 3.1% drop looks mainly like aerospace contagion from the commercial aviation collapse rather than a fresh single-company headline. As travel demand fell apart and Boeing liquidity concerns stayed front of mind suppliers and adjacent names like RTX were repriced lower.
NVDA,2020-04-01,7.8,macro_sensitivity,medium,low-medium,Semiconductor risk-off and broad tech selling. No discrete NVIDIA announcement in March 29-31 window,Concern that fast-forming recession would hurt gaming enterprise and channel demand,no,,,NVDA 7.8% move appears mostly macro and sector-driven. On April 1 investors were aggressively dumping growth and cyclicals and semis were especially vulnerable because the pandemic threatened both end demand and supply-chain visibility.
NKE,2020-04-01,4.2,demand_weakness,high,medium,Global store-closure and consumer-spending fears. Nike had already reported on March 24 managing through shutdowns while shifting inventory toward digital. Store closures remained obvious operating issue,General discretionary selloff and recession fears,yes,,,NKE 4.2% drop was likely investors extending the implications of widespread retail closures into a deeper recession scenario. Nike own late-March commentary already centered on disrupted physical retail and a pivot to digital and the April 1 market tone made that problem look longer and larger.
