ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AXP,2020-05-01,3.2,macro_sensitivity,medium,medium,Sector sympathy in cards/consumer credit amid macro deterioration and China/tariff risk with no fresh Apr 28-30 AXP-specific release,Lingering concern from AmEx's Q1 reserve build and collapsing travel-and-entertainment spending,no,,,AXP got hit as a travel-and-consumer-exposed card issuer on May 1 with Trump tariff threats and mega-cap earnings caution amplifying the existing Q1 overhang.
BA,2020-05-01,5.4,earnings_miss,high,high,Boeing Q1 on Apr 29 showed revenue $16.9B GAAP EPS negative $1.11 core EPS negative $1.70 and operating cash flow negative $4.3B from COVID and 737 MAX,Ongoing 737 MAX crisis workforce cuts and concern the $25B bond raise just levered up a damaged business,yes,miss,,Boeing's move was primarily tied to the Apr 29 earnings print with severe cash burn and the May 1 $25B bond raise highlighting how much financing Boeing needed to survive.
BAC,2020-05-01,4.0,macro_sensitivity,high,medium-high,Bank-sector credit-loss fears with BAC's Apr 15 results showing net income falling 48.5% and $3.6B additional reserve build still overhanging,Tariff/China macro shock on May 1 and fear loan-loss reserves would keep rising,no,,,BAC sold off with banks as investors digested the ugly Q1 including a 48.5% net income drop and $3.6B reserve build with May 1 tariff threat adding another recessionary shock.
GILD,2020-05-01,4.8,product_service_failure,medium,high,Sell-the-news reaction to mixed Apr 29 remdesivir data showing 31% faster recovery but no statistically clear mortality benefit,Conflicting China-vs-NIH readouts and Gilead's 10-day course not reaching statistical significance,yes,,,NIAID said recovery was 31% faster improving to 11 days from 15 but mortality was not definitive and Gilead's own study showed significance for 5-day arm but not 10-day fitting a classic good-but-not-enough decline.
BK,2020-05-01,4.1,macro_sensitivity,medium,medium,Financial-sector stress and lower-rate pressure on custody banks with no fresh Apr 28-30 BK-specific headline found,Concern about credit provisioning and the May 1 tariff/recession scare,no,,,BNY had already shown rate pressure with net interest revenue down 3% and a $169M credit provision with the May 1 tariff threat adding another macro hit.
C,2020-05-01,6.3,macro_sensitivity,high,medium,Bank-sector fear around loan losses and recession with no fresh Apr 28-30 Citi-specific follow-up stronger than the sector setup,May 1 tariff/China escalation and Citi's pre-existing reserve overhang from heavy pandemic-related building,no,,,Citi's higher-beta bank exposure to recession and credit loss fears drove the 6.3% drop with the sector already on reserve-build anxiety then hit again by Trump tariff threats.
CAT,2020-05-01,4.7,earnings_miss,high,high,Caterpillar Apr 28 Q1 showed sales down 21% and EPS down 39% with Reuters warning the June quarter would be worse across all regions and segments,CAT's status as a global industrial bellwether made it extra vulnerable to the May 1 China/tariff scare,yes,miss,,Caterpillar's quarter confirmed a hard stop in industrial demand with sales falling across every region and the steeper-than-expected decline keeping pressure through May 1.
COF,2020-05-01,4.9,earnings_miss,high,high,Capital One Apr 23 Q1 showed $1.3B net loss with credit-loss provisions up 198% to $5.4B including $3.6B reserve build and $1.8B charge-offs,Sector contagion across consumer lenders and the May 1 tariff/recession shock,yes,miss,,COF was especially vulnerable to another recessionary jolt given the $1.3B quarterly loss $5.4B provision and heavy consumer-credit exposure.
COP,2020-05-01,7.0,earnings_miss,high,high,ConocoPhillips Apr 30 announced sharp production cuts of ~460K boe/d roughly 18% after swinging to a quarterly loss from oil crash,Continuing crude weakness and fears storage constraints would keep prices depressed,yes,miss,,COP had a clearly company-specific catalyst with production cuts of roughly 18% and a quarterly loss directly tied to the oil-price collapse.
CRM,2020-05-01,3.4,no_clear_catalyst,low,medium-low,Broader de-risking in growth/enterprise software after the May 1 macro shock with no fresh Salesforce-specific headline,Caution after Apple/Amazon warnings and general rotation out of richly valued growth,no,,,No convincing CRM-specific event found with the decline reflecting broad risk-off in growth software.
CSCO,2020-05-01,3.4,no_clear_catalyst,low,medium-low,Macro-led tech weakness not a clear Cisco event with no major Apr 28-30 headline found,Concern about enterprise spending and global trade sensitivity after the China tariff threat,no,,,Cisco fell as enterprise-tech names were pressured by tariff rhetoric and renewed corporate demand concerns.
CVS,2020-05-01,3.0,no_clear_catalyst,low,medium-low,Modest marketwide risk-off move rather than a CVS-specific shock with no strong Apr 28-30 development found,Defensive names still being sold as the market reacted to tariff headlines and mega-cap warnings,no,,,Among the weaker stock-specific attributions with the move looking more like broad market pressure on May 1.
EMR,2020-05-01,5.7,macro_sensitivity,medium,medium,Cyclical-industrial sympathy selloff with no Apr 28-30 EMR-specific earnings release found,Tariff/China scare and weak read-through from industrial bellwethers like CAT and GE,no,,,Emerson's decline reflected sympathy with industrial peers after bad readings from Caterpillar and GE with the tariff threat worsening global industrial demand outlook.
FDX,2020-05-01,6.8,macro_sensitivity,medium,medium,Transport/economic-sensitivity selloff with FedEx still carrying its March suspended-outlook overhang,Tariff/China scare and concern global shipping demand would stay weak,yes,,,FedEx was a highly macro-sensitive name after suspending its outlook in March and the 6.8% decline reflects the tariff threat hitting transport names harder than average.
BLK,2020-05-01,3.6,macro_sensitivity,low,medium,Asset-manager sympathy move with financials/risk assets despite solid Apr 16 results showing $35B net inflows and 11% revenue growth,Equity-market volatility and recession/tariff fears reducing appetite for financials,no,,,BlackRock had solid fundamentals so the decline reflected broad financial-sector and risk-asset pressure rather than company-specific bad news.
UBER,2020-05-04,3.4,management_governance,medium,high,Reuters Apr 28 reported Uber discussing layoffs of about 20% of employees and CTO Thuan Pham resigning later confirmed with 3700 layoffs on May 6,Pandemic damage to ride-hailing demand and investor uncertainty ahead of earnings,yes,,,Uber's drop was company-specific with the layoff discussion and CTO departure signaling management saw a much deeper hit to the business than expected.
