ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
V,2020-06-11,5.8,demand_weakness,medium,medium,Macro reset in reopening expectations especially for travel-linked payments volumes with no Visa-specific announcement,Rate-sensitive financials sold off broadly and Visa had already rallied sharply into early June,no,,,Visa's drop reflects repricing of cross-border and travel spending recovery expectations after the Fed projected -6.5% GDP and near-zero rates through 2022.
USB,2020-06-11,8.1,macro_sensitivity,high,high,Lower-for-longer rates crushing bank earnings expectations after Fed signaled near-zero rates through 2022,Weak macro outlook lingering credit-loss fears and renewed COVID second-wave concerns,no,,,USB's 8.1% fall fits the classic bank reaction to the Fed signal with policy rates near zero into 2022 implying pressure on net interest income.
UPS,2020-06-11,5.8,macro_sensitivity,medium,medium,Reopening/economic recovery selloff hitting transports with no material UPS-specific announcement,General risk-off and concern business shipping demand would recover more slowly than hoped,no,,,UPS traded with broader cyclical/transport names despite resilient residential delivery trends.
UNP,2020-06-11,6.9,macro_sensitivity,medium,medium,Macro-driven downgrade to industrial/freight recovery expectations after Fed projected deep 2020 GDP contraction,General cyclical de-risking after a powerful rebound from March lows,no,,,UNP's decline consistent with a broad rollback in freight volume and industrial activity expectations.
UNH,2020-06-11,7.2,no_clear_catalyst,medium,medium-low,Broad market selloff plus healthcare-cost/utilization uncertainty with no meaningful UNH-specific announcement,Concern over unemployment damaging commercial enrollment and deferred-care normalization,no,,,UNH's 7.2% decline reflects harsh repricing of healthcare earnings visibility with labor market severely damaged and COVID uncertainty unresolved.
UBER,2020-06-11,10.7,competitive_threat,high,high,Lost Grubhub to Just Eat Takeaway's $7.3B deal after Uber's $6.5B all-stock bid failed weakening delivery consolidation narrative,Ongoing rideshare weakness from COVID with 6700 total layoffs and 45 office closures already announced,yes,,,One of the clearest stock-specific moves with Uber losing a strategically meaningful M&A option while legacy rides remained under severe pandemic pressure.
ORCL,2020-06-11,5.2,no_clear_catalyst,low,medium,Broad tech/enterprise software de-risking with no negative Oracle announcement and fiscal Q4 results not until June 16,Pre-earnings caution but no specific new negative datapoint in the window,no,,,ORCL's decline looks mostly risk-off with the quarter's results coming five days later.
TXN,2020-06-11,5.2,macro_sensitivity,medium,medium,Macro/industrial-chip demand repricing with heavy exposure to industrial and auto semiconductors,Broad semiconductor de-risking and concern about end-market weakness in industrial and automotive,no,,,TXN's move looks like a repricing of cyclically exposed chip demand as the Fed projected a sharp recession.
TMO,2020-06-11,4.6,no_clear_catalyst,low,medium-low,Broad market risk-off with no material Thermo Fisher-specific negative item,Rotation out of higher-multiple healthcare tools names after a strong rebound,no,,,TMO's decline does not appear tied to a fresh corporate announcement in the prior three days.
T,2020-06-11,6.1,no_clear_catalyst,low,medium-low,Broad market selloff hitting value/income names with no AT&T-specific June 8-11 catalyst found,Persistent balance-sheet and DirecTV overhangs making AT&T less attractive in a renewed growth scare,no,,,AT&T likely got pulled down by the June 11 risk-off plus pre-existing leverage and declining legacy video concerns.
SPG,2020-06-11,13.4,management_governance,high,high,Simon terminated its February merger agreement with Taubman Centers on June 10 signaling severe stress in mall economics,REIT/mall exposure already extremely sensitive to second-wave COVID fears and renewed shutdown risk,yes,,,SPG's 13.4% plunge was one of the most clearly stock-specific moves with the Taubman deal termination colliding with the June 11 reopening-stock rout.
SO,2020-06-11,5.3,no_clear_catalyst,low,medium-low,General equity selloff with no Southern Company-specific negative development found,Utilities can still get sold in sharp deleveraging days despite their defensive profile,no,,,SO's 5.3% decline is larger than typical for a defensive utility but no fresh company event was found behind it.
SCHW,2020-06-11,5.1,macro_sensitivity,medium,high,Lower-rate outlook pressuring earnings power with Fed signaling near-zero rates through 2022,General financials selloff and uncertainty about client cash/asset growth normalization,no,,,Schwab's drop driven by the same fundamental problem hitting banks with near-zero rates compressing spread income for longer.
RTX,2020-06-11,8.1,demand_weakness,high,medium-high,Commercial aerospace recovery repricing as renewed fears of slower travel recovery and second-wave COVID hit,Broad industrial selloff and post-merger integration/earnings uncertainty,no,,,RTX's 8.1% decline fits investors abruptly discounting air travel aircraft production and aerospace aftermarket demand normalization.
QCOM,2020-06-11,7.7,macro_sensitivity,medium,medium,Smartphone and cyclical semiconductor demand repricing with Fed projecting -6.5% GDP,General semiconductor volatility and risk-off selling after a strong rebound,no,,,Qualcomm's decline looks like a cyclical semiconductor move as investors reassessed consumer handset upgrades and 5G adoption pace.
PM,2020-06-11,5.2,no_clear_catalyst,low,medium-low,General equity de-risking with no PM-specific negative headline found,Strong prior rebound and risk reduction across consumer staples/defensives,no,,,PM's drop does not appear driven by new corporate news with the evidence supporting marketwide liquidation.
PFE,2020-06-11,7.3,no_clear_catalyst,low,medium-low,Broad healthcare/market selloff with no Pfizer-specific negative announcement and 2020 guidance already reaffirmed,General uncertainty about drug demand mix and COVID-era healthcare utilization,no,,,Pfizer's 7.3% fall appears disproportionate to any company-specific news as June 11 was a broad indiscriminate risk-off session.
TSLA,2020-06-11,5.1,macro_sensitivity,medium,medium,Broad growth-stock de-risking/valuation pullback with no Tesla-specific June 8-11 catalyst,Extremely high valuation and prior momentum made Tesla vulnerable to any marketwide reversal,no,,,Tesla's decline looks like a valuation/momentum unwind inside the June 11 market shock.
ISRG,2020-06-11,6.4,demand_weakness,medium,medium-high,Elective-procedure recovery uncertainty with U.S. procedures having fallen to about 30% of pre-COVID levels in April,Broad medtech multiple compression during the market selloff,no,,,ISRG's drop makes sense as a recovery-timing trade with poor visibility into when hospitals would normalize elective procedures.
SBUX,2020-06-11,8.2,demand_weakness,high,high,Reopening trade unwound sharply as investors feared renewed COVID disruption with 90% of stores planned open by early June,High sensitivity to mobility commuter traffic and store-level sales recovery assumptions,yes,,,Starbucks' 8.2% fall was a classic reopening-stock air pocket as the bullish case depended on stores reopening and traffic normalizing.
