ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
UPS,2020-04-03,3.3,macro_sensitivity,low,medium,Macro risk-off plus concern that pandemic volume mix would hurt margins not help them. No major UPS-specific headline in April 1-3,Logistics disruption and uncertainty about 2020 outlook with commercial package demand falling even as home deliveries rose,no,,,UPS fell 3.3% even though home-delivery demand was rising because investors were focusing on margin quality not just volume. Later disclosures showed UPS withdrew 2020 guidance and said Q1 profit fell 13% which fits the market's early-April fear that COVID was distorting the business mix.
UNH,2020-04-03,4.6,no_clear_catalyst,low,medium-low,Mostly macro selloff not a fresh UNH-specific negative. No major UNH-specific headline in April 1-3,Uncertainty around medical claims deferred care and recession-driven membership/employer-coverage risk,no,,,UNH dropped 4.6% even though the company did not release a new negative headline. The market was likely discounting recession risk and uncertainty around how COVID treatment costs delayed procedures and employer-sponsored insurance losses would net out.
UBER,2020-04-03,3.6,demand_weakness,high,high,Collapse in ride-hailing demand from COVID lockdowns. Core rides business was already under pressure with rides down roughly 60% to 70% in some markets,Investor concern about layoffs/cost cuts and uncertainty about the path to profitability,yes,,,Uber's 3.6% decline looks mainly tied to the market continuing to reprice a business whose core mobility volumes had cratered by roughly 60% to 70% in some cities. Delivery demand was improving but was not yet enough to offset the shock to the much larger rides segment.
T,2020-04-03,4.5,macro_sensitivity,medium,medium,Macro selloff with added concern about WarnerMedia's COVID exposure. No material AT&T-specific headline in April 1-3,High debt pay-TV pressure weaker advertising and movie release delays,no,,,AT&T's 4.5% drop does not appear tied to a fresh headline but investors had reason to worry that the pandemic would pressure both media revenue and already-weak legacy businesses. Later results showed COVID shaved about $2.0 billion to $2.8 billion from WarnerMedia-related revenue.
SO,2020-04-03,4.1,no_clear_catalyst,low,low-medium,Broad market selloff. No material Southern-specific headline in April 1-3,Utility-specific worries about lower commercial/industrial demand and general recession stress,no,,,Southern's 4.1% decline looks mostly like a risk-off move rather than a response to company news. The payroll shock pushed investors to reprice even defensive names amid concern that business shutdowns would pressure power demand and collections.
SBUX,2020-04-03,3.0,demand_weakness,high,high,Fresh confirmation that store restrictions and labor-cost support would continue longer. Starbucks announced on April 1 it would extend special COVID provisions for U.S. workers and keep dining areas closed through May 3,Broader payroll-driven risk-off and fears about traffic reduced hours and margin compression,yes,,,Starbucks fell 3.0% after telling investors on April 1 that pandemic operating restrictions and worker support measures would continue for at least two more weeks. Later Q2 results showed revenue down 5% to $6.0 billion confirming investors were correctly bracing for a sharp COVID hit.
QCOM,2020-04-03,4.1,macro_sensitivity,medium,medium,Macro selloff plus smartphone-demand worries. No major Qualcomm-specific headline in April 1-3,Broader semiconductor demand uncertainty and ongoing regulatory overhang,no,,,Qualcomm's 4.1% decline looks mostly like a macro move but it hit a stock already exposed to fears of weaker handset demand during global lockdowns. Reuters later noted near-term uncertainty in smartphone demand and supply due to COVID.
NOW,2020-04-03,3.6,no_clear_catalyst,low,low-medium,Broad software selloff within the payroll-shock market decline. No material company-specific negative in April 1-3,Concern that enterprises would freeze projects or delay IT spending despite increased need for digital workflow tools,no,,,ServiceNow's 3.6% drop appears to have been mostly valuation compression and general risk-off rather than a fresh company event. Investors were still debating whether mission-critical enterprise software would prove resilient or face delayed deal cycles.
AMD,2020-04-03,4.3,macro_sensitivity,low,medium,Macro selloff plus semiconductor-demand uncertainty. No major AMD-specific headline in April 1-3,PC/server strength helped but investors worried about broader electronics and cyclical demand weakness,no,,,AMD's 4.3% decline looks more like a risk-off semiconductor move than a reaction to a new company headline. The market was balancing areas of resilience such as data center and work-from-home PC demand against global recession risk.
INTU,2020-04-03,3.0,macro_sensitivity,low,medium,Broad market selloff with concern about delayed tax-filing season disrupting TurboTax revenue cadence. IRS had pushed tax filing deadline from April 15 to July 15,Concern about timing disruption to seasonal tax-software revenue,no,,,Intuit fell 3.0% mainly in a weak tape but the deadline change also muddied the usual seasonal earnings pattern for TurboTax-related revenue. The issue was less that demand vanished and more that investors temporarily lost clarity on timing and execution.
IBM,2020-04-03,3.3,macro_sensitivity,low,low-medium,Broad market selloff. No major IBM-specific headline in April 1-3,Fear that enterprise IT spending and consulting demand would weaken in a deep recession,no,,,IBM's 3.3% drop appears to have been mostly macro and sector-driven with investors de-risking mature IT names exposed to slower corporate spending. No clean IBM-specific catalyst in the three-day window.
HON,2020-04-03,4.0,macro_sensitivity,medium,medium,Market repricing of aerospace exposure. No fresh Honeywell headline in April 1-3 but the company was highly exposed to aerospace demand destruction,General industrial recession fears and payroll-shock selling,no,,,Honeywell's 4.0% drop looks tied to investors increasingly appreciating how badly aerospace would be hit by COVID. Later Reuters reporting that Honeywell withdrew 2020 guidance on weak aviation demand supports that early-April interpretation.
