ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AMAT,2020-04-15,4.0,macro_sensitivity,medium,low-medium,Most likely macro-led selloff in cyclical semis/capex-sensitive names not a discrete AMAT headline. No clear AMAT-specific Reuters item in April 12-15,General concern that chip-equipment demand would weaken if the COVID shock crushed electronics and industrial capex,no,,,With no strong AMAT-specific catalyst the 4.0% drop looks most consistent with a broad de-risking move after March retail sales fell 8.7%. Equipment makers were especially vulnerable because investors were repricing future semiconductor capital spending.
AVGO,2020-04-15,3.8,macro_sensitivity,medium,low-medium,Macro/sector weakness in semis and cyclicals rather than a fresh Broadcom headline. No compelling Broadcom-specific Reuters catalyst in April 12-15,Investor concern about enterprise handset and infrastructure demand during the COVID shutdown,no,,,AVGO's 3.8% decline appears to have been part of the same April 15 risk-off trade that hit other growth-cyclicals after recession alarms and terrible March data. Without a stock-specific headline the best explanation is investors discounting weaker end-market demand.
AXP,2020-04-15,5.2,macro_sensitivity,high,medium,Financial-sector credit-loss/recession repricing with AXP hit because it is both a payments company and a lender exposed to consumer/travel spending,Travel and entertainment volumes collapsing during lockdowns which was especially relevant for AmEx's revenue mix,no,,,AXP's 5.2% drop fits a period when investors were reassessing lenders and card issuers after banks began posting multibillion-dollar reserve builds against a coming recession with travel spending effectively frozen and consumer credit risk rising.
BAC,2020-04-15,6.5,earnings_miss,high,high,Own earnings release and recession warning. On April 15 Bank of America reported Q1 profit fell 48.5% and set aside $3.6 billion for potential loan losses,Sector-wide fear over loan-loss reserving and concern that the true credit damage had not yet shown up,yes,miss,,BAC's drop was highly company-specific. The bank disclosed a 48.5% plunge in quarterly net income and a $3.6 billion reserve build explicitly warning that it expected a recession because of COVID-19.
BK,2020-04-15,4.7,macro_sensitivity,medium,medium-low,Financial-sector contagion from bank earnings and recession fears. No major negative BK-specific Reuters headline on April 12-15,Custody banks sensitive to falling asset values lower rates and fears around capital-markets activity and fee income,no,,,No decisive BK-specific event in the 3-day window. The 4.7% fall is best explained by read-through from other banks' earnings collapsing rate expectations and concern that market turmoil would pressure both fee revenue and balance-sheet earnings.
HD,2020-04-15,4.2,macro_sensitivity,medium,medium,Retail/cyclical macro shock not a discrete HD announcement. Main relevant news was the record 8.7% March retail sales drop,Concern that lockdowns and job losses would hit big-ticket home-improvement demand,no,,,HD's 4.2% drop appears to have been driven by the ugly macro print more than company news. When investors saw March retail sales down 8.7% they sold economically sensitive consumer names broadly including home improvement.
C,2020-04-15,5.6,earnings_miss,high,high,Own earnings release with large credit-loss reserve build. On April 15 Citigroup said Q1 profit fell 46% after setting aside nearly $5 billion for expected loan defaults,Terrible macro data and broader investor concern that actual charge-offs were still ahead,yes,miss,,Citi's drop was strongly stock-specific. The bank reported profit down 46% and built almost $5 billion of reserves for a likely wave of defaults confirming how quickly the pandemic recession was changing bank balance-sheet assumptions.
CAT,2020-04-15,4.2,guidance_cut,high,medium-high,Continuation of industrial/recession and capex fears. Caterpillar withdrew 2020 guidance on March 26 and suspended some operations because of COVID uncertainty,Weak industrial production data and concern about energy mining and construction demand,yes,,down,CAT had already told investors it was withdrawing guidance and suspending operations because of pandemic disruption. By April 15 another round of awful macro data reinforced the view that heavy-equipment demand would be weak across construction mining and energy end markets.
BLK,2020-04-15,3.3,macro_sensitivity,medium,medium,Pre-earnings weakness tied to expected AUM/earnings pressure from market turmoil. BlackRock's Q1 report came April 16 showing net income fell to $806 million from $1.05 billion,Broad financial-sector weakness and recession fears,no,,,BLK's 3.3% fall likely reflected caution ahead of next-day results in a period of violent market moves. When BlackRock reported profits were down and flows were skewing toward cash and defensive positioning validating the market's caution.
COF,2020-04-15,5.0,macro_sensitivity,high,medium,Read-through from banks' credit-loss provisions to consumer lenders. No COF-specific Reuters item in the window but Capital One is one of the more recession-sensitive consumer lenders,COF's exposure to credit cards and consumer credit made it especially vulnerable as unemployment surged,yes,,,Even without a fresh COF headline the stock's 5.0% drop makes sense with BAC and Citi having just shown massive reserve builds and investors extrapolating that pain to consumer lenders with more unsecured exposure.
COP,2020-04-15,5.5,macro_sensitivity,high,high,Crude-price weakness and renewed doubt that supply cuts could offset demand destruction. Reuters said U.S. crude slid back toward $20 per barrel on April 14,Continued fear that producers would need more capex cuts and that 2020 cash flows would collapse,no,,,COP's 5.5% decline was fundamentally an oil move. Reuters reported WTI sliding back toward $20 as traders concluded that record producer cuts were still playing catch-up to catastrophic demand destruction from COVID shutdowns.
DUK,2020-04-15,3.2,no_clear_catalyst,low,low-medium,Defensive-sector selloff tied to recession worries and reduced power-demand expectations rather than a fresh company event,Utilities also affected by lower rates and broad portfolio reshuffling after the sharp rally in defensives earlier in the crisis,no,,,DUK's 3.2% decline appears to have been a macro move not an idiosyncratic one. As investors absorbed recession warnings even utilities got hit on concern that commercial and industrial power demand would soften materially.
EMR,2020-04-15,5.1,macro_sensitivity,medium,medium,Macro-led selloff in industrials exposed to capex and factory activity. No EMR-specific Reuters headline in April 12-15,Concerns about weaker automation process-control and industrial end-market demand as factory output fell,no,,,EMR fell more than the market because it was leveraged to industrial output and capital spending just as the data deteriorated sharply with March retail sales collapsing 8.7% and industrial activity weakening.
