ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
SCHW,2020-03-09,11.3,macro_sensitivity,high,high,"Rate-crash pressure on Schwab earnings model. Earnings depend heavily on net interest revenue and sweep cash economics. 10-year hit ~0.318% 2-year ~0.285%","Broad financials selloff recession panic and liquidity and fund-flow fears. Markets even discussing possibility of negative U.S. rates",no,,,"Schwab fell more than the market because the March 9 bond move was extreme even by crisis standards. The 10-year Treasury hit roughly 0.318% and the 2-year fell to about 0.285% directly threatening spread-based revenue for brokers and banks. With markets pricing emergency Fed easing and even flirting with negative-rate talk SCHW's drop looks primarily like a rate-sensitivity repricing."
SBUX,2020-03-09,6.0,demand_weakness,medium,high,"COVID demand disruption to store traffic especially international and urban exposure. Already disclosed 2000+ China stores closed and hurt China traffic","Worsening global mobility restrictions as virus spread beyond China with Italy locking down millions. General consumer discretionary de-risking",yes,,,"Starbucks was already a known coronavirus casualty before Crash Monday because China is a major growth market and the company had warned of a hit from widespread store closures. As the crisis shifted from China to Europe and the U.S. investors repriced Starbucks as a global foot-traffic business facing a sharper revenue shock."
RTX,2020-03-09,8.8,macro_sensitivity,high,medium,"Commercial aerospace exposure through pending Raytheon-UTC combination via Pratt & Whitney and Collins. Travel demand cratering","Broader industrials selloff and virus-driven airline stress",no,,,"Unlike pure-play defense names RTX had meaningful commercial aerospace sensitivity through the United Technologies merger so the virus shock to airline traffic mattered. With travel demand collapsing and recession fears exploding on March 9 the drop looks mainly like a commercial aerospace de-rating rather than a defense-specific issue."
QCOM,2020-03-09,6.2,demand_weakness,medium,high,"STOCK-SPECIFIC. Mar 2 Qualcomm said coronavirus threatened phone industry and forecast handset demand and supply disruptions would hurt the quarter","March 9 semiconductor-wide selloff with SOX down 8.3% amplified the move",yes,,down,"Qualcomm had a genuine company-specific catalyst because management explicitly warned that coronavirus disruption threatened the phone market even though its revenue outlook was otherwise relatively solid. By March 9 that warning was amplified by an 8.3% drop in the Philadelphia Semiconductor Index."
PG,2020-03-09,4.6,demand_weakness,low,medium-high,"Previously disclosed coronavirus operational hit — Feb 20 P&G warned COVID would hurt current-quarter revenue and profit via supply-chain disruption and weaker China demand","Broad defensive-selling despite staple status on Crash Monday. No new Mar 6-9 company update",yes,,down,"P&G's drop was smaller than many cyclicals which fits its defensive profile but investors still had a live fundamental issue: management had already warned China-related disruption would dent results. On Crash Monday that known earnings headwind was compounded by market-wide liquidation."
PFE,2020-03-09,3.6,no_clear_catalyst,low,medium,"No clear Pfizer-specific negative catalyst. Broad market and healthcare ETF and liquidity selling","Recession fear and cross-asset deleveraging. Relatively modest decline consistent with defensive pharma profile",no,,,"Pfizer's decline was relatively modest versus the market which is what you would expect for a large pharmaceutical name with no obvious fresh negative company event in the March 6-9 window. The move looks more like indiscriminate risk-off selling than a Pfizer-specific repricing."
NVDA,2020-03-09,7.7,macro_sensitivity,medium,medium,"Semiconductor sector selloff tied to COVID and recession fears. SOX fell 8.3% on March 9","China exposure and hardware-cycle sensitivity. No discrete Nvidia announcement in the 3-day window",no,,,"Nvidia was sold as part of a broad semiconductor unwind rather than on fresh company news. With markets suddenly pricing a deeper global downturn and severe supply-chain disruption investors hit cyclical growth semis hard."
ISRG,2020-03-09,8.0,macro_sensitivity,medium,medium,"Fear of elective-procedure deferrals as hospitals moved toward postponing procedures and preparing for COVID","General growth and medtech selloff on Crash Monday. Business depends on procedure volume",no,,,"Intuitive's business depends on procedure volume so the market quickly recognized that a pandemic could suppress surgeries even before formal nationwide shutdowns were fully in place. That made ISRG more vulnerable than big pharma on March 9."
TXN,2020-03-09,7.2,macro_sensitivity,medium,medium,"Sector-wide semiconductor selloff on recession fears. Especially exposed to analog demand from industrial and automotive end markets","SOX down 8.3% on March 9. No TXN-specific corporate event in prior 3 days",no,,,"TI is especially exposed to analog demand from industrial and auto customers exactly the end markets investors expected to weaken in a sudden global downturn. With the SOX down 8.3% on March 9 TXN's drop looks primarily macro and sector-driven."
INTC,2020-03-09,8.8,macro_sensitivity,medium,medium,"Semiconductor-sector de-rating on COVID supply and demand fears. Semis one of most aggressively de-risked groups on Crash Monday","Broad tech liquidation and cyclical exposure. No fresh Intel-specific announcement",no,,,"Intel sold off harder than the S&P because semis were one of the market's most aggressively de-risked groups on Crash Monday. With investors assuming both supply-chain disruption and weaker global electronics demand INTC's decline fits the sector move more than any company-specific event."
