ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AAPL,2020-06-11,4.8,macro_sensitivity,medium,medium-high,Broad mega-cap tech de-risking tied to the Fed's gloomy macro forecast and second-wave COVID worries with no negative Apple-specific headline,Profit-taking after a strong run in large-cap tech and general risk-off pressure,no,,,Apple fell 4.8% even though the fresh company headline was positive ($100M racial justice spending) making the move look like macro-driven de-rating.
AMZN,2020-06-11,3.4,macro_sensitivity,low,medium,Broad tech and market selloff after the Fed's downbeat economic projections with no financially material Amazon-specific news,General multiple compression in pandemic winners and risk-off positioning,no,,,Amazon dropped 3.4% with the Rekognition police moratorium being reputationally notable but not framed as a financial setback.
CMCSA,2020-06-11,5.1,macro_sensitivity,medium,medium,Reopening trade unwind as investors reconsidered recovery pace after Fed forecast and rising virus cases with no Comcast-specific headline,Concern that media parks and ad recovery would be slower than bulls had priced in,no,,,Comcast sold off with reopening-sensitive media names as NBCUniversal theme parks film and advertising faced COVID headwinds.
BMY,2020-06-11,5.7,no_clear_catalyst,low,high,Broad market risk-off not company news with no negative BMY-specific headline found and an FDA approval for Opdivo on June 10 being positive,Healthcare names sold alongside the wider market despite favorable pipeline/regulatory developments,no,,,BMY fell 5.7% even though the most visible fresh company headline was an FDA approval for Opdivo in esophageal cancer.
COP,2020-06-11,8.3,macro_sensitivity,high,high,Collapse in crude prices on second-wave demand fears with oil tumbling about 8% on renewed demand-destruction fears and record U.S. crude inventories,The Fed's bleak economic outlook and a sharp unwind in cyclicals,no,,,For an E&P name an 8.3% drop on a day when crude fell around 8% is most plausibly an oil-price beta move driven by macro demand fears.
IBM,2020-06-11,9.1,macro_sensitivity,high,medium-high,Broad risk-off and cyclical/value tech selling with IBM's facial-recognition exit on June 8 being more values/policy-driven than financially negative,Investors treated IBM's facial-recognition exit as immaterial financially while marking down mature tech and consulting-exposed names,no,,,IBM's 9.1% drop was too large to pin on the facial-recognition announcement alone with the macro shock being the likelier primary driver.
HON,2020-06-11,6.9,macro_sensitivity,medium,medium,Reopening/cyclical unwind on fears the recovery would be slower and more uneven than expected with no Honeywell-specific headline,Industrial and aerospace exposure got repriced as the Fed signaled a deep recession and virus cases rose,no,,,Honeywell sold off with aerospace and industrial names as recovery expectations were repriced on the Fed's grim outlook.
HD,2020-06-11,5.9,macro_sensitivity,medium,medium,Broad market selloff and de-risking in consumer cyclicals with no negative Home Depot-specific headline or guidance cut,Concern that any reopening setback would hit housing turnover discretionary big-ticket demand and retail normalization,no,,,Home Depot's decline looks market-driven with no earnings or guidance news in the window just broad consumer cyclical de-risking.
GS,2020-06-11,9.1,macro_sensitivity,high,high,Bank-sector repricing on the Fed's grim outlook with prolonged zero rates and deep recession fears both negative for banks,Rising credit-loss fears weaker dealmaking/trading sentiment and a broader unwind in financials,no,,,Goldman's 9.1% decline looks primarily like sector beta to recession/rate expectations with no Goldman-specific corporate headline.
GOOGL,2020-06-11,4.3,macro_sensitivity,medium,medium,Broad selloff in mega-cap tech after the Fed's forecast and second-wave COVID fears with no material Alphabet-specific headline,Profit-taking after a sharp tech rebound and concern that advertising recovery assumptions were getting ahead of the real economy,no,,,Alphabet sold off with broad tech as investors questioned ad-cycle recovery assumptions amid renewed macro pessimism.
GOOG,2020-06-11,4.2,macro_sensitivity,medium,medium,Same broad tech selloff as GOOGL with no separate class-specific catalyst in the June 8-11 window,Ad-cycle sensitivity and general profit-taking in high-quality growth,no,,,GOOG's decline mirrors GOOGL with no independent catalyst beyond the broad June 11 risk-off move.
COF,2020-06-11,7.9,macro_sensitivity,high,high,Repricing of consumer credit risk and bank profitability on the Fed projecting severe contraction and near-zero rates through 2022,Renewed fear of unemployment charge-offs and pressure on net interest margins,no,,,Capital One's 7.9% drop fits recession and credit-loss fears as a consumer-lending-heavy bank most exposed to rising unemployment.
GILD,2020-06-11,5.5,no_clear_catalyst,low,medium,Broad risk-off selling with no new negative Gilead-specific headline and the nearest remdesivir data having already been digested,Some investors may have been reassessing remdesivir enthusiasm after mixed early data but that was not a fresh development,no,,,Gilead's decline looks market-driven with the June 1 remdesivir moderate-COVID data already priced in earlier.
