ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NKE,2020-02-27,3.7,no_clear_catalyst,low,medium,"Broad COVID-driven repricing of globally exposed consumer/discretionary names","China store/traffic risk and supply-chain uncertainty",no,,,"Nike fell 3.7% but no fresh Nike-specific release or analyst action found in the prior 3 days. Investors were de-risking globally exposed consumer brands as COVID spread outside China and the broader U.S. market entered a rapid correction."
NEE,2020-02-27,5.1,no_clear_catalyst,low,low-medium,"Broad market liquidation during COVID panic","Renewable/utilities valuations had been relatively full making them vulnerable to de-grossing",no,,,"NextEra's 5.1% decline was larger than the market but no company-specific catalyst found from Feb 24-27. The evidence points to indiscriminate risk-off selling during the coronavirus-driven correction."
MU,2020-02-27,3.4,no_clear_catalyst,low,medium,"COVID-related semiconductor supply chain and demand worries","General market correction. China factory shutdowns could interrupt production and downstream electronics demand",no,,,"Micron dropped 3.4% as investors reassessed the chip cycle against China-related shutdowns and logistics delays. No fresh Micron-specific filing or guidance cut found. Sector-level fear that COVID would interrupt semiconductor production and end demand."
MSFT,2020-02-27,7.0,guidance_cut,high,high,"Feb 26 Microsoft warned More Personal Computing segment would miss guidance. China supply chain recovering slower than expected","Broad tech selloff and wider fear around Chinese hardware manufacturing dependence",yes,,below_consensus,"Microsoft's 7.0% drop was primarily stock-specific. On Feb 26 the company said the More Personal Computing segment would miss prior-quarter guidance because China production was resuming more slowly than expected directly affecting Windows OEM and Surface revenues."
MS,2020-02-27,3.9,macro_sensitivity,low,medium,"Broad bank-sector selloff tied to collapsing yields and recession fear","Exposure to capital-markets activity and risk assets made brokers/investment banks especially vulnerable",no,,,"Morgan Stanley fell 3.9% with no persuasive company-specific catalyst from Feb 24-27. Traded down with banks and brokers as coronavirus fears crushed yields tightened financial conditions and raised concerns about trading underwriting and asset-management sensitivity."
MO,2020-02-27,4.3,no_clear_catalyst,low,low-medium,"Broad market selloff not a clearly identifiable stock-specific catalyst","Ongoing overhang from JUUL/vaping regulatory risk",no,,,"Altria's 4.3% decline appears driven mainly by the market-wide coronavirus panic rather than a new company event. The stock still carried the standing JUUL/regulatory overhang which likely made investors less willing to defend it."
META,2020-02-27,3.8,no_clear_catalyst,low,medium,"Broad ad-tech/large-cap tech repricing amid COVID uncertainty","Fear that global business disruption would weaken advertising demand",no,,,"Facebook dropped 3.8% but no true negative company-specific catalyst found in the prior 3 days. Broad tech and advertising-demand de-rating as investors priced in economic disruption from COVID."
MDT,2020-02-27,4.9,demand_weakness,medium,medium-high,"Concern that COVID would delay elective procedures hurting device volumes","Broad market selloff and uncertainty around hospital purchasing/procedure scheduling",no,,,"Medtronic's 4.9% decline was likely driven by early recognition that non-urgent procedures especially in China were being postponed because of the outbreak. Even without a same-week company warning investors had enough evidence to worry that deferred procedures would weigh on device demand."
MA,2020-02-27,4.1,guidance_cut,medium,high,"Feb 24 Mastercard outlook cut still weighing. Lowered 2020 revenue outlook on cross-border weakness","Escalating global travel restrictions and worsening fear around international payment flows",yes,,below_consensus,"Mastercard's 4.1% drop was primarily justified by its own Feb 24 outlook revision. Management explicitly lowered its 2020 revenue outlook because COVID was reducing cross-border activity a key high-margin driver."
LRCX,2020-02-27,3.7,no_clear_catalyst,low,medium,"COVID-related semiconductor equipment/supply-chain fears","Broader tech correction",no,,,"Lam Research fell 3.7% without a clearly verifiable company-specific catalyst. Sector contagion from coronavirus-related semiconductor supply-chain disruption and fears that chipmakers would reassess equipment spending."
LOW,2020-02-27,5.0,no_clear_catalyst,low,low-medium,"Broad market selloff. Consumer-spending and supply-chain worries","Home-improvement/housing-related stocks caught in broader correction",no,,,"Lowe's dropped 5.0% with no credible Lowe's-specific negative catalyst during Feb 24-27. Swept lower with cyclical retailers as investors priced in risk that COVID would hit consumer traffic sourcing and discretionary big-ticket purchases."
LMT,2020-02-27,4.1,no_clear_catalyst,low,low-medium,"Broad market liquidation","General industrial/manufacturing supply-chain risk from global disruption",no,,,"Lockheed Martin's 4.1% drop does not map to a company-specific headline from Feb 24-27. Investors were indiscriminately reducing equity risk across sectors with even normally defensive aerospace/defense names getting pulled into the correction."
JPM,2020-02-27,4.2,macro_sensitivity,medium,medium,"Bank-sector selloff tied to falling yields and recession risk from COVID","Concerns around loan losses capital-markets slowdown and credit deterioration",no,,,"JPMorgan's 4.2% drop looks macro/sector-driven. As coronavirus fears intensified Treasury yields collapsed and the market quickly priced in pressure on bank net interest margins plus rising recession/credit concerns."
LLY,2020-02-27,3.3,no_clear_catalyst,low,low-medium,"Broad market selloff","Large-cap pharma not immune to broad correction but held up better than cyclicals",no,,,"Lilly's 3.3% decline appears mainly market-driven. No stock-specific negative catalyst verified in the prior 3 days. Modest size of drop relative to more cyclical names fits the idea of being pulled down by the broader correction."
LIN,2020-02-27,4.2,no_clear_catalyst,low,medium,"Broad industrial/economic slowdown fears from COVID","Cyclical industrial exposure and general de-risking",no,,,"Linde fell 4.2% with no clearly identifiable company-specific trigger. Investors were increasingly pricing in a global industrial slowdown with direct implications for volumes across manufacturing-linked industrial gas end markets."
KO,2020-02-27,4.6,demand_weakness,medium,high,"Feb 21 Coca-Cola warned COVID could affect China-sourced artificial sweetener supply. Diet Coke/Coke Zero supply concerns","Broad consumer staples/market selloff. Away-from-home beverage demand risk",yes,,,"Coca-Cola's 4.6% drop had a legitimate company-specific backdrop. Management had already warned that COVID could disrupt supplies of China-sourced sweetener inputs and affect operations with press coverage noting delayed exports from China. Investors likely extrapolated from ingredient disruption to a broader hit to Coca-Cola's global especially away-from-home sales base."
NOW,2020-02-27,4.2,no_clear_catalyst,low,low-medium,"Broad software/tech multiple compression during COVID correction","Rich valuation for cloud/software names made them vulnerable in liquidity-driven selloff",no,,,"ServiceNow fell 4.2% but no company-specific catalyst found in the Feb 24-27 window. Part of the broad growth-stock derating that occurred as investors rushed to reduce risk during the coronavirus-driven correction."
MCD,2020-02-27,4.3,no_clear_catalyst,low,medium,"Broad COVID repricing of restaurant/consumer traffic risk","International exposure and concerns about China/Europe traffic disruptions",no,,,"McDonald's 4.3% decline seems driven by macro fear rather than a fresh company-specific catalyst. As COVID spread in Europe and Asia investors began discounting the risk of fewer customer visits weaker international traffic and disruption to quick-service restaurant demand."
NVDA,2020-02-27,5.6,guidance_cut,medium,high,"Previously disclosed ~$100M revenue hit from COVID. Feb 27 coverage grouped NVDA among tech firms sounding alarm","Broad tech correction and China manufacturing dependence",yes,,below_consensus,"Nvidia's 5.6% drop had more stock-specific substance than many tech names because the company had already acknowledged roughly a $100 million revenue impact from COVID. On Feb 27 that concern was being re-emphasized in coverage of large tech firms exposed to Chinese manufacturing disruption."
V,2020-02-27,3.8,macro_sensitivity,medium,medium-high,"Anticipation of cross-border travel-spending weakness from COVID","Sympathy move with Mastercard after MA's Feb 24 outlook cut. Shared business model",no,,,"Visa's 3.8% decline looks mainly like a business-model read-through rather than a fresh Visa-specific disclosure. With Mastercard having already cut its outlook on Feb 24 because of weaker cross-border activity investors likely concluded that Visa's high-margin international payment flows would face similar pressure."
