ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
USB,2020-04-16,4.7,earnings_miss,high,high,Bank earnings/credit-loss provisioning readthrough including USB's own weak Q1 with EPS of $0.72 and significant credit-loss provisioning as the pandemic hit,Lower-rate pressure on margins recession fears and broad skepticism that reported Q1 numbers understated future losses,yes,miss,,USB's Q1 print showed earnings stress early in the COVID downturn with EPS at $0.72 and pressure on net interest income just as peers were reserving aggressively. The April 16 selloff looks most consistent with investors extrapolating heavier future credit costs and weaker bank profitability.
MA,2020-04-16,4.0,demand_weakness,high,medium,Expectation of severe cross-border and travel-spend weakness hurting Mastercard's highest-margin revenue stream. No clean Mastercard-only negative headline in the prior 3 days,General rotation out of economically sensitive financial/payment names and readthrough from banks/card issuers reporting under pandemic stress,no,,,The likely driver was the market's realization that even if domestic card usage held up better Mastercard's lucrative cross-border business would be hit hard by global travel shutdowns. Rising contactless usage was a positive but not enough to offset the collapse in international spending.
GM,2020-04-16,3.6,demand_weakness,high,medium,Ongoing COVID factory shutdown and auto-demand collapse concerns. No direct Reuters GM-negative headline in the 3-day window,Cash-burn fears uncertainty around restart timing and broader cyclical stock weakness,yes,,,GM's decline appears tied to the same unresolved questions dominating the auto sector: how long assembly plants would remain shut how much cash would burn while idled and how deep the sales collapse would be. No fresh company-specific bombshell found in the window.
GE,2020-04-16,4.0,demand_weakness,high,medium,Escalating fear around GE Aviation and cash burn as airline customers halted orders/deliveries. No exact April 13-15 Reuters GE headline cleanly explains the move,Recession worries across industrials and concern over liquidity/free cash flow,yes,,,GE was highly levered to the air-travel collapse through its aviation segment and by mid-April investors were increasingly pricing in a prolonged downturn in engine deliveries servicing and airline capex.
DE,2020-04-16,4.0,macro_sensitivity,medium,low-medium,Demand fears for farm/construction equipment under COVID. No strong Deere-specific negative headline in the exact 3-day window,Cyclical industrial de-risking and worries about farmer economics/capex,no,,,Deere's move appears to have been driven by a broad reassessment of end-market demand rather than a single company event. The market was marking down capital-goods names exposed to discretionary equipment purchases.
CVX,2020-04-16,3.0,macro_sensitivity,high,high,Another leg down in oil-demand expectations and crude prices. U.S. crude had plunged nearly 70% year-to-date to under $20 per barrel,Capex cuts fear of dividend pressure across the sector and storage/glut concerns,no,,,Chevron's decline looks primarily tied to renewed oil-market stress not a Chevron-only corporate event. The market was grappling with sub-$20 crude collapsing fuel demand and the realization that integrated majors would have to cut activity hard to protect balance sheets.
COP,2020-04-16,3.5,macro_sensitivity,high,high,Oil price collapse / upstream earnings power repricing. Same energy backdrop as Chevron with collapsing demand and rapidly worsening economics for upstream producers,Investor concern about capital spending layoffs and project economics,no,,,As a more direct upstream lever than the integrated majors ConocoPhillips was especially exposed to the oil-price shock. The selloff is best explained by worsening expectations for realized prices cash flow and capital discipline.
COF,2020-04-16,4.9,macro_sensitivity,high,medium,Consumer-credit loss fears. Consumer-credit names were in the middle of a brutal repricing as banks reported reserve builds and the market anticipated surging card charge-offs,Readthrough from bank earnings recession expectations and lower-rate pressure,yes,,,Capital One's bigger drop versus some large banks makes sense because its business mix had more direct consumer-credit exposure at a time when unemployment was exploding. The market was discounting materially worse credit-card losses and lower spending volumes.
C,2020-04-16,5.5,earnings_miss,high,high,Bank reserve build / recession-driven credit concerns. Citigroup reported Q1 results on April 15 with provisions surging and management outlooks dour,Lower rates capital markets uncertainty and skepticism about 2020 earnings visibility,yes,miss,,Citi's 5.5% fall fits the broader bank-earnings reaction in mid-April 2020 when investors focused on how fast loan-loss assumptions were deteriorating. The move looks less about one Citi-specific surprise and more about the market deciding that first-quarter provisioning was only the beginning.
BAC,2020-04-16,3.5,earnings_miss,high,high,BAC's own ugly reserve build and weak macro outlook. Bank of America said on April 15 that profit fell with a $3.6 billion reserve build more than triple actual first-quarter loan losses of $1.1 billion,Lower-rate margin compression and fear that consumer/business defaults would rise much further,yes,miss,,This one is straightforward. BAC's April 15 results told investors the credit cycle had turned sharply with a $3.6 billion reserve build and management commentary reflecting severe economic uncertainty. The next day's stock drop was a direct reaction to that earnings signal.
NFLX,2020-04-17,3.7,no_clear_catalyst,low,medium,Likely profit-taking / pre-earnings positioning not a fresh negative headline. Netflix did not release Q1 results until April 21 when it announced huge subscriber gains,Broader market risk-off trading and concern that pandemic-viewing gains might already be priced in,no,,,Since Netflix's actual Q1 release came four days later and was strongly positive there is no evidence for a fundamental negative catalyst. The most likely explanation is tactical de-risking ahead of earnings after a strong pandemic-driven run.
LRCX,2020-04-20,4.4,macro_sensitivity,medium,low-medium,Semiconductor capex/demand uncertainty into earnings season. No Lam-specific negative Reuters story in April 17-19,Cyclical tech de-risking and global macro uncertainty,no,,,With no clean company-specific headline in the window LRCX's move looks like a sector-level repricing of wafer-fab equipment demand risk as investors awaited more commentary from tech and chip companies.
MA,2020-04-20,3.2,demand_weakness,high,medium,Persistent cross-border/travel-spend concerns. Same core issue as April 16 with no clean Mastercard-only negative headline,Market rotation and anticipation of ugly payment-volume commentary across the sector,no,,,Mastercard remained exposed to one of the clearest COVID casualties: international travel. The stock was vulnerable even without a new MA-specific announcement because investors were still repricing the earnings power of global card networks.
