ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NKE,2020-06-26,7.6,earnings_miss,high,high,Nike FQ4 revenue fell 38% to $6.31B vs $7.32B expected swinging to -$790M net loss from year-earlier $989M profit despite digital sales up 75%,Investor skepticism that digital and China strength could offset North America/EMEA store-closure disruption,yes,miss,,Classic post-earnings de-rating as the market focused on the huge revenue miss and swing from profit to loss.
RTX,2020-06-26,3.2,macro_sensitivity,medium,medium-low,Macro reopening-risk selloff hitting aerospace/industrial names as U.S. COVID cases accelerated with no material RTX-specific headline,Ongoing 737 MAX and air-travel uncertainty remained an overhang on the aerospace group,no,,,RTX's move looks like sympathy selling in a cyclical aerospace name as investors reassessed economic normalization pace.
LRCX,2020-06-26,3.2,no_clear_catalyst,low,low-medium,Broad risk-off pressure on semis/tech hardware with no clear Lam-specific headline in prior 3 days,General uncertainty around capex demand and economically sensitive tech segments,no,,,LRCX's decline appears to be mostly a market and sector move rather than a reaction to new Lam fundamentals.
SCHW,2020-06-26,6.8,macro_sensitivity,high,medium,Fed stress-test payout restrictions announced June 25 capping dividends and suspending buybacks for large banks in Q3,Broader market weakness and sensitivity to rates/financial conditions,no,,,Schwab's drop was steeper than some banks as a bank holding company trading with the capital-distribution-reset theme.
SPG,2020-06-26,4.7,demand_weakness,high,medium-high,Mall REIT stress worsened after UK mall owner Intu entered administration June 26 signaling how fragile mall economics were,Renewed U.S. COVID-case acceleration and concerns about rent collections and tenant survivability,yes,,,SPG was repriced lower as Intu's collapse plus still-fragile tenant finances reinforced fears about mall cash flows.
TMUS,2020-06-26,4.5,product_service_failure,medium,medium,Continued fallout from June 15 nationwide T-Mobile outage that disrupted communications for over 12 hours creating reputational overhang,Post-merger integration concerns and general risk-off trading,yes,,,TMUS sold off as outage overhang met a weaker tape with investors still digesting network reliability concerns.
UBER,2020-06-26,3.2,demand_weakness,medium,medium-low,Reopening-risk selloff hitting mobility-exposed names as COVID cases surged again with no decisive Uber-specific headline,Ongoing California labor-law overhang around AB5 and uncertainty around recovery in rides,yes,,,Uber's move looks more macro than idiosyncratic as investors re-questioned ride-demand normalization pace.
UNH,2020-06-26,3.2,no_clear_catalyst,low,low,Broad market weakness rather than a UNH-specific catalyst with no material UnitedHealth-specific news in prior 3 days,Investors rotating out of large defensives and uncertainty around medical utilization/recovery patterns,no,,,UNH's decline looks like a modest index-level drawdown in a Dow/S&P heavyweight not an event-driven repricing.
USB,2020-06-26,5.2,macro_sensitivity,high,high,Fed capital-return restrictions on banks after June 25 stress tests suspended buybacks and capped dividends,Broad risk-off selling as COVID cases rose and investors questioned recovery,no,,,USB traded as part of the sector-wide reset in bank valuation after the Fed signaled capital preservation over returns.
WFC,2020-06-26,7.4,macro_sensitivity,high,high,Fed stress-test restrictions with Wells Fargo especially vulnerable given weaker profitability and already-fragile standing,Macro credit-loss fears and broader market weakness,no,,,WFC was among the hardest-hit as the Fed capped dividends and halted buybacks just as investors were skeptical of its earnings power.
SBUX,2020-06-26,3.1,demand_weakness,medium,medium-low,Renewed COVID reopening fears hitting consumer out-of-home traffic names with Starbucks still under pandemic-sensitive guidance,Concern about urban/store traffic recovery and mobility restrictions,yes,,,Starbucks traded like a reopening consumer name so the late-June virus acceleration mattered for traffic expectations.
KO,2020-06-26,3.0,demand_weakness,low,medium-low,Reopening fears around restaurants venues and away-from-home beverage demand with no Coca-Cola-specific catalyst,General defensive-consumer weakness within broader market selloff,yes,,,KO's business was highly exposed to reopening pace across restaurants theaters stadiums and travel channels.
