ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
DUK,2020-03-19,5.3,no_clear_catalyst,low,medium,Duke announced Mar 19 new COVID-19 customer relief measures — waiving fees suspending disconnections. Not clearly negative. Defensive utilities still being sold for liquidity,Bad-debt risk and delayed collections as utilities paused shutoffs. Rate-sensitive utilities caught in indiscriminate de-risking,no,,,Duke own March 19 update was operationally supportive not negative which makes this look less like event-driven bad news and more like investors pricing in COVID-related billing stress and forced selling.
DHR,2020-03-19,3.1,capital_structure,medium,medium,Mar 19 Danaher said received FTC clearance for GE Biopharma acquisition ($21.4B requiring divestitures). Despite superficially positive clearance investors focused on transaction execution and balance-sheet risk during global shutdown,Broad med-tech and life-science tools de-risking. Concern near-term industrial and diagnostics demand harder to forecast,no,,,The only major Danaher-specific news was the final antitrust clearance for the GE Biopharma deal with Danaher still expecting to close by March 31. In calmer markets that likely would have helped but in late March 2020 a large acquisition with financing and integration risk appears to have been treated as a burden.
CVS,2020-03-19,3.1,no_clear_catalyst,low,medium-low,No clearly negative CVS-specific announcement. Pharmacy and essential retail resilience vs Aetna utilization visibility front-store traffic mix labor costs supply shortages,General healthcare and consumer de-risking. Investors haircutting mixed pandemic exposures,no,,,CVS was not hit by obvious bad company news. It sat in an awkward middle ground where it benefited from COVID-related demand for health products but faced rising operating complexity and uncertain insurance economics.
BKNG,2020-03-19,3.4,demand_weakness,high,high,Already withdrew Q1 guidance Mar 9 due to worsening COVID travel demand. Border closures and travel restrictions kept intensifying. Collapsing global travel demand,Mounting border restrictions and air-travel shutdowns made cancellation and refund risk worse,yes,,down,Booking had already told investors it could no longer stand behind Q1 guidance citing the worsening COVID impact on travel demand. With governments still adding border restrictions and consumers canceling trips the market was repricing BKNG for a deeper and longer travel freeze.
BA,2020-03-19,4.1,capital_structure,high,high,STOCK-SPECIFIC. Reuters Mar 17 reported Boeing seeking tens of billions in U.S. government loan guarantees. Boeing backed at least $60B in liquidity support for aerospace industry. Acute liquidity stress and bailout risk,Aviation demand collapse from COVID. Pre-existing 737 MAX damage,yes,,,Boeing issue was not just bad market conditions. By March 17 Reuters was reporting that Boeing needed extraordinary government support and the company soon endorsed a minimum $60B support package for the industry. That signaled a severe liquidity crunch on top of the existing MAX crisis.
AMT,2020-03-19,3.7,no_clear_catalyst,low,medium-low,No material AMT-specific negative. REIT and liquidity selling. Investors sold liquid winners to raise cash,Worries that frozen capital market and higher credit spreads could pressure highly valued rate-sensitive REITs even if underlying tower demand stayed solid,no,,,American Tower business was comparatively defensive and no contemporaneous company-specific blowup was found. The most likely explanation is that AMT got dragged down with REITs and other long-duration equities as investors sold liquid winners to raise cash.
ABT,2020-03-19,6.0,no_clear_catalyst,low,medium,"STOCK-SPECIFIC context. Abbott announced Mar 18 received FDA EUA for molecular COVID-19 test — would ship 150,000 tests immediately. Despite positive test news stock sold off on broad med-tech de-risking",Concern non-COVID procedures and diagnostics would weaken sharply. Investors judged first COVID test launch insufficient to offset looming disruption elsewhere in portfolio,no,,,"Abbott actually had good news in the window: FDA authorization and immediate rollout of 150,000 molecular COVID-19 tests. The fact the stock still fell 6.0% suggests the market was looking through that benefit and discounting a much larger pandemic hit to routine medical activity."
XOM,2020-03-20,4.9,macro_sensitivity,high,high,STOCK-SPECIFIC. Exxon said Mar 16 evaluating significant near-term capex and opex reductions because of COVID and commodity-price declines. Oil-demand collapse plus management explicit acknowledgment spending cuts coming,Saudi-Russia oil-price war still crushing crude and worsening sector sentiment,yes,,,Exxon own March 16 statement told investors that market conditions were bad enough to force significant spending reductions. That was a direct admission that the combination of COVID demand destruction and lower commodity prices was materially impairing the business.
NVDA,2020-03-20,3.4,no_clear_catalyst,low,medium-low,No significant Nvidia-specific negative. Semiconductor de-risking on fears of global demand destruction and supply-chain disruption,Investors still repricing cyclicals tied to data center gaming consumer electronics and Asian manufacturing exposure,no,,,Nvidia appears to have been hit more by semiconductor and supply-chain fears than by a fresh company-specific headline. In late March 2020 investors were aggressively cutting chip exposure as global lockdowns raised uncertainty around both end-demand and manufacturing continuity.
NOW,2020-03-20,8.3,no_clear_catalyst,low,medium,Mar 16 ServiceNow released four COVID-19 emergency response apps for free. No negative news. High-multiple software de-rating during liquidity panic,Concern enterprise software deal cycles especially new logo and discretionary workflow projects would slow abruptly,no,,,ServiceNow actually leaned into the crisis with free emergency apps on March 16 which was strategically positive. The 8.3% drop therefore looks like valuation compression in richly valued software names with investors assuming CIOs would pause spending.
