ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
MSFT,2020-03-16,14.7,no_clear_catalyst,low,medium,"No clear Microsoft-specific negative. Broad-market liquidation in mega-cap tech after Fed emergency move failed to restore confidence. Teams usage surged later in week (positive)","Fear of weaker enterprise IT budgets. PC demand disruption. General de-risking of high-liquidity growth names. S&P 500 fell ~12%",no,,,"This looks much more like an index-and-liquidity event than a Microsoft event. On March 16 the market was repricing an abrupt global recession and Microsoft as one of the largest and most liquid tech names got used as a source of cash despite later evidence that remote-work demand was boosting Teams users."
MU,2020-03-16,19.8,macro_sensitivity,high,medium,"Severe semiconductor selloff on recession and supply-chain fears. No major Micron-specific negative release","Concerns global consumer and electronics slowdown would hit memory pricing and demand. Pre-earnings anxiety ahead of Micron late-March report",no,,,"Micron's nearly 20% drop was steeper than the market because memory names were viewed as highly cyclical and very exposed to a sudden collapse in global manufacturing and end demand. On March 16 investors were pricing a hard stop in consumer and industrial activity."
NEE,2020-03-16,9.1,no_clear_catalyst,low,medium-low,"No material NextEra-specific negative. Liquidity-driven selling even in defensive utilities. Cross-asset scramble for cash","Recession fears around commercial and industrial electricity demand. Financing sensitivity in yield-oriented utility and renewables names",no,,,"NextEra was hit less than cyclical tech or retail but it still sold off because March 16 was not a normal defensive rotation day. It was a cross-asset scramble for cash. Even rate-sensitive utility leaders were repriced lower."
ORCL,2020-03-16,10.9,no_clear_catalyst,low,high,"Not earnings-driven. Oracle reported fiscal Q3 Mar 12 with non-GAAP EPS $0.97 up 11%. Overwhelmed by Mar 16 market panic","Concern enterprise software bookings and on-premise IT spending would weaken in recession. S&P 500 fell ~12%",no,,,"Oracle is one of the clearest cases where company news was not the culprit. The stock fell almost 11% despite an earnings release showing non-GAAP EPS up 11% and no obvious company-specific blow-up which strongly points to indiscriminate selling and sudden repricing of enterprise-spending risk."
NKE,2020-03-16,11.6,demand_weakness,high,high,"STOCK-SPECIFIC. Nike said Mar 15 would close all stores in U.S. and several other markets Mar 16-27 to slow the virus","Global recession fears. Supply-chain disruption. Sharp weakness in discretionary consumer spending. Broader collapse in retail foot traffic",yes,,,"This one had a real stock-specific catalyst. Investors were suddenly forced to model lost in-store sales across Nike's own retail footprint just as the broader market realized shutdowns could spread nationwide so the stock's 11.6% fall was more than just passive market beta."
NOW,2020-03-16,7.7,no_clear_catalyst,low,medium,"No clear negative ServiceNow-specific announcement. De-rating of high-multiple software amid forced selling","Concern new enterprise deals and implementation cycles would slow in shutdown economy. Market discounting sudden freeze in corporate decision-making",no,,,"ServiceNow's drop was milder than semis or retail which fits the pattern of a quality software name being hit mainly by multiple compression rather than a company-specific shock."
MRK,2020-03-16,8.9,no_clear_catalyst,low,medium-low,"No major Merck-specific negative. Broad healthcare selloff during market-wide liquidation","Fear fewer doctor visits and procedure delays would weigh on pharma demand channels even for high-quality defensive names",no,,,"Merck's move looks mainly macro rather than idiosyncratic. On March 16 investors were selling even traditionally defensive healthcare stocks because the priority was raising cash and reducing exposure not hiding in stable earnings franchises."
NVDA,2020-03-16,18.5,macro_sensitivity,high,medium,"Semiconductor and high-beta tech liquidation. No major Nvidia-specific negative. Earlier shifted GTC to online-only Mar 2","Fear of data-center capex caution gaming demand disruption and supply-chain interruptions. Market applying severe recession haircut to cyclical tech",no,,,"Nvidia traded like a classic high-beta semiconductor growth stock in a crash session falling 18.5% even though the most notable recent corporate news had been conference disruption not a profit warning."
NFLX,2020-03-16,11.1,no_clear_catalyst,low,medium,"No Netflix-specific negative. Indiscriminate equity liquidation. In hindsight stay-at-home beneficiary but market not rewarding nuanced winners on Mar 16","Temporary concern about production disruption. General de-risking of growth equities",no,,,"In hindsight Netflix was a stay-at-home beneficiary but on March 16 the market was not rewarding nuanced winners. It was selling almost everything. The stock's 11.1% drop reflects broad liquidation pressure and uncertainty about production schedules."
MO,2020-03-16,4.6,no_clear_catalyst,low,medium-low,"No meaningful new Altria-specific negative. Broad-market selloff. Relatively modest 4.6% decline fits defensive staple","Continued overhang from vaping and Juul mess. General consumer-staples de-risking. Systemic liquidation day",no,,,"Altria's relatively modest 4.6% decline versus the market fits a defensive staple with existing company baggage but no fresh catalyst in the 72-hour window. The stock likely fell mainly because March 16 was a systemic liquidation day."
