ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
GOOG,2020-03-27,4.4,macro_sensitivity,medium,medium,Ad-market estimates deteriorated sharply Mar 27 with Cowen projecting Google Facebook Twitter Snap would lose more than $40B of 2020 ad revenue. U.S. initial jobless claims exploded to 3.28M on Mar 26. Investors repriced Google ad exposure as small-business advertisers shut down,Profit-taking after three-day stimulus rally. General megacap-tech derisking,no,,,Google key vulnerability was not search usage but advertising monetization. With analysts suddenly quantifying a massive pandemic-driven ad hit and jobless claims coming in far worse than even already-bad expectations the market likely treated GOOG as an ad cyclical rather than a pure defensive tech name.
AAPL,2020-03-27,4.1,demand_weakness,medium,medium-low,No new Apple-specific negative Mar 24-27. Live issue remained COVID-driven demand and supply disruption across consumer electronics. Apple already warned earlier coronavirus would hurt production and China sales. Reversal in cyclically exposed megacap tech,Post-rally profit-taking. Broader recession fears after 3.28M jobless-claims shock,yes,,,On March 27 Apple looked less like a safe haven and more like a global hardware and consumer-demand proxy. In the absence of fresh good news strong enough to offset recession fears the stock appears to have traded down on persistent worries about iPhone demand and supply-chain disruption.
ACN,2020-03-27,4.9,guidance_cut,medium,medium,Accenture had just reported results and market focused on reduced visibility into client spending as COVID spread. Stock falling despite beat as investors zeroed in on weaker near-term expectations. Fear enterprise consulting and outsourcing spend would slow materially,Broad recession concerns after jobless-claims print,yes,,down,Accenture issue was not a bad quarter so much as clients freezing discretionary work. In a market suddenly pricing deep recession investors treated ACN consulting and digital-transformation pipeline as vulnerable to corporate budget cuts despite relatively resilient current results.
ADBE,2020-03-27,5.2,no_clear_catalyst,low,medium-low,No clearly dated Mar 24-27 Adobe-specific negative headline. Adobe had posted strong quarterly results but investors reassessing whether marketing and creative software demand would soften. Valuation compression in software after stimulus bounce,Macro risk-off after terrible labor data. Concern enterprise and SMB spending would weaken,no,,,Adobe had beaten numbers but that was not enough to protect a premium-multiple software name when the market shifted from backward-looking earnings to forward-looking recession risk. The likely read-through was slower seat expansion weaker SMB demand and softer marketing spend.
AVGO,2020-03-27,5.1,guidance_cut,high,high,STOCK-SPECIFIC. Broadcom had already withdrawn its 2020 revenue forecast because of coronavirus-related demand and supply disruption. Lingering fallout from withdrawn outlook and concern over handset and enterprise semiconductor demand,General tech-cyclical selling into recession fears,yes,,down,Even though the forecast withdrawal came earlier in March it was still the key unresolved overhang by March 27. Investors were likely extrapolating weaker smartphone networking and enterprise demand as shutdowns spread globally.
AXP,2020-03-27,4.9,demand_weakness,high,high,STOCK-SPECIFIC. American Express said Mar 17 spending volumes fell at end of February and into March. Later disclosure showed travel and entertainment about 30% of proprietary volumes in 2019 down almost 95%. Collapse in travel-and-entertainment card spend,Record jobless claims. Widening consumer-credit concerns,yes,,,AXP was one of the clearest COVID consumer-finance casualties because its business mix was unusually exposed to travel restaurants and corporate T&E. By March 27 investors were likely pricing not just lower billed business but also higher credit losses if layoffs accelerated.
BA,2020-03-27,10.3,capital_structure,high,high,Boeing publicly thanked Washington for passage of CARES Act Mar 26 but market wrestling with strings attached to federal support and brutal collapse in commercial aviation. Ongoing solvency and liquidity fears tied to airline shutdown and uncertainty around bailout terms,737 MAX overhang. Fear of equity dilution and debt-heavy rescue,yes,,,Boeing drop was much more severe than the average industrial because investors still viewed it as a capital-structure story not just an earnings story. The CARES package may have helped the system but it also highlighted how dependent Boeing and its customers had become on emergency financing.
BAC,2020-03-27,4.9,macro_sensitivity,high,high,Big U.S. banks had already halted buybacks Mar 15. Mar 26 jobless-claims report showed 3.28M new claims. Rapidly worsening credit-loss expectations as unemployment exploded,Zero-rate pressure on net interest margins. Recession fears,yes,,,BAC traded like a macro credit proxy. The combination of record claims buyback suspension and the market fast-rising expectations for reserve builds made large consumer banks structurally vulnerable even without a new BAC-specific headline.
BKNG,2020-03-27,10.7,demand_weakness,high,high,Booking had already withdrawn Q1 guidance due to worsening COVID impact on travel demand. Travel remained in free fall. Complete collapse in global travel bookings,Balance-sheet and liquidity fears. Uncertainty about how long lockdowns would last,yes,,down,BKNG much larger-than-market decline fits a business whose revenue is almost directly tied to nights booked and air travel. By March 27 investors still had no visibility on when hotel airline and cross-border demand would normalize so the stock kept trading as one of the purest pandemic losers.
BLK,2020-03-27,3.9,macro_sensitivity,medium,medium,Reuters described coronavirus as the greatest test yet of bond-market liquidity. Concern around asset values flows and fee pressure during ETF and fixed-income market stress,Broad financial-sector weakness after jobless-claims shock,no,,,BlackRock was less about credit losses than about market plumbing and AUM sensitivity. In late March 2020 any asset manager with huge ETF and fixed-income exposure was vulnerable to worries about outflows spread widening and fee-bearing asset declines.
