ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
MO,2020-05-05,3.2,guidance_cut,medium,medium-high,Altria Q1 on April 30 withdrew 2020 adjusted EPS guidance of $4.39-$4.51 and long-term 4-7% growth objective due to COVID uncertainty,Investor concern that tobacco resilience was temporary and pandemic uncertainty clouded NJOY/IQOS assumptions,yes,,down,The quarter looked solid with adjusted EPS up 18.5% but management removing both near-term and long-term targets shifted sentiment from defensive staple to earnings visibility problem.
SPG,2020-05-05,3.9,demand_weakness,high,medium,Worsening expectations for mall rent collection and tenant distress with CoStar estimating U.S. retail rents could fall 8-13% in 2020,Concern about bankrupt tenants and uncertainty around how quickly malls could reopen safely,yes,,,Simon sat at the center of the rent-collection standoff as the largest U.S. mall operator with Reuters highlighting collapsing collections and landlord-tenant tensions.
WFC,2020-05-05,3.8,macro_sensitivity,medium,medium,Ongoing fallout from weak Q1 earnings with sharp profit hit large reserve build and continued balance-sheet constraints under the Fed asset cap,Rising recession expectations and fear Wells would be more constrained than peers in the downturn,no,,,No fresh Wells-specific headline found with the stock repricing its stressed Q1 setup where the Fed asset cap of $1.952T forced allocation decisions during the crisis.
T,2020-05-06,3.2,no_clear_catalyst,low,medium-low,No fresh negative AT&T-specific headline found with ongoing concerns around leverage and COVID-hit media/advertising exposure,Continued skepticism about WarnerMedia/cable visibility and the slow-burn Elliott turnaround plan,no,,,AT&T had announced $10B asset sales and debt paydown but that was balance-sheet repair not growth with no clear new bullish development in the prior 72 hours.
SO,2020-05-06,3.6,earnings_miss,medium,medium-low,Post-earnings digestion of Southern Q1 showing GAAP EPS falling to $0.82 from $2.01 though adjusted EPS rose to $0.78 from $0.71,Ongoing sensitivity to large-project risk and recession pressure on power demand mix,yes,miss,,The company's adjusted result was fine but the reported headline looked ugly and the market was focused on recession-era load risk and capital intensity.
NEE,2020-05-06,3.2,no_clear_catalyst,low,low,No clear stock-specific bad headline with post-earnings normalization after GAAP EPS declined from $1.38 to $0.86,Broad economic data including catastrophic labor-market deterioration pressuring cyclical and utility names,no,,,NEE's release was not obviously bad but the reported GAAP EPS decline left less room for premium valuation support in a shaky tape.
LMT,2020-05-06,3.0,macro_sensitivity,low,medium-low,Concern that COVID supply-chain stress would eventually hit deliveries and cash conversion despite a strong Q1 with sales $15.7B and EPS $6.08,Profit-taking after a relatively resilient defense print in a market focused on near-term disruption,no,,,The May 6 move looks less about reported numbers and more about fear that even a backlog-rich prime contractor would not be immune to COVID-linked supplier disruption.
GE,2020-05-06,3.5,demand_weakness,high,high,Reuters reported May 5 that GE Aviation planned to cut up to 13000 jobs as airlines burned through cash and the aerospace supply chain deteriorated,Fear of prolonged airline weakness aftermarket pressure and cash-burn risk across GE's aviation exposure,yes,,,The key stock-specific item was GE Aviation's plan to eliminate up to 13000 jobs underscoring how severe the collapse in air travel had become.
DUK,2020-05-06,3.7,no_clear_catalyst,low,low,No clear stock-specific item found with macro pressure plus investor caution ahead of Duke's May 12 earnings release,Concern about commercial/industrial load weakness and large capital commitments in a recessionary environment,no,,,Duke had not yet reported and no obvious issuer-specific shock was found making this more sentiment-driven ahead of terrible U.S. labor data.
CVX,2020-05-06,3.1,guidance_cut,medium,high,Chevron on May 1 cut 2020 capex again to $14B down 30% from its pre-crash plan as revenue was hit by collapsing oil prices,Investor worry that even the strongest major was shifting fully into defense mode implying lower earnings and weaker production growth,yes,,down,Chevron's decision to reset spending to $14B was a direct admission that the downturn would be deeper and longer than previously expected.
COF,2020-05-06,4.1,earnings_miss,high,high,Ongoing repricing of extreme consumer-credit stress after Q1 showing $1.3B net loss $5.4B provisions and $3.6B reserve build,Catastrophic labor-market data in early May making Capital One's reserve build look more likely to prove necessary,yes,miss,,COF was one of the purest ways to express fear about unemployment and unsecured consumer credit with provision expense up 198% year over year.
AXP,2020-05-06,3.2,demand_weakness,medium,medium,Continued concern about collapsing billed business especially travel and entertainment spending,Reserve-building anxiety and the view that AXP's affluent customer base helped credit quality but not spending-volume exposure,yes,,,The stock-specific issue for AXP was less loan losses than the sharp drop in network volumes with spending already falling late in February and into March.
GD,2020-05-06,3.7,earnings_miss,medium,high,General Dynamics Q1 on April 29 showed EPS $2.43 revenue $8.75B with COVID travel restrictions delaying Gulfstream aircraft deliveries,Investors separating the stronger defense backlog from the more economically sensitive business-jet segment,yes,miss,,The most important negative was disruption in business-jet deliveries which matters for GD's margin mix even with backlog rising to $85.7B.
PFE,2020-05-07,4.0,demand_weakness,medium,medium,Pfizer's April 28 Q1 showed pressure in legacy/off-patent businesses including a sharp 41% operational decline in Upjohn China revenues,Rising spending and uncertainty around the new Pfizer setup as the company prepared to separate Upjohn with $500M additional R&D,yes,,,The May 7 drop was tied to legacy-portfolio weakness and earnings-quality concerns not the still-early vaccine program.
GM,2020-05-11,4.7,no_clear_catalyst,low,medium-low,No clear new issuer-specific item with most likely reversal of post-earnings/restart optimism from May 6,The April jobs report and broader recession data made an auto rebound look fragile,no,,,GM's restart plan was a genuine positive but autos still faced immense uncertainty around showroom demand and sustainability of supplier operations.
USB,2020-05-11,4.0,macro_sensitivity,medium,medium,Ongoing concern about recessionary credit costs and margin pressure after Q1 showing EPS $0.72 adversely impacted by COVID,Banks with consumer and commercial exposure remained under pressure as labor-market data worsened,no,,,USB's quarter was better than more consumer-exposed lenders but still showed a clear COVID hit with no new issuer-specific event found.
UBER,2020-05-11,3.5,demand_weakness,high,high,Uber Q1 on May 7 showed April rides bookings down approximately 80% despite total gross bookings of $15.8B and Eats up 54%,Doubt about the pace of profitability and concern that delivery gains would not fully offset mobility losses,yes,,,The truly important data point was the April collapse in core rides with investors deciding Eats growth and reopening hopes were not enough to bridge an 80% plunge.
SPG,2020-05-11,5.1,demand_weakness,high,medium-high,Reuters reported Simon said about half of its 200+ U.S. retail properties would open within a week but amid major tenant struggles and bankruptcies,Fear that reopening would be slow occupancy constrained and rent nonpayment would continue despite properties reopening,yes,,,The headline sounded positive but the market concluded that half the malls reopening did not solve damaged retailer economics and impaired rent receipts.
COF,2020-05-11,4.3,earnings_miss,high,high,Continuing fear of consumer-credit deterioration after Q1 showing $1.3B loss $5.4B provisions and $3.6B reserve build,Card spending weakness auto credit exposure and concern reserves might need to rise further with extreme unemployment,yes,miss,,Nothing in the prior 72 hours materially reduced fear about COF's very large Q1 loss provisions against a still-deteriorating macro backdrop.
BAC,2020-05-11,4.2,macro_sensitivity,high,medium-high,Continued concern about recession-driven credit losses and reserve building after Q1 profit fell with $3.6B reserves more than 3x actual loan losses,Pressure on net interest income and the market using BAC as a liquid proxy for large-bank cyclical risk,no,,,Reuters framed BAC's earnings around a dour economic outlook with the reserve build remaining the key stock-specific overhang weeks later.
