ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AVGO,2020-03-09,8.1,macro_sensitivity,medium,medium,"Semiconductor-sector de-risking tied to COVID demand and supply fears. Handset enterprise and industrial demand concerns","General Crash Monday liquidation Apple and smartphone exposure and global growth fears. No major Broadcom-specific negative",no,,,"Broadcom's 8.1% drop looks more like a sector trade than a company-event reaction. On March 9 investors were dumping cyclical tech as the oil shock and virus spread raised odds of a global recession which was especially painful for semis with handset and enterprise exposure."
AMZN,2020-03-09,5.3,no_clear_catalyst,low,medium,"No major Amazon-specific negative. Broad market crash and recession fears. Business actually seeing demand changes from COVID but stock traded as part of broad growth selloff","Concern over logistics strain seller disruption labor and warehouse execution risk and advertising sensitivity. Later reframed as relative beneficiary",no,,,"Amazon fell 5.3% even though the pandemic would later help e-commerce because on March 9 investors were indiscriminately reducing exposure to equities amid the oil collapse and worsening COVID shock. At that moment the market was still focusing more on global demand destruction and operational uncertainty."
AMT,2020-03-09,5.9,no_clear_catalyst,low,medium-low,"No meaningful American Tower-specific negative. Forced selling in REITs and defensive yield names during cross-asset panic","Liquidity-driven de-risking and concern that recession could slow leasing carrier spending or international operations",no,,,"AMT's 5.9% decline looks primarily like a risk-off and liquidity event rather than a tower-business event. Even relatively defensive names sold off on March 9 as investors raised cash and repriced anything with equity financing or international exposure."
INTU,2020-03-09,5.8,macro_sensitivity,medium,medium,"Repricing of companies exposed to small-business formation payroll and consumer tax activity amid COVID shutdown fears. Significant SMB exposure through QuickBooks","General software multiple compression during the crash. SMBs already becoming clear COVID stress point",no,,,"Intuit's 5.8% drop was likely driven by fears that virus disruptions would hit SMB customers payroll volumes and tax-related activity not by a discrete company event. On Crash Monday investors were rapidly discounting downstream damage to Main Street businesses well before relief programs existed."
AMGN,2020-03-09,5.8,no_clear_catalyst,low,medium-low,"No material Amgen-specific negative catalyst. Broad biotech and large-cap healthcare selloff as investors sold liquid winners and de-risked portfolios","Concern that pandemic could disrupt physician visits drug administration clinical trials and biotech sentiment",no,,,"Amgen's decline looks driven more by cross-market liquidation than by company news. Even high-quality defensive healthcare names were sold on March 9 as investors sought cash and cut risk across the board."
AMD,2020-03-09,10.9,macro_sensitivity,high,medium-high,"Semiconductor selloff tied to COVID demand and supply-chain uncertainty. High-beta multiple compression and liquidation of crowded growth names","Growing fear COVID would damage electronics demand while disrupting Asian semiconductor supply chains. No fresh AMD-specific negative",no,,,"AMD's 10.9% drop was steeper than the market because it sat in one of the most cyclically sensitive high-beta areas of tech. Investors were rapidly de-rating chip names on expectations of weaker PC gaming and broader electronics demand plus manufacturing and logistics disruption across Asia."
AMAT,2020-03-09,9.9,macro_sensitivity,high,medium-high,"Chip-equipment sector selloff on expected slowdown in semiconductor capex and China and Asia disruption fears","General tech liquidation and cyclicals underperforming in recession scare. No new Applied Materials-specific bad release",no,,,"AMAT fell 9.9% because equipment makers are levered to customer capital spending and investors quickly assumed foundries and chipmakers could delay or trim orders if the global economy seized up. On March 9 that cyclicality mattered more than any company-specific development."
ADBE,2020-03-09,9.2,no_clear_catalyst,low,medium,"No Adobe-specific negative. High-multiple software selloff during liquidity shock","Fears of slower enterprise spending SMB weakness and ad and creative customer pressure from COVID",no,,,"Adobe's 9.2% decline looks mostly valuation-driven. Investors were slashing richly valued software names as recession fears rose and correlations went to one. Concerns about weaker enterprise budgets and pressure on smaller creative and marketing customers likely added to the move."
ABT,2020-03-09,5.8,no_clear_catalyst,low,medium,"No major Abbott-specific negative. COVID test catalyst came later in March. Broad healthcare selloff and pre-test uncertainty","Fear that elective procedure volumes and routine diagnostics could be disrupted by the pandemic",no,,,"Abbott's 5.8% decline came before its later COVID-testing upside was recognized. At the time investors were still focused on broad healthcare disruption including weaker routine testing and procedure volumes as hospitals prepared for the outbreak."
ABBV,2020-03-09,4.0,no_clear_catalyst,low,medium-high,"No meaningful company-specific bad news. Actually received POSITIVE news Mar 3 — final European approval clearing path for Allergan deal. Broad market risk-off","General pharma and biotech selling and merger-integration uncertainty amid worsening macro backdrop. Deal-related leverage concerns",no,,,"Since the notable AbbVie-specific update in the window was positive the 4.0% decline appears mostly macro-driven. Investors were selling even defensive pharma names during the crash and deal-related leverage and integration risk may have modestly amplified the move."
