ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
SBUX,2020-06-10,4.1,macro_sensitivity,medium,medium,Reopening-trade pullback in consumer discretionary and restaurant names with no Starbucks-specific headline,Traffic recovery depended on mobility and office/commuter normalization especially exposed to OECD recession warnings,no,,,No stock-specific headline found with the decline reflecting worsening reopening skepticism and record U.S. virus hotspot cases.
RTX,2020-06-10,3.1,macro_sensitivity,medium,medium,Renewed skepticism on commercial-aerospace recovery with no Raytheon-specific event found,RTX treated as cyclical aerospace reopening proxy after the April UTC combination,no,,,Main pressure on aerospace/commercial aviation as virus-reopening optimism faded with no fresh RTX headline.
JPM,2020-06-10,4.1,macro_sensitivity,medium,medium,Reversal in cyclical bank trade on weaker growth outlook with S&P bank index falling 19% from June 5 high,Concern slower recovery would keep rates low and pressure net interest income,no,,,No JPM-specific news found with evidence pointing to sector move as investors reconsidered recovery speed.
BK,2020-06-10,3.5,macro_sensitivity,medium,medium-low,Sector-wide bank pullback as growth optimism cooled with no BNY Mellon-specific news,Fee-sensitive capital-markets exposure and lower-rate worries,no,,,BK fell with the financial sector as the market unwound the reflation/reopening trade.
GE,2020-06-10,5.1,demand_weakness,high,medium-high,Renewed concern over aviation demand with GE Aviation having announced up to 25% workforce cuts due to COVID,Broader cyclical selloff tied to recession warnings and virus case spikes,yes,,,GE had real business-specific fragility because aviation was already cutting workforce making it highly levered to any air-travel recovery disappointment.
GD,2020-06-10,3.3,macro_sensitivity,medium,medium-low,Industrial/cyclical de-risking with no General Dynamics-specific news found,Spillover from aerospace/transport weakness even though GD is more defense-heavy,no,,,The move is best explained as part of the broader retreat from cyclicals as recession warnings intensified.
CVX,2020-06-10,3.9,macro_sensitivity,high,high,Falling oil-demand expectations with crude slipping and Reuters reporting ~8% oil drop on June 11 on virus-driven demand fears and record inventories,Broad cyclicals/reopening selloff,no,,,Chevron's drop lines up with renewed concern that fuel demand rebound was running ahead of reality.
COP,2020-06-10,5.6,macro_sensitivity,high,high,Crude-price sensitivity to renewed demand fears with COP having more direct upstream E&P sensitivity than integrated majors,Oil tumbled ~8% on demand-destruction fears and record U.S. inventories by June 11,no,,,COP's sharper decline versus CVX fits an upstream producer being hit harder as the market discounted weaker near-term oil demand.
C,2020-06-10,6.1,macro_sensitivity,high,medium,Financials selloff on weaker growth/rate expectations with no major Citi-specific announcement,Citi's higher cyclical/investment-banking/global-credit beta made it more volatile than custody or defensive names,no,,,The 6.1% decline most consistent with a high-beta bank hit as investors dialed back reflation optimism.
BAC,2020-06-10,5.7,macro_sensitivity,medium,medium,Sector-wide bank de-rating as bank shares lost momentum with no BAC-specific negative event,Sensitivity to the yield curve and net interest income,no,,,Most likely explanation is a broad financials pullback as investors backed away from the reopening/rising-rate narrative.
BA,2020-06-10,6.2,demand_weakness,high,medium-high,Fading confidence in commercial-air travel recovery with no decisive Boeing-specific June 7-10 headline,Boeing's already-fragile balance sheet and MAX overhang made the name more sensitive than peers,yes,,,Investors re-priced the airline and aircraft recovery story lower as virus case records cast doubt on reopening pace.
AXP,2020-06-10,3.9,demand_weakness,medium,medium,Consumer/travel-spend reopening trade pullback with no clear AmEx-specific event,Credit and travel-exposure concerns if reopening slowed,no,,,The move fits a market reassessment of travel and consumer spending recovery as recession forecasts worsened.
GM,2020-06-10,3.7,macro_sensitivity,medium,medium-low,Autos/cyclicals pulled back with the reopening trade with no strong GM-specific negative news,Concern mobility recovery and consumer demand could stall if outbreaks worsened,no,,,GM appears to have moved with the broader cyclicals/auto complex as investors became more cautious on the rebound.
MMM,2020-06-11,7.0,macro_sensitivity,high,medium,Macro risk-off in industrials after the Fed's 6.5% GDP contraction forecast and 9.3% year-end unemployment projection,3M's industrial/end-market exposure and strong prior rebound made it vulnerable to de-risking,no,,,No new 3M-specific catalyst found with the 7% decline representing a sharp unwind in industrial cyclicals.
MO,2020-06-11,6.0,no_clear_catalyst,low,medium-low,Broad de-risking not a clear company event with defensive names also sold as investors cut exposure broadly,No material Altria-specific news found,no,,,Part of the marketwide liquidation on June 11 rather than a stock-specific tobacco fundamentals reassessment.
MRK,2020-06-11,5.4,no_clear_catalyst,low,medium-low,Marketwide risk-off with no material Merck-specific negative headline found,Healthcare was not immune because the selloff was broad and liquidity-driven,no,,,No obvious Merck-only catalyst with the decline driven by the broad equity unwind after the Fed's grim forecast.
MS,2020-06-11,8.5,macro_sensitivity,high,high,Severe bank/financials selloff after the Fed's gloomy outlook with MS having higher market-sensitive beta than commercial banks,Capital-markets exposure made MS more volatile in the financials unwind,no,,,Morgan Stanley's 8.5% decline was an amplified financials move as high-beta financials were hardest hit on June 11.
NKE,2020-06-11,6.8,macro_sensitivity,medium,medium,Discretionary/reopening selloff with no Nike-specific negative headline found,Renewed doubt about store traffic and global consumer recovery if virus outbreaks accelerated,no,,,The decline fits the marketwide reversal in discretionary reopening winners after the Fed's gloomy projections.
MU,2020-06-11,7.5,analyst_downgrade,medium,medium-high,Barron's ran bearish Micron piece on June 10 arguing the stock may not be cheap enough citing overdone demand/pricing optimism,Semis are high-beta so the June 11 market shock magnified the move,yes,,,One of the few names with a relevant stock-specific item as the negative Barron's framing landed just as the whole market turned risk-off.
NEE,2020-06-11,3.3,no_clear_catalyst,low,medium,Broad market liquidation after the Fed forecast not a utility-specific event,Some rate-sensitive defensives moved lower as the selloff became indiscriminate,no,,,Smaller drop versus banks/cyclicals suggests NEE was mostly carried lower by the marketwide June 11 shock.
