ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
INTC,2020-03-11,4.3,macro_sensitivity,low,medium,"Macro tech selloff tied to COVID supply-chain and demand fears. Apple earlier supply warning read-through for semis","Lingering China manufacturing disruption and broad de-risking in semis. 10-year briefly ~0.318% on Mar 9. No material Intel-specific announcement",no,,,"Intel's drop looks less like an Intel event and more like a semiconductor and hardware repricing as investors digested the Saudi-Russia oil shock the 10-year yield briefly touching about 0.318% on March 9 and WHO pandemic declaration on March 11."
CAT,2020-03-11,5.4,macro_sensitivity,medium,medium,"Global recession fears hitting cyclicals. Energy capex pressure after crude roughly 25% plunge on Mar 9","Construction mining and energy spending exposure. No CAT-specific announcement in prior 3 days",no,,,"Caterpillar traded like a pure macro industrial on March 11 because its earnings power is highly tied to commodity construction and equipment demand. With crude suffering its biggest daily rout since the Gulf War the market marked down heavy-equipment demand expectations."
C,2020-03-11,8.6,macro_sensitivity,high,medium-high,"Bank-sector repricing on lower rates plus expected credit losses. 10-year crashed toward 0.318%","Funding and liquidity fear and broad risk-off selling in financials. No Citi-specific corporate announcement",no,,,"Citi's larger drop versus the S&P fits how banks were hit when the 10-year yield crashed toward 0.318% and investors started discounting both net-interest-margin compression and future loan losses from a virus-driven recession. Sector move first not Citi-specific."
BRK-B,2020-03-11,4.0,macro_sensitivity,medium,medium,"Mark-to-market fear around Berkshire portfolio and operating subsidiaries. Large exposure to economically sensitive holdings especially financials and airlines","Airline exposure and broad financial-sector weakness. No Berkshire corporate announcement",no,,,"Berkshire sold off less violently than airlines or banks themselves but the market was still repricing its look-through exposure to holdings like American Express Bank of America Wells Fargo and the airlines as COVID worsened. BRK-B was trading as a diversified macro proxy."
BLK,2020-03-11,6.1,macro_sensitivity,medium,medium,"Expected AUM and fee pressure from market turmoil. Extreme market volatility threatened AUM levels and fee revenue","Broad financial-sector derating and ETF and flow uncertainty during the crash. No BlackRock-specific negative",no,,,"BlackRock's stock was hit because its revenue base was levered to asset values just as global equities were plunging again on March 11. This was mainly a business-model-through-the-cycle selloff rather than a company-specific event."
BKNG,2020-03-11,7.5,guidance_cut,high,high,"STOCK-SPECIFIC. Booking withdrew Q1 2020 guidance on Mar 9 due to worsening COVID impact on travel demand. IATA warned Mar 5 airlines could lose $63B-$113B passenger revenue","Rapidly worsening global travel restrictions and broader market panic",yes,,down,"This one had a clear stock-specific trigger. On March 9 Booking formally pulled its first-quarter guidance directly citing the worsening effect of COVID-19 on travel demand. The broader travel complex was already under pressure from IATA's $63B-$113B airline revenue-loss warning."
BK,2020-03-11,6.4,macro_sensitivity,medium,medium-high,"Rates and recession-driven financials selloff. Fee pressure on lower asset values and lower net interest revenue","Market-value pressure on custody and AUM-linked fees. No BNY Mellon-specific announcement",no,,,"BK traded like a rate-sensitive financial whose earnings would be hit from both sides: lower interest income and lower market-linked fee revenue as asset prices fell. No obvious company-specific shock so the move looks overwhelmingly sector and macro driven."
BAC,2020-03-11,4.0,macro_sensitivity,medium,medium-high,"Lower rates and expected credit deterioration. Treasury yield collapse oil-shock recession fears","General banking-sector derating. No fresh Bank of America-specific announcement. Milder than Citi",no,,,"BAC's decline was milder than Citi's but the logic was the same: with the 10-year yield plunging and investors contemplating a deep COVID recession banks were repriced for weaker loan growth lower margins and future credit losses."
BA,2020-03-11,18.2,capital_structure,high,high,"STOCK-SPECIFIC. Boeing said Mar 11 freezing new hiring and most overtime to preserve cash as COVID compounded 737 MAX damage","Collapsing airline demand. IATA warned $63B-$113B passenger revenue loss. Sector-wide fears about aircraft orders and cancellations",yes,,,"BA had the clearest company-specific negative. On the same day Boeing announced a hiring and overtime freeze to conserve cash explicitly tying the move to COVID on top of the 737 MAX crisis. Investors extrapolated weaker deliveries more order risk and more liquidity pressure."
CL,2020-03-11,4.1,no_clear_catalyst,low,medium,"No Colgate-specific negative. Broad equity de-risking. Smaller drop than cyclicals fits defensive staples profile","Supply-chain uncertainty and defensive-stock selling to raise cash",no,,,"Colgate's drop was smaller than many cyclical names which fits the idea that it was mostly being dragged by the tape rather than by an idiosyncratic shock. In a liquidation-style session even defensive staples were sold."
