ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
ABT,2020-03-23,7.6,no_clear_catalyst,low,medium,"STOCK-SPECIFIC context. Abbott said Mar 18 FDA granted EUA for molecular COVID-19 test — would ship 150,000 tests immediately. Not company-specific bad news. Broad de-risking move",Healthcare outperformed many sectors during March 2020 crash overall but that relative strength did not prevent single-day liquidation on March 23,no,,,"Abbott actually had favorable COVID-testing news in the lookback window including EUA and shipment plans for 150,000 molecular tests so the 7.6% drop does not line up with a negative company catalyst. The more likely story is that investors sold liquid large-cap names indiscriminately as the S&P 500 hit its closing low."
ACN,2020-03-23,4.2,guidance_cut,medium,high,STOCK-SPECIFIC. Mar 19 Accenture cut full-year revenue growth forecast to 3-6% from 6-8% because of coronavirus disruption. Guidance reset likely remained clearest reason for Mar 23 decline,On March 23 risk assets were still under pressure from shutdown-driven recession scare and stalled fiscal package talks,yes,,down,Accenture had a concrete stock-specific negative development: management reduced expected FY revenue growth by 200 basis points at both ends to 3-6% from 6-8% citing the pandemic. That guidance reset likely remained the clearest reason for the stock 4.2% decline on March 23.
AMT,2020-03-23,8.3,no_clear_catalyst,low,medium,No strong company-specific negative Mar 20-22. REIT and real-estate sector liquidation during Mar 23 low. Real-estate equities among hardest-hit groups,Funding and liquidity concerns across income vehicles. Forced selling across REITs even where tower cash flows were sturdier than retail or office,no,,,AMT 8.3% drop looks much more like a sector and liquidity event than a reaction to a specific corporate announcement. In the March 2020 crash real-estate stocks were among the weakest cohorts and March 23 was still dominated by indiscriminate selling pressure despite the Fed support measures.
AXP,2020-03-23,7.0,macro_sensitivity,high,medium,No major company-specific Mar 20-23 AXP headline. Market heavily repricing card issuers for collapse in travel and higher consumer credit losses. Fed Mar 23 facilities included support for consumer-credit-linked ABS,Marketwide selloff. Consumer-finance sensitivity to sudden shutdown in airlines hotels restaurants and T&E,no,,,AXP model had unusually high exposure to travel and entertainment spending so by March 23 investors were discounting both a sharp revenue hit and rising charge-offs even without a fresh company release. The 7.0% fall fits the broader consumer-credit repricing.
BAC,2020-03-23,8.1,macro_sensitivity,high,high,STOCK-SPECIFIC context. Mar 15 biggest U.S. banks including BofA said would halt stock buybacks. Bank-sector stress driven by recession fears near-zero rates worsening credit expectations. Buyback suspension reinforcing how serious conditions had become,Flattening rates. Pressure on net interest income. Fears over consumer and commercial defaults. Fed encouraging banks to use capital and liquidity buffers,yes,,,BAC 8.1% drop was most likely driven by the bank group worsening earnings outlook rather than a BAC-only event. The prior-week decision by large banks to suspend buybacks signaled capital preservation while the March 23 environment was still pricing in severe loan losses and margin compression.
BK,2020-03-23,5.4,macro_sensitivity,medium,medium-high,BNY Mellon among large banks that suspended buybacks Mar 15. Extreme stress in Treasury repo and funding markets where BNY Mellon directly exposed as major plumbing provider. Financial-system stress and bank-sector derating,Buyback suspension. Custody and market-sensitive fee concerns. Extraordinary volume and dislocation in core funding markets,no,,,BK 5.4% decline fits a custody-bank version of the March bank selloff: investors were nervous about fee income systemic stress and the signal sent by the industrywide suspension of buybacks. The background stress in repo and Treasury clearing markets made the sector look riskier.
BLK,2020-03-23,7.7,macro_sensitivity,medium,medium,No material BlackRock-specific negative Mar 20-22. ETFs and credit markets under acute stress. Major discounts opening between ETF prices and NAVs. Asset-manager and ETF ecosystem stress during March credit and liquidity dislocation,Lower AUM from market declines. Outflow fears. Pressure on credit ETFs before Fed facilities gained credibility,no,,,BLK 7.7% slide was probably not tied to a company announcement but to the broader panic in credit and ETF markets where BlackRock had high perceived exposure. In March 2020 discounts in parts of the ETF market and severe funding stress made asset managers especially vulnerable to de-rating.
BMY,2020-03-23,4.1,regulatory_legal,medium,high,STOCK-SPECIFIC. Mar 23 Bristol Myers said would delay starting new clinical trials for at least three weeks because of pandemic. Clinical-trial delay announcement,General healthcare selling. Concern about slower launches enrollment and commercialization,yes,,,BMY had a clean stock-specific catalyst: management paused the start of new clinical trials for at least three weeks directly signaling COVID-related pipeline disruption. That made the stock 4.1% decline look more company-driven than many other names on the list.
C,2020-03-23,7.0,macro_sensitivity,high,high,Citi said Mar 15 joining other large U.S. banks in suspending stock repurchases. Already announced customer relief steps. Bank-sector recession and credit-loss fears with buyback suspension as confirming signal,Rates pressure. Global credit exposure. Fiscal-stimulus uncertainty on March 23,yes,,,Citi 7.0% decline fits the same pattern as BAC and JPM: the market was pricing a deep recession higher loan losses and weaker capital returns. The March 15 buyback suspension was not the sole cause but it reinforced the sector defensive posture.
CAT,2020-03-23,3.8,macro_sensitivity,medium,medium,No Mar 20-23 Reuters item before drop. Later that week Caterpillar withdrew guidance and suspended some operations. Cyclical industrial recession fears tied to shutdowns and capital-spending retrenchment,Exposure to construction mining energy and dealer financing all being marked down sharply in late March,no,,,CAT 3.8% decline appears driven mainly by the market anticipating a collapse in equipment demand rather than by a same-day corporate headline. The fact that Caterpillar withdrew its 2020 outlook and suspended operations just three days later on March 26 supports that investors were already discounting severe pandemic damage.
