ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CRM,2020-03-11,4.2,no_clear_catalyst,low,medium-high,"No material negative Salesforce-specific development. Had reported strong Q4 Feb 25 with revenue $4.85B and raised FY21 guidance. Macro COVID panic not company news","High-multiple enterprise software de-risking. Investors beginning to price possible corporate IT-spending delays",no,,,"CRM had no obvious new idiosyncratic blow-up. Since Salesforce had just posted strong results and raised guidance in late February the 4.2% decline on March 11 looks most consistent with marketwide repricing after the WHO pandemic call rather than a new CRM-specific catalyst."
COST,2020-03-11,3.9,no_clear_catalyst,low,medium,"No material negative Costco-specific headline. Relative defensive retailer into the pandemic","Concern that panic-buying would not fully offset supply-chain strain and higher operating costs. Valuation de-rating despite defensive characteristics",no,,,"COST's 3.9% drop was milder than many cyclicals which fits the idea that it was treated as a relatively safer retail name. No stock-specific negative shock in the prior 72 hours so the move looks mainly like pandemic-driven index selling and de-risking."
MRK,2020-03-12,6.1,no_clear_catalyst,low,medium,"No material Merck-specific negative in Mar 9-12 window. March 12 market crash. Later in April Merck said COVID would hit 2020 sales by about $2.1B from fewer doctor visits","Fear that doctor-office and procedure disruption would hurt pharma demand. General sell everything liquidation",no,,,"MRK fell less than many cyclicals but a 6.1% loss still fits a market that was indiscriminately dumping risk after the Europe travel ban and recession fears intensified. No clear Merck-specific trigger inside the 72-hour window."
MS,2020-03-12,15.1,macro_sensitivity,high,high,"Financials-specific panic over recession collapsing yields and credit losses. Mar 12 travel-ban shock and full-blown liquidation day","Investment-banking and trading uncertainty. Funding and liquidity stress and broad market deleveraging. Morgan Stanley research shifting recession and Fed views",no,,,"MS's 15.1% drop was much worse than the index because banks had a direct earnings problem: lower rates crush net interest economics recession raises credit-loss expectations and capital-markets activity looked at risk. The March 12 macro shock was the spark but the severity was very sector-specific."
MSFT,2020-03-12,9.5,guidance_cut,medium,high,"March 12 market crash amplified by pre-existing COVID supply-chain concerns. Already warned Feb 26 More Personal Computing segment would miss guidance from China supply-chain disruption","China hardware exposure. Fear enterprise spending could weaken despite later collaboration-software tailwind. Remote-work demand rising but market still focused on near-term earnings",yes,,down,"The stock-specific overhang was Microsoft's earlier warning that China disruption would cause it to miss part of quarterly guidance especially in More Personal Computing. That left MSFT more exposed when the March 12 panic hit producing a 9.5% drop even though Teams usage was beginning to surge."
MU,2020-03-12,11.2,macro_sensitivity,high,medium-high,"Semiconductor cyclical selloff during March 12 crash. Memory and semis viewed as highly cyclical with supply-chain dislocation plus weakening end demand","China and electronics supply-chain risk. Fear of weaker PC handset and industrial demand. No discrete Micron-specific negative headline",no,,,"MU's 11.2% fall was larger than the Nasdaq because investors treated memory names as high-beta cyclicals with both supply and demand risk in a global shutdown. No specific Micron headline in the immediate 72-hour window so the move looks mainly sector-plus-macro."
NKE,2020-03-12,11.7,demand_weakness,high,medium-high,"Pandemic shock to global retail demand and supply chains. Substantial China exposure in both sourcing and sales","Mall and store traffic fears. China exposure. General consumer discretionary liquidation. No fresh Nike-specific bombshell in Mar 9-12. Later confirmed COVID hit wholesale and store traffic hard",no,,,"NKE's 11.7% decline fits a market that suddenly saw apparel as doubly exposed: disrupted production and collapsing in-store demand. No clear fresh Nike-only headline verified in that exact window so the best read is macro panic hitting a globally exposed discretionary brand."
NFLX,2020-03-12,9.9,no_clear_catalyst,low,medium,"No material Netflix-specific negative. Marketwide forced selling on March 12. Contemporaneous analysis saw Netflix as relatively resilient","Profit-taking in prior winners. Concern about future content production disruption even if demand held up",no,,,"NFLX fell 9.9% even though its business was arguably more defensive than most media names which tells you how indiscriminate the March 12 liquidation was. No stock-specific negative catalyst in the prior 72 hours so this looks like a sell everything for cash move."
NOW,2020-03-12,9.8,no_clear_catalyst,low,medium,"No material ServiceNow-specific negative. Enterprise software multiple compression in March 12 crash","Fear that customers would delay new IT workflows and projects amid uncertainty. Later marketed COVID-response workflow tools after drop",no,,,"NOW's 9.8% decline looks mainly like high-growth SaaS de-rating during a historic market unwind. No evidence of a NOW-specific operational shock in that 72-hour window so the move was likely driven by macro panic and concern over discretionary enterprise spending."
MO,2020-03-12,10.0,no_clear_catalyst,low,medium,"No new Altria-specific headline. Broad market liquidation. Not obviously a vaping-rule headline day","Leverage and credit sensitivity. Defensive-stock derating. Consumer-staples names sold for liquidity rather than fundamentals. 10.0% drop too large for normal tobacco defensiveness",no,,,"A 10.0% drop is too large to explain with normal tobacco defensiveness and points to forced de-risking rather than a company event. No major Altria-specific negative catalyst verified in the prior three days so this looks primarily like panic selling with some added balance-sheet concern."
NEE,2020-03-12,13.4,no_clear_catalyst,low,medium,"No specific NextEra corporate headline. Violent de-leveraging and factor unwind in bond proxy utilities during March 12 crash","Fear of financing stress for capital-intensive utilities and general equity liquidation. 13.4% decline much larger than normal utility move",no,,,"NEE's 13.4% decline was much larger than a normal utility move suggesting investors were dumping even perceived safe havens to raise cash. No credible company-specific shock in the prior 72 hours so the best explanation is macro liquidation plus utilities-specific balance-sheet sensitivity."
MMM,2020-03-12,9.3,macro_sensitivity,medium,medium-high,"Cyclical industrial recession fears during March 12 crash. As industrial highly exposed to recession and global manufacturing disruption","Supply-chain disruption and uncertainty about whether mask demand would offset weakness elsewhere. Central to mask and N95 discussion but market cared more about collapsing industrial demand",no,,,"MMM's 9.3% drop makes sense for a diversified industrial in a session where investors suddenly priced a deep global downturn. The market likely cared far more about collapsing industrial demand than about any possible benefit from protective-equipment demand."
LIN,2020-03-12,9.1,macro_sensitivity,high,medium,"Industrial recession fears. Exposed to industrial production energy manufacturing and healthcare end markets. Later commentary showed COVID dented volumes","Global manufacturing slowdown. Customer shutdown risk. Commodity and energy exposure. No distinct Linde-specific negative",no,,,"LIN's 9.1% drop looks consistent with investors marking down industrial gas demand as factories and projects globally slowed or shut. No firm-specific headline in that exact 72-hour window so the decline appears mainly macro and sector-driven."
MDT,2020-03-12,8.7,macro_sensitivity,medium,high,"Fear that hospitals would delay elective procedures and device utilization. Later said COVID would hurt fiscal Q4 results","March 12 marketwide panic and supply-chain uncertainty. No major Medtronic-specific negative announcement inside Mar 9-12",no,,,"MDT's 8.7% decline fits the emerging view that hospitals would redirect capacity to COVID and defer non-urgent surgeries hurting device makers. Even without a verified company-specific headline in the 72-hour window the sector setup gave investors a clear reason to sell."
MDLZ,2020-03-12,9.2,demand_weakness,low,medium-high,"Broad March 12 market crash. Had already said late January coronavirus would hurt Q1 sales. Existing coronavirus sales headwind","Global supply and logistics concerns. Portfolio liquidation even in staples. No new bombshell in Mar 9-12",yes,,,"The prior Mondelez warning that coronavirus would hurt Q1 sales gave the market a company-specific reason to stay cautious. But a 9.2% decline is still too large to pin mostly on that older news — the bigger driver was March 12's indiscriminate selloff."
MCD,2020-03-12,9.6,macro_sensitivity,high,high,"Anticipated collapse in restaurant traffic from COVID restrictions. No fresh McDonald's-specific closure headline by Mar 12 — bigger U.S. dine-in restrictions came few days later","Franchisee stress. International exposure. Broad consumer-stock liquidation. Market clearly pricing severe restaurant traffic disruption",no,,,"MCD's 9.6% drop happened before some formal closure announcements which suggests investors were front-running the obvious hit to dine-in and commuter traffic. This looks more like a rapid repricing of near-term sales than a reaction to a single company headline."
