ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
MU,2020-08-06,4.6,no_clear_catalyst,medium,low-medium,Profit-taking and valuation reset in memory semiconductors with no discrete headline identified,Cyclical memory-pricing concerns and general tech rotation,no,,,MU's drop appears driven by memory-cycle caution and profit-taking rather than any identifiable company-specific news event.
SCHW,2020-08-06,3.1,macro_sensitivity,low,low-medium,Rate-pressure and brokerage earnings model concerns in near-zero rate environment,TD Ameritrade deal integration uncertainty and NIM compression,no,,,Schwab continued to trade under the weight of ultra-low rates pressuring interest-sensitive earnings with no fresh company-specific catalyst found.
CRM,2020-08-07,3.2,macro_sensitivity,low,medium-low,Valuation-driven pullback in high-multiple enterprise software,Rotation out of expensive momentum software names,no,,,Salesforce fell with the software cohort in a valuation compression move with no company-specific event identified.
ADBE,2020-08-07,3.1,macro_sensitivity,low,medium-low,Valuation pullback in premium-multiple software names,Rotation away from expensive work-from-home and software winners,no,,,Adobe traded lower with other premium software names in a factor rotation with no fresh company-specific catalyst.
UBER,2020-08-07,5.2,earnings_miss,high,high,Q2 revenue $2.2B down 29% YoY with adjusted EBITDA loss of $837M as COVID eviscerated ride demand,Gross bookings $10.2B down 35% despite food-delivery surge and ongoing profitability concerns,yes,miss,,Uber's Q2 showed delivery growth could not offset the massive collapse in core rides business with revenue down 29% and large ongoing losses.
AMD,2020-08-10,3.1,macro_sensitivity,low,low-medium,Post-rally consolidation and valuation pressure after a huge move in late July and early August,General tech positioning and profit-taking in semiconductors,no,,,AMD pulled back after a strong prior run with no company-specific catalyst identified in the 3-day window.
AMD,2020-08-11,6.5,macro_sensitivity,medium,medium-low,High-beta semiconductor pullback as stimulus negotiations stalled ending a seven-session winning streak,Profit-taking in a crowded momentum winner after prior surge,no,,,AMD fell harder than peers as a crowded momentum semiconductor name during the Aug 11 risk-off session driven by stimulus uncertainty.
NFLX,2020-08-11,3.4,macro_sensitivity,low,medium-low,Rotation and profit-taking in stay-at-home winners during Aug 11 market softness,Concern that strongest lockdown beneficiaries had gotten ahead of fundamentals,no,,,Netflix was sold with the broader stay-at-home trade as investors de-risked on stimulus uncertainty with no company-specific trigger.
NOW,2020-08-11,3.9,macro_sensitivity,medium,medium-low,Valuation compression in expensive enterprise software during Aug 11 market pullback,Stalled stimulus talks triggering de-risking in high-multiple names,no,,,ServiceNow fell with other premium software names during the Aug 11 risk-off session with no company-specific headline found.
TSLA,2020-08-11,3.1,macro_sensitivity,low,medium,Ordinary volatility and profit-taking on the same day Tesla announced its 5-for-1 stock split,Broad Aug 11 risk-off from stimulus deadlock temporarily outweighing bullish split announcement,yes,,,Tesla's 3.1% down day occurred on the split announcement date itself amid a weak tape before the split-fueled melt-up fully took hold.
UBER,2020-08-11,3.3,earnings_miss,medium,high,Continued digestion of weak Q2 earnings with revenue down 29% and adjusted EBITDA loss of $837M,Broad market weakness on Aug 11 from stalled stimulus negotiations,yes,miss,,Uber kept falling as the market continued to reprice the ugly core-mobility trends from Q2 with the weaker Aug 11 tape adding pressure.
MU,2020-08-13,4.8,no_clear_catalyst,medium,low-medium,Memory-cycle and semiconductor profit-taking with no decisive fresh headline found in prior 3 days,Post-rally tech rotation and cyclical sensitivity to memory pricing expectations,no,,,Another round of selling in Micron tied to memory-cycle caution with no specific new corporate event identified.
COF,2020-08-17,3.9,macro_sensitivity,medium,medium,Bank-sector sentiment hit from Berkshire Hathaway Aug 14 13F showing major reductions in large bank positions,COF's credit-card and consumer-credit exposure made it especially vulnerable to renewed bank caution,no,,,Capital One fell with the bank complex after Berkshire's 13F filing revealed Buffett reducing large bank positions.
WFC,2020-08-17,3.3,analyst_downgrade,medium,high,Berkshire Hathaway reduced its Wells Fargo stake as shown in Aug 14 13F filing,Persistently low rates and already weak sentiment around Wells Fargo turnaround,yes,,,Berkshire's explicit reduction in Wells Fargo shares reinforced the market's negative view on WFC's earnings power in a zero-rate world.
BA,2020-08-17,3.4,demand_weakness,medium,medium-low,Ongoing aerospace demand and execution worries around 737 MAX and emerging 787 quality concerns,Pandemic-driven aircraft demand weakness and no fresh positive catalysts,yes,,,Boeing continued to trade under multiple structural clouds including MAX uncertainty and emerging 787 quality issues with no clean new headline.
CVX,2020-08-18,3.5,macro_sensitivity,medium,medium,Energy-sector weakness on Aug 18 as U.S.-China tensions weighed on sentiment,Still-depressed pandemic oil demand outlook after earlier capex cuts and buyback suspension,no,,,Chevron fell with the energy complex as Reuters highlighted banking and energy leading losses on escalating U.S.-China tensions.
SPG,2020-08-18,4.5,demand_weakness,medium,medium-low,Continued pressure on mall REITs from pandemic retail stress and Taubman merger-litigation overhang,Tenant rent collection concerns and investor unease about Simon's distressed-retail rescue strategy,yes,,,Simon remained under pandemic mall stress with no fresh SPG-specific trigger but ongoing Taubman litigation and weak tenant fundamentals.
GILD,2020-08-19,4.9,no_clear_catalyst,medium,low-medium,Biotech/pharma profit-taking with no clear new stock-specific negative headline found in prior 3 days,Remdesivir expectations already priced in and fading treatment premium,no,,,Gilead's drop appears driven by deflating remdesivir expectations rather than a fresh announcement with no clear new catalyst identified.
AMAT,2020-08-20,3.2,macro_sensitivity,low,medium-low,Post-earnings digestion and semiconductor profit-taking after strong fiscal Q3 results reported Aug 13,Rotation out of semis after strong prior performance,no,,,Applied Materials pulled back after recent strong earnings with no fresh negative headline in the 3-day window suggesting post-earnings consolidation.
BK,2020-08-20,3.0,macro_sensitivity,low,medium,Bank-sector weakness following Berkshire's visible reduction in large-bank exposure via Aug 14 13F,Low-rate pressure on custody banks and financials generally,no,,,BNY Mellon fell with the financial sector after Berkshire's bank-selling signal reinforced bearish sentiment on rate-sensitive institutions.
