ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NFLX,2020-05-26,3.4,no_clear_catalyst,low,medium-low,Factor rotation out of stay-at-home winners toward reopening/cyclical names after Memorial Day,Rich valuation after the pandemic run-up and broader reopening optimism,no,,,NFLX's decline looks like profit-taking in one of the market's biggest COVID beneficiaries rather than a reaction to new company news.
SPG,2020-05-28,5.4,demand_weakness,high,high,Worsening confidence in mall cash flows because reopening did not solve tenant-bankruptcy and rent-collection problems,Consumer-discretionary weakness on May 28 and broader U.S.-China/Hong Kong tension,yes,,,Reopening was happening but key retailers were distressed and rent visibility was poor making SPG especially vulnerable to risk-off sentiment.
MS,2020-05-28,5.2,macro_sensitivity,medium,medium,Bank-sector selloff tied to rising U.S.-China/Hong Kong tension and macro risk-off with no MS-specific headline,Recession/credit-quality concerns still hanging over large financials,no,,,Reuters noted Wall Street's early gains were overtaken by falling bank shares as Hong Kong security-law tensions escalated.
LRCX,2020-05-28,3.4,regulatory_legal,medium,high,Fallout from the May 15 Huawei export crackdown hitting chip-equipment names,Renewed U.S.-China/Hong Kong friction by May 28,yes,,,Lam's decline is best explained by ongoing repricing of semiconductor-equipment exposure to China after the Huawei rule change.
GS,2020-05-28,4.0,macro_sensitivity,medium,medium,Broad bank-sector weakness driven by geopolitical and recovery concerns with no Goldman-specific headline,Lingering worries about loan losses and Buffett's earlier Q1 reduction of Goldman stake,no,,,GS traded with the bank complex as falling bank shares were a principal drag on May 28 per Reuters.
GE,2020-05-28,7.0,guidance_cut,high,high,CEO Culp said 2020 FCF would be negative and projected Q2 industrial free-cash outflow of $3.5B-$4.5B vs analysts' $2.5B estimate,Aviation end-market weakness and inability to call a bottom,yes,,down,Very clear with GE selling off because Culp's conference comments reset cash-burn expectations sharply lower.
DIS,2020-05-28,3.9,demand_weakness,high,medium-high,Continued repricing of Disney's parks-heavy COVID damage with $1.4B quarterly profit hit and 120K furloughed employees,Consumer-discretionary weakness on May 28 and U.S.-China/Hong Kong tension affecting Asia park exposure,yes,,,Investors faded the reopening trade refocusing on how severe the earnings hole still was despite Shanghai Disneyland reopening.
MU,2020-05-28,6.0,regulatory_legal,high,medium-high,China/Huawei export-restriction fallout hitting memory demand and China-exposed chip names,Broader semiconductor-sector weakness and escalating U.S.-China tensions around Hong Kong,no,,,A 6.0% drop makes sense for Micron at the geopolitical fault line with memory demand China exposure and Huawei uncertainty converging.
COP,2020-05-28,3.7,macro_sensitivity,medium,medium-low,Energy-sector weakness tied to macro demand risk and geopolitics with no Conoco-specific news,Investors waiting on Trump's response to China over Hong Kong and commodity sensitivity,no,,,COP moved like a cyclical oil producer in a session where geopolitical friction threatened the demand-recovery story.
COF,2020-05-28,3.3,macro_sensitivity,medium,medium,Bank/consumer-credit sector weakness from U.S.-China/Hong Kong worries and weak economic backdrop,Recession-driven credit-loss fear and still-elevated unemployment above 40 million claims,no,,,COF's decline is best read through its consumer credit exposure in a fragile economy rather than a company announcement.
C,2020-05-28,5.9,macro_sensitivity,high,medium,Sectorwide bank selloff as Hong Kong tensions intensified with no fresh Citi-specific catalyst,Cross-border/geopolitical exposure recession and reserve concerns,no,,,Citi's steeper-than-peer decline reflects its global orientation making it more sensitive to U.S.-China geopolitical stress.
BAC,2020-05-28,4.3,macro_sensitivity,medium,medium,Bank-sector weakness with banks broadly selling off on May 28 and no BAC-specific news,Ongoing credit-loss anxiety and low-rate pressure on net interest margins,no,,,BAC looks like a clean sympathy move with large-cap banks on the geopolitical risk-off day.
AXP,2020-05-28,3.1,demand_weakness,medium,medium,Concern about card-spend recovery and travel exposure with spending down ~35% YoY and T&E down ~90%,Financial-sector weakness and macro risk-off around Hong Kong,yes,,,AXP combined financial exposure with travel/consumer-discretionary sensitivity making it especially vulnerable when reopening confidence wobbled.
AMAT,2020-05-28,3.1,regulatory_legal,medium,high,Huawei/export-control fallout on China-exposed semiconductor-equipment demand from May 15 rule,Broader U.S.-China tension by May 28,yes,,,AMAT's decline is explained by the same policy shock that hurt LRCX targeting industry's China demand base.
CVX,2020-05-28,3.2,macro_sensitivity,medium,medium-low,Macro oil-demand concerns tied to geopolitics with no Chevron-specific news found,Cyclicals rolling over and risk reduction ahead of Trump's China comments,no,,,CVX tracked the macro trade where U.S.-China tension made demand recovery assumptions for crude shakier.
GM,2020-05-28,4.0,demand_weakness,medium,medium,Skepticism that production restarts would translate into strong auto demand with worker safety and second-wave concerns,Cyclical selloff and macro uncertainty around reopening,no,,,GM's drop reflects discounting of restart optimism because millions were unemployed and demand remained uncertain.
SPG,2020-05-29,3.4,demand_weakness,high,medium-high,Continuation of mall-REIT stress amplified by geopolitical risk heading into Trump's China/Hong Kong speech,Already weak tenant fundamentals and poor rent visibility,yes,,,Day-two continuation of the same thesis with no fresh positive catalyst strong enough to offset tenant distress.
AXP,2020-05-29,3.0,demand_weakness,medium,medium,Weak travel-and-card-spend recovery expectations with card spending deeply depressed in T&E,Financial-sector de-risking and geopolitical headline risk ahead of Trump's remarks,yes,,,AXP continued to fall as travel and entertainment spending remained severely impaired whenever reopening confidence wobbled.
CRM,2020-05-29,3.5,guidance_cut,medium,high,Salesforce quarterly results beat but management gave softer forward indicators including smaller-than-expected current remaining performance obligation,Valuation sensitivity in software and general market caution,yes,,down,The market was not upset with backward-looking numbers but with weaker-looking demand signals going forward producing a post-earnings drawdown.
GE,2020-05-29,3.1,guidance_cut,high,high,Follow-through from GE's May 28 worse-than-expected cash-burn outlook with stock losing nearly 10% in two days,Persistent fear about the aviation business and balance-sheet strain,yes,,down,The May 29 move was the second leg of digesting GE's guidance reset with Q2 free-cash outflow potentially hitting $4.5B.
