ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
JPM,2020-04-03,4.0,macro_sensitivity,high,medium,Macro and bank-specific credit-loss fear driven by the biggest payroll drop since 2009. No single fresh JPM headline but investors were repricing banks on recession severity and expected reserve builds,Payroll collapse and deepening recession forecasts and broad risk-off pressure on financials ahead of earnings season,no,,,JPM's April 3 drop looks mainly tied to the shock labor data with Reuters reporting March payrolls suffered the biggest fall since March 2009. Morgan Stanley was already forecasting a 5.5% full-year U.S. GDP decline and a 38% Q2 contraction.
WMT,2020-04-07,3.2,no_clear_catalyst,low,medium,Rotation out of defensives after the huge April 6 relief rally. No fresh Walmart-specific negative headline in the April 4-6 window,Concerns that wage bonus and staffing costs would pressure margins and some profit-taking after Walmart had outperformed during the early-pandemic panic,no,,,No fresh Walmart-specific negative headline was found. The stronger explanation is sector rotation after the market jumped over 5% on April 6 with investors shifting toward beaten-down cyclicals while consumer staples lagged the broader rebound.
SCHW,2020-04-07,3.2,no_clear_catalyst,low,medium-low,No clear negative company-specific news. Likely profit-taking/rotation after merger-approval optimism. DOJ approved Schwab's $26 billion TD Ameritrade acquisition on April 2 which was positive,Concerns about brokerage earnings sensitivity to zero rates and general financial-sector skepticism heading into earnings,no,,,The best stock-specific news in the window was actually positive with Schwab winning DOJ approval for its TD Ameritrade deal on April 2. The April 7 drop most likely reflects profit-taking after approval-related strength plus investor worries that near-zero rates would offset trading-volume benefits.
PG,2020-04-07,4.3,no_clear_catalyst,low,medium,Rotation out of staples/defensives not negative PG-specific news. No material negative P&G announcement in the April 4-6 window,Profit-taking after strong defensive outperformance and concern that stockpiling demand might normalize after the initial surge,no,,,Later April results showed P&G's business was actually strong with its best U.S. sales in decades supporting the idea that the April 7 drop was not driven by bad fundamentals. The cleaner explanation is style rotation after stocks surged on April 6.
LMT,2020-04-07,3.4,no_clear_catalyst,low,low,Lack of a clear stock-specific catalyst. Likely rotation away from defensive/quality industrials amid a sharp risk-on move,Underlying COVID supply-chain risk to defense production and general industrial exposure fears,no,,,Could not verify a distinct Lockheed headline from April 4-6 that cleanly explains a 3.4% decline. The most likely read is that LMT was caught in a broad risk-on rotation after the April 6 rally.
NVDA,2020-04-07,3.5,no_clear_catalyst,low,medium-low,Likely technical/profit-taking move in a volatile tape rather than stock-specific bad news. No fresh Nvidia-specific negative Reuters item in April 4-6,Rotation toward more beaten-down cyclicals and ongoing uncertainty around gaming enterprise IT and supply chains under COVID,no,,,No meaningful Nvidia-specific negative headline in the prior three days. Given that the company later guided well above consensus in May the 3.5% decline most likely reflected profit-taking and style rotation rather than a new fundamental shock.
BA,2020-04-07,4.8,demand_weakness,high,high,The April 6 737 MAX production cut. Reuters Boeing MAX timeline notes that on April 6 Boeing said it would cut monthly 737 MAX production by nearly 20%,Air travel collapse from the pandemic and ongoing liquidity and bailout concerns and persistent uncertainty on MAX recertification timing,yes,,,BA's April 7 drop has a strong stock-specific explanation with Reuters saying Boeing announced on April 6 that it would reduce monthly 737 MAX production by nearly 20%. That landed on top of air travel demand collapsing under COVID and investors focused on Boeing's cash burn and leverage.
AMT,2020-04-07,3.2,no_clear_catalyst,low,medium-low,Rotation out of defensive bond-like real estate names. No fresh American Tower-specific negative headline in April 4-6,Profit-taking after relative outperformance and higher-beta cyclicals attracting capital after the April 6 surge,no,,,There does not appear to have been a company-specific AMT blowup in the three days before the decline. The most plausible explanation is factor rotation with American Tower trading like a defensive yield-like REIT and capital moving into rebound candidates.
ADBE,2020-04-07,3.2,no_clear_catalyst,low,low,Likely macro/positioning-driven pullback not a new Adobe-specific negative event. No fresh Adobe-specific negative Reuters item in April 4-6,Rotation away from relatively resilient software names and concerns about enterprise spending during lockdowns,no,,,Could not find a clean Adobe-specific negative catalyst. Given later reporting that digital advertising was holding up better than feared the decline most likely reflected portfolio rotation and broad uncertainty around discretionary software spending.
GILD,2020-04-07,3.9,no_clear_catalyst,low,low,No obvious negative stock-specific news. Likely reversal/profit-taking in a volatile biotech/COVID-therapy name. The major remdesivir headlines came later,Traders resetting expectations ahead of meaningful remdesivir data and rotation away from some perceived COVID beneficiaries,no,,,For GILD there is no decisive bad-news item in the April 4-6 window. Because the important remdesivir data headlines arrived later the decline looks more like investors trimming a crowded COVID-therapy trade and resetting expectations.
