ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
GOOGL,2020-09-23,3.5,macro_sensitivity,low,medium-low,Broad megacap tech selloff and valuation unwind during September correction,Election and stimulus uncertainty adding to growth-stock de-risking,no,,,GOOGL fell with the megacap tech cohort in the September correction with no Alphabet-specific trigger found.
COP,2020-09-23,4.0,macro_sensitivity,medium,high,Oil-price weakness from Sept 21 plunge on COVID demand fears and Libyan supply risk with crude only modestly stabilized by Sept 23,Brent at $41.77 and WTI at $39.93 leaving E&Ps under pressure,no,,,ConocoPhillips continued to react to the crude selloff driven by demand worries and Libyan oversupply fears.
DIS,2020-09-23,3.1,macro_sensitivity,low,medium-low,Reopening/travel/leisure risk-off with parks business still heavily impaired by COVID and Disneyland still shut,General market weakness and persistent park-closure overhang,yes,,,Disney fell as a reopening proxy with investors discounting severe parks and cruise earnings damage from COVID.
AAPL,2020-09-23,4.2,macro_sensitivity,medium,medium,Megacap tech correction and valuation compression hitting the most crowded momentum names,Stimulus uncertainty and post-split froth unwinding,no,,,Apple fell as one of the market's most crowded momentum names as the September Nasdaq correction deepened.
AMD,2020-09-23,3.8,macro_sensitivity,low,medium-low,Semiconductor/high-beta tech selloff during the September correction,Profit-taking after huge prior run in chip names,no,,,AMD traded with semis/high-beta tech during the September correction with no company-specific catalyst found.
AMZN,2020-09-23,4.1,macro_sensitivity,medium,medium,Megacap growth unwind as Nasdaq correction extended hitting the largest pandemic beneficiaries,Stimulus uncertainty and rotation out of COVID winners,no,,,Amazon's decline was continuation of the September unwind in the biggest pandemic beneficiaries.
BA,2020-09-23,3.6,regulatory_legal,medium,medium-high,737 MAX regulatory/safety overhang from Sept 16 House report blaming Boeing and FAA for crashes,General cyclical/travel weakness,yes,,,Boeing still carried unresolved MAX recertification risk with the House report sharpening the overhang.
ADBE,2020-09-23,3.4,macro_sensitivity,low,medium-low,Software multiple compression and rotation out of work-from-home winners,No fresh Adobe-specific earnings or product shock,no,,,Adobe's decline was part of the broader unwind in expensive software names rather than a company-specific catalyst.
GOOG,2020-09-23,3.4,macro_sensitivity,low,medium-low,Broad megacap tech correction same as GOOGL with no Google-specific trigger,Growth-stock de-risking and macro uncertainty,no,,,GOOG mirrored GOOGL in the same market-structure selloff with no company-specific catalyst.
CRM,2020-09-23,4.8,macro_sensitivity,medium,medium-low,Software-sector selloff as investors cut exposure to high-multiple names,Rotation away from stay-at-home winners and pandemic-driven rerating,no,,,Salesforce fell with the software cohort as investors questioned sustainability of pandemic-driven valuations.
CVX,2020-09-23,4.7,macro_sensitivity,medium,high,Oil-price selloff from COVID demand fears and possible Libyan supply return same backdrop as COP,Macro risk-off mood amplifying energy weakness,no,,,Chevron's decline was the integrated-oil version of the COP crude trade from demand fears and supply risk.
C,2020-09-23,3.3,regulatory_legal,medium,medium-high,FinCEN Files revelations creating industry-wide AML/compliance overhang for banks,Weak-rate and macro backdrop adding pressure,no,,,Citi's decline was driven by sector damage from FinCEN Files plus broader market weakness.
BA,2020-09-24,3.4,regulatory_legal,medium,medium,Ongoing MAX recertification and regulatory risk from continuing House report fallout,Travel/airline weakness and fragile risk sentiment,yes,,,Boeing remained under pressure from unresolved MAX normalization path with House report keeping risks front and center.
COP,2020-09-29,3.7,macro_sensitivity,medium,high,Oil fell over 3% to two-week low on Sept 29 as rising COVID cases worsened fuel-demand outlook,Major trading houses forecasting tepid oil demand recovery and flat prices,no,,,ConocoPhillips fell directly on the crude selloff as demand recovery outlook was marked down.
XOM,2020-10-01,3.5,macro_sensitivity,medium,high,Oil fell about 3% on Oct 1 on weak demand outlook higher OPEC output and Libya lifting production to 270K bpd,Classic bearish combination of softer demand and rising supply pressure,no,,,Exxon's decline was a commodity move from the bearish combination of weak demand and rising OPEC/Libya supply.
LRCX,2020-10-02,3.1,macro_sensitivity,low,medium,Macro-led semiconductor selloff on Oct 2 from Trump positive COVID test and weaker-than-expected jobs report,High-beta tech de-risking and cyclical demand worries from only 661K jobs added,no,,,Lam Research fell with the semiconductor complex on Oct 2 macro shock with no company-specific catalyst.
QCOM,2020-10-02,3.4,macro_sensitivity,low,medium-low,Macro/semiconductor selloff on Oct 2 from Trump COVID diagnosis and soft payrolls data,No convincing Qualcomm-specific catalyst in the window,no,,,Qualcomm traded with semis during the Oct 2 risk-off session driven by political and economic uncertainty.
NVDA,2020-10-02,4.1,macro_sensitivity,medium,medium-high,Macro tech selloff on Oct 2 with Arm deal regulatory friction as stock-specific overhang,Semiconductor de-risking plus live Arm acquisition uncertainty from rival opposition and geopolitical scrutiny,yes,,,Nvidia fell from both the broad tech selloff and live Arm deal uncertainty that Reuters flagged as likely to draw opposition.
NFLX,2020-10-02,4.6,macro_sensitivity,medium,medium-low,Broad growth-stock selloff on Oct 2 from Trump COVID test and disappointing payroll growth,Investors rotating out of pandemic winners as macro uncertainty rose,no,,,Netflix's drop was market-driven as investors trimmed expensive tech and work-from-home winners on Oct 2.
INTU,2020-10-02,3.1,macro_sensitivity,low,medium-low,Macro/software selloff on Oct 2 from Trump COVID diagnosis and weak jobs report,Background Credit Karma merger-regulatory uncertainty but no sharp event in window,no,,,Intuit's decline was mostly a basket move in software as the market turned defensive on Oct 2.
