ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
LIN,2020-04-21,3.3,macro_sensitivity,medium,medium,Macro risk-off tied to the historic oil crash and renewed fear of a deeper industrial recession,Cyclical industrial exposure and worries about weaker manufacturing/end-market demand,no,,,LIN's 3.3% drop looks most consistent with investors de-risking cyclicals after WTI settled at minus $37.63 on April 20. For an industrial-gases name tied to manufacturing and energy activity the oil shock amplified fears of a sharper 2020 demand slump rather than reflecting a fresh company event.
MDLZ,2020-04-21,4.5,demand_weakness,medium,medium-low,Broad consumer-staples de-risking as investors reassessed global demand and distribution disruptions during the COVID shutdown,Concern that pantry-loading would not fully offset lost impulse and seasonal sales such as weaker in-store Easter egg demand at Cadbury,no,,,MDLZ's 4.5% fall appears more about investors revisiting pandemic-era demand assumptions than a new company-specific headline with Reuters already reporting weaker in-store Easter demand at Cadbury and the April 20 oil crash worsening the broader market's view on global consumption.
LRCX,2020-04-21,8.7,macro_sensitivity,medium,medium-low,Semiconductor/equipment sector selloff under a macro risk-off tape,Investor concern about memory/capex demand if COVID-driven recession deepened,no,,,A drop of 8.7% is larger than the market but could not be tied to a Lam-specific bad-news event. The most likely explanation is an aggressive sector de-rating driven by recession fears after the oil-price shock hitting semicap names hard.
LLY,2020-04-21,3.2,no_clear_catalyst,low,low,Broad defensive-healthcare weakness in a market-wide liquidation,Rotation away from crowded defensives and profit-taking after relative outperformance,no,,,LLY's 3.2% slide looks less like a stock-specific event and more like portfolio-level selling as investors dumped risk across many sectors after the oil shock with no fresh Lilly-specific negative catalyst found.
MU,2020-04-21,4.6,macro_sensitivity,medium,medium,Semiconductor beta and recession-driven fears about memory demand durability,Concern that enterprise/consumer electronics demand could weaken despite work-from-home tailwinds,no,,,MU's 4.6% decline is best explained by investors reassessing cyclical chip demand under a worsening macro backdrop not by a fresh company-specific setback since Micron's last major Reuters item had actually been positive.
WFC,2020-04-21,3.0,macro_sensitivity,medium,medium,Financial-sector weakness tied to recession fears and stress around credit losses/net interest income,Ongoing overhang from regulatory constraints and poor investor confidence in bank earnings quality,no,,,WFC's 3.0% drop looks most consistent with banks selling off as the oil crash signaled a more severe downturn implying more credit stress and weaker loan growth. No new Wells-specific bombshell verified in the 3-day window.
MDT,2020-04-21,3.9,demand_weakness,high,high,Medtronic's own COVID business update on April 21 saying delayed procedures were hurting results and that impact remained fluid,Broader concern about elective-procedure shutdowns across medtech,yes,,,This is one of the clearer stock-specific cases with Medtronic saying on April 21 that delayed procedures were negatively affecting financial results and that the impact remained fluid which directly undercut near-term sales visibility for a company heavily exposed to procedure volumes.
NKE,2020-04-21,3.1,no_clear_catalyst,low,medium-low,Consumer-discretionary/risk-off selling under renewed concern about shutdown-hit retail demand,Concern over physical-store closures and global consumer weakness,no,,,NKE's 3.1% drop appears to reflect investors marking down discretionary retail exposure as the economic outlook darkened after the oil crash with no new Nike-specific negative press release in the exact 3-day window.
RTX,2020-04-21,3.6,macro_sensitivity,medium,medium-low,Aerospace/industrial recession fears not a discrete company headline,Lingering pressure from airline distress and defense/industrial integration uncertainty after the merger,no,,,RTX fell 3.6% as investors continued to punish aerospace-linked names exposed to the collapse in air travel and commercial aircraft demand with no fresh RTX-specific negative event in the window.
NVDA,2020-04-21,6.1,macro_sensitivity,medium,medium,High-beta semiconductor selloff under a macro shock,Concern that even strong data-center names could see multiple compression in a deep recession,no,,,Because the closest notable Nvidia news was actually positive the 6.1% decline looks much more like sector-wide derisking than a reaction to bad company news with investors selling NVDA as a liquid high-beta tech winner while the market digested the oil collapse.
ORCL,2020-04-21,4.8,no_clear_catalyst,low,medium,Broad software/tech risk-off selling,Concern about enterprise spending slowdown during the COVID recession,no,,,ORCL's 4.8% decline looks disconnected from any fresh company-specific bad news and much more aligned with a broad selloff in tech as investors questioned 2020 enterprise IT demand.
PM,2020-04-21,6.0,guidance_cut,high,high,Philip Morris reported Q1 results on April 21 and withdrew full-year 2020 guidance because of COVID-19 replacing it with a Q2 EPS forecast of $1.00 to $1.10 including about $0.12 of FX headwind,COVID disruption and currency pressure,yes,,down,PM's 6.0% drop has a clear stock-specific explanation with the company withdrawing 2020 guidance on April 21 and shifting to quarterly forecasting while guiding Q2 reported diluted EPS to $1.00 to $1.10 and highlighting roughly $0.12 of unfavorable currency impact.
QCOM,2020-04-21,3.3,macro_sensitivity,medium,medium,Semiconductor sector weakness and macro de-risking not the routine dividend announcement,Concern over smartphone/5G demand in a recession,no,,,Since Qualcomm's same-day news was benign the 3.3% drop looks mostly like a macro/sector move with investors likely pricing in tougher handset demand and broader cyclicality across semis as the oil shock sharpened recession fears.
SBUX,2020-04-21,3.5,demand_weakness,medium,medium,COVID-exposed consumer-discretionary selling as investors discounted severe traffic and store-disruption hit,Ongoing fear around store closures traffic collapse and margin pressure,yes,,,SBUX's 3.5% decline makes sense as investors continued to discount the severe traffic and store-disruption hit that Starbucks would spell out a week later in Q2 results including revenue down 5% and EPS down 47% year over year.
T,2020-04-21,3.6,no_clear_catalyst,low,medium,Broad market selling and telecom/defensive rotation not a same-day AT&T event since earnings arrived April 22,Investor anticipation of COVID damage to roaming WarnerMedia and advertising,no,,,T's 3.6% move appears driven more by market-wide risk reduction than by a fresh company announcement since the earnings release arrived the next day though investors likely expected pandemic pressure on media theater advertising and roaming revenue.
TMUS,2020-04-21,3.0,no_clear_catalyst,low,medium-low,General market weakness rather than stock-specific news,Some investor caution about merger integration during a pandemic,no,,,TMUS fell 3.0% even though the closest major company event was the completed Sprint merger which should have been supportive over time making the move look more like a broad tape-driven selloff.
TSLA,2020-04-21,8.0,macro_sensitivity,high,medium,EV/auto beta selling under a collapsing global auto-demand outlook with LMC Automotive forecasting nearly 20 million fewer vehicles globally in 2020,Ongoing shutdown of Fremont production and high-growth multiple compression,no,,,TSLA's 8.0% drop looks largely like investors repricing auto demand risk not reacting to a fresh Tesla corporate disclosure with Reuters April 20 auto-industry forecast reinforcing concerns about production and delivery trajectory during factory shutdowns.
