ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
DIS,2020-02-27,4.3,management_governance,medium,high,"Surprise CEO transition: Bob Iger replaced by Bob Chapek Feb 25-26. Needham questioned Chapek's content experience","Growing fear that COVID would materially hit parks cruises and theatrical operations",yes,,,"Reuters said Disney shares fell about 2% in premarket on Feb 26 after the succession surprise with Needham explicitly questioning Chapek's content background. On Feb 27 investors still were not convinced as the stock closed down while Chapek confronted possible coronavirus damage to parks and films."
DUK,2020-02-27,4.0,no_clear_catalyst,low,medium,"Broad equity de-risking tied to COVID panic","Utilities were defensive but indiscriminate selling still hit rate-sensitive sectors during forced liquidation",no,,,"By Feb 27 markets were in a rapid correction as coronavirus spread beyond China. Duke's drop does not appear tied to company news. It looks much more like a macro risk-off move."
DHR,2020-02-27,3.4,no_clear_catalyst,low,low-medium,"Broad market selloff tied to coronavirus growth fears","Concern that global lab/industrial activity and cross-border supply chains would be disrupted",no,,,"No strong evidence of a Danaher-specific catalyst. Investors were aggressively repricing global growth and supply-chain-sensitive businesses. Danaher fell less than many cyclicals."
COST,2020-02-27,4.1,no_clear_catalyst,low,medium,"Broad market liquidation not Costco fundamentals","Reuters Feb 28 described consumers beginning to hoard staples with Costco as key example. Demand actually improving",no,,,"Costco's own near-term setup was arguably improving because panic buying was starting. The Feb 27 decline looks less like company trouble and more like indiscriminate market selling during the COVID correction."
JPM,2020-02-28,4.3,macro_sensitivity,medium,high,"Collapsing rates and margin fears for banks. Powell issued rare Feb 28 statement to act as appropriate","Recession/credit-loss fears as coronavirus spread globally. 10yr Treasury plunging",no,,,"For banks this week's selloff directly threatened earnings power because net interest margins compress when the curve collapses. With the 10-year Treasury plunging and the market pricing emergency easing JPM sold off as investors marked down 2020 profitability."
WFC,2020-02-28,3.8,macro_sensitivity,medium,high,"Falling yields and worsening bank earnings expectations. Powell act as appropriate","Broader risk-off selling and concern over credit quality in a COVID slowdown",no,,,"Wells was already a margin-sensitive bank with less strategic flexibility. The rapid move in rates was especially damaging to sentiment. Powell's statement effectively confirmed the policy pivot markets feared."
SO,2020-02-28,4.0,no_clear_catalyst,low,medium,"Broad market selloff. Indiscriminate selling despite utilities defensive profile","Portfolio de-risking. Utilities normally benefit from lower rates so 4% drop suggests forced selling",no,,,"Southern's decline was not supported by a clear company event. It was more a symptom of the late-February market panic. A nearly 4% drop in a utility suggests forced selling and index-level risk reduction."
PEP,2020-02-28,3.2,no_clear_catalyst,low,low-medium,"Broad COVID selloff","Concern over global consumption and away-from-home channels",no,,,"Pepsi did not appear to have a stock-specific negative catalyst. The stock's decline looks tied to the market's rapid repricing of global consumer demand and supply-chain risk."
MDLZ,2020-02-28,3.0,demand_weakness,low,high,"Prior Jan 29 coronavirus revenue warning getting repriced more aggressively as outbreak spread. China ~4.5% of sales. 2 factories closed","Broad market selloff and concern about Asian exposure/supply chains",yes,,,"Mondelez had already quantified the issue: Q1 revenue would be hit two factories were closed and China represented about 4.5% of sales. When the market realized the virus was becoming a global problem investors had a concrete reason to discount Mondelez more aggressively."
MCD,2020-02-28,3.4,demand_weakness,low,medium-high,"Fear that COVID would move from China issue to broader global restaurant traffic issue. Had closed several hundred of ~3,300 China outlets","Overall market selloff and concern about international exposure especially in Asia and eventually Europe",yes,,,"Earlier management messaging assumed the effect would stay modest if the virus remained largely in China but the late-February global spread undermined that assumption. Investors likely repriced McDonald's on the view that international restaurant traffic and franchise economics would weaken beyond China."
LMT,2020-02-28,3.8,no_clear_catalyst,low,low,"Broad market selloff. Defense names sold in broad risk-off","De-risking across industrial and aerospace baskets",no,,,"No compelling evidence of a company-specific trigger for Lockheed right before Feb 28. The drop looks like index and sector contagion rather than a reassessment of defense demand or contract flow."
JNJ,2020-02-28,3.3,no_clear_catalyst,low,low-medium,"Broad market selloff. Portfolio liquidation even in defensive healthcare","Not a discrete new litigation or earnings event",no,,,"J&J usually acts defensively so a 3.3% decline suggests investors were selling almost everything during the late-February panic. No specific J&J corporate development was the main driver."
