ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
INTU,2020-02-27,4.0,capital_structure,low,medium,"Mostly broad COVID selloff with Credit Karma $7.1B deal as secondary overhang","Fintech/software de-risking. Consumer finance exposure via Credit Karma in worsening macro",yes,,,"Intuit had just agreed to buy Credit Karma for roughly $7.1 billion financed with cash and existing credit facilities which changed the near-term story from pure software/tax execution to deal risk. The 4.0% drop looks mostly like COVID-driven multiple compression with some added M&A overhang."
MDLZ,2020-02-27,4.2,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad COVID selloff","Global packaged-food with meaningful international exposure. Supply-chain FX and emerging-market disruption risk",no,,,"This looks less like an idiosyncratic MDLZ event and more like investors de-risking global consumer staples with wide international footprints as virus cases spread outside China."
IBM,2020-02-27,4.8,no_clear_catalyst,low,medium,"No IBM-specific catalyst. Broad tech/COVID de-risking","Spillover from MSFT Feb 26 warning. Lingering skepticism around IBM growth profile post-Red Hat",no,,,"IBM's 4.8% decline appears to have been sympathy selling within large-cap tech as investors started repricing global IT demand and supply-chain risk after Microsoft's warning."
CL,2020-02-27,3.8,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad COVID/multinational consumer selloff","FX sensitivity and heavy international exposure",no,,,"Colgate is the kind of globally exposed defensive name that still got sold as investors moved from China-only disruption to worldwide earnings reset."
CAT,2020-02-27,3.9,no_clear_catalyst,low,medium,"Broad COVID-driven China/global industrial demand fears","Construction/mining equipment demand and supply-chain disruption. Macro bellwether",no,,,"CAT is a classic macro bellwether. Once the market started pricing a global industrial slowdown rather than a localized China issue it got hit. No new CAT-specific negative filing or guidance cut found."
C,2020-02-27,5.5,macro_sensitivity,medium,high,"Sector-driven bank selloff from falling rates and recession/credit fears","Global markets exposure and concern over capital-markets activity weakening",no,,,"Citigroup's 5.5% drop was larger than the index and fits the heavy punishment banks took as investors rapidly repriced the path of policy rates and credit costs."
BRK-B,2020-02-27,3.9,no_clear_catalyst,low,medium,"Broad market selloff hitting Berkshire's equity portfolio and cyclical exposures","Travel/industrial concerns indirectly affecting holdings and subsidiaries",no,,,"Berkshire's decline looks like portfolio-through-the-market exposure rather than a Berkshire-specific news event."
BMY,2020-02-27,4.0,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad risk-off/healthcare selloff","General biotech/pharma de-risking and Celgene merger-integration overhang",no,,,"BMY's 4.0% move appears more consistent with marketwide liquidation than with new company-specific bad news."
BLK,2020-02-27,6.4,macro_sensitivity,high,high,"Broad market collapse hurting asset-manager earnings expectations. AUM-linked","Fear of ETF/fund outflows and lower fee revenue if volatility persisted",no,,,"BLK's 6.4% decline was severe but makes sense mechanically. When global equity markets plunge expected fee-bearing assets and performance-related economics get marked down almost immediately."
BAC,2020-02-27,4.9,macro_sensitivity,medium,high,"Sector-driven bank selloff from lower-rate and credit-loss fears","Exposure to consumer/commercial lending and market-sensitive businesses",no,,,"BAC's 4.9% decline lines up with a fast repricing of bank earnings as the market suddenly anticipated lower policy rates and a meaningful slowdown in loan growth."
BA,2020-02-27,5.8,macro_sensitivity,high,high,"Combination of existing 737 MAX crisis plus fresh COVID travel-demand shock","Airline balance-sheet stress delivery/cash-burn worries and MAX recertification timing",no,,,"Boeing was uniquely vulnerable because it entered the COVID panic already damaged by the MAX grounding. As airlines suspended routes and travel sentiment deteriorated investors started discounting weaker aircraft demand and worse cash burn on top of the preexisting MAX overhang."
COF,2020-02-27,3.9,macro_sensitivity,medium,medium-high,"Sector-driven selloff in lenders. Rising concern about consumer credit losses","Credit-card sensitivity to a slowdown in spending and employment",no,,,"COF's 3.9% drop fits a market starting to price weaker consumer credit performance rather than a company-specific event."
AXP,2020-02-27,4.8,macro_sensitivity,high,high,"Travel-and-spending exposure in rapidly worsening COVID environment","Broader financials selloff and concern over corporate card volumes",no,,,"Even without a company-specific press release AXP was more exposed than plain-vanilla banks to a collapse in travel/T&E volumes. With the market suddenly pricing a major hit to cross-border and travel spending the 4.8% drop looks mostly like sector logic."
AMZN,2020-02-27,4.8,no_clear_catalyst,low,medium,"Broad market/mega-cap tech selloff with COVID operational concerns as secondary","Event/travel disruptions marketplace/supply-chain worries and general de-risking in mega-cap growth",no,,,"Amazon's 4.8% decline came as investors sold large-cap tech broadly and reassessed how COVID could disrupt logistics third-party sellers and corporate activity."
AMT,2020-02-27,4.0,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad risk-off move","General equity liquidation and uncertainty around tenants' capex cadence",no,,,"AMT's business is relatively defensive which makes the 4.0% drop look more like cross-asset deleveraging than a response to company news."
AMGN,2020-02-27,5.1,no_clear_catalyst,low,medium,"Mostly broad market/COVID selloff. Jan 30 soft 2020 outlook as secondary overhang","General biotech/pharma de-risking. 2020 EPS guidance $15.51-16.85 vs Street ~$16.68",no,,,"No new Amgen-specific negative event found in the immediate Feb 24-27 window. The 5.1% fall looks mostly market-driven though the stock was not entering the selloff from a position of great fundamental momentum given its softer 2020 guide."
AMD,2020-02-27,7.3,no_clear_catalyst,medium,high,"Sector-wide semiconductor derating tied to China supply-chain and demand fears. MSFT Feb 26 warning amplified","High-beta nature elevated valuation and sympathy selling after other tech hardware warnings",no,,,"AMD's 7.3% drop was steeper than the market because it sat right in the crosshairs of the China supply chain plus PC/hardware demand risk narrative that intensified after Microsoft's warning."
