ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
LIN,2020-02-24,3.6,no_clear_catalyst,low,medium-low,"Cyclical/global-growth selloff tied to COVID escalation","Industrial-gas exposure sensitive to factory output fears",no,,,"Linde's Feb. 24 decline appears driven by the market's reassessment of global industrial demand as COVID cases surged outside China. No verified Linde-specific earnings miss guidance cut or downgrade. Stock traded as a global cyclical/industrial exposure proxy on a day when the S&P 500 fell 3.3%."
LRCX,2020-02-24,5.2,no_clear_catalyst,low,medium,"Semiconductor equipment sector selloff on COVID supply chain fears","Had run up hard before selloff. Barron's cited Lam specifically as COVID victim",no,,,"Lam Research's drop looks primarily like a sector de-risking move. On Feb. 24 investors focused on risk that COVID would disrupt Asia-centered semiconductor supply chains and delay electronics demand. Barron's specifically highlighted Lam as one of the chip-linked names getting hit as the Nasdaq fell 3.7%."
MA,2020-02-24,4.4,guidance_cut,medium,high,"COVID-driven guidance cut: Q1/FY2020 net revenue growth lowered to 9-10% from 11-14%","Overall market selloff and concerns about larger collapse in global travel",yes,,below_consensus,"Mastercard fell after warning on Feb. 24 that COVID was hurting cross-border travel and trimming its growth outlook. The company cut expected Q1/full-year 2020 net revenue growth to roughly 9-10% currency-neutral excluding acquisitions down from its earlier 11-14% view making this one of the clearest genuine stock-specific coronavirus warnings."
META,2020-02-24,4.5,no_clear_catalyst,low,medium,"Broad tech/advertising risk-off move tied to COVID market shock","Growing concern that ad spending could weaken if outbreak became global",no,,,"Facebook's Feb. 24 selloff does not appear tied to a fresh Facebook-specific catalyst. The most likely explanation is a broad mega-cap tech and ad-exposure de-risking move as investors reacted to the spread of COVID beyond China. The Nasdaq dropped 3.7% and contemporary coverage framed Facebook's decline as part of that broader shock."
MO,2020-02-24,4.6,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad liquidation","Lingering JUUL/vaping and tobacco regulation overhangs but not new",no,,,"Altria's Feb. 24 decline appears to have occurred without a fresh company-specific catalyst. The stock likely fell as part of the broad liquidation on the first major U.S. COVID panic session while lingering structural concerns around JUUL vaping regulation and long-term cigarette-volume pressure left it with limited defensive support."
MS,2020-02-24,5.2,macro_sensitivity,low,medium,"Financial sector selloff driven by falling yields and COVID growth fears","Rotation out of economically sensitive cyclicals",no,,,"Morgan Stanley's drop looks primarily macro-driven. As COVID fears intensified investors piled into Treasuries yields dropped and bank stocks were hit because lower rates and weaker economic activity threatened earnings power."
MSFT,2020-02-24,4.3,no_clear_catalyst,low,medium,"Broad tech selloff not Microsoft-specific. Actual COVID warning came Feb 26","Investors preemptively derisking tech with China hardware exposure",no,,,"Microsoft's Feb. 24 decline appears to have been a broad large-cap tech risk-off move not a reaction to a fresh Microsoft-specific release. The true company-specific warning came later when Microsoft said its More Personal Computing segment would miss prior guidance because the China supply chain was recovering more slowly than expected."
MU,2020-02-24,3.5,no_clear_catalyst,low,medium,"Semiconductor sector COVID selloff","Memory stocks cyclical and sensitive to demand expectations",no,,,"Micron's Feb. 24 decline does not line up with a same-window Micron-specific warning downgrade or filing. The stock appears to have fallen as part of the broader semiconductor de-risking move as investors reassessed demand and supply-chain risk in Asia on the first major U.S. COVID panic session."
NKE,2020-02-24,4.3,macro_sensitivity,medium,medium,"COVID-driven concern about China store traffic and consumer demand","Premium valuation and consumer-discretionary status made it vulnerable",no,,,"Nike's Feb. 24 selloff was most likely driven by concern that COVID would materially hurt its China business and global retail demand. Investors had strong reason to focus on the company's China exposure and later estimates suggested the outbreak could shave hundreds of millions of dollars from profit if store traffic deteriorated."
NOW,2020-02-24,3.2,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad software/growth-stock selloff","High-multiple cloud software names sold aggressively in sharp de-risking",no,,,"ServiceNow's Feb. 24 decline appears to have been primarily a macro-driven growth-stock selloff rather than a reaction to a fresh ServiceNow-specific announcement. No verified same-window earnings guidance filing or analyst event found."
NVDA,2020-02-24,7.1,no_clear_catalyst,medium,medium-high,"Semiconductor selloff on escalating COVID risk. Next day Nomura downgraded","Higher valuation and stronger prior momentum amplified downside",no,,,"Nvidia's 7.1% drop on Feb. 24 looks mainly like an aggressive coronavirus-driven semiconductor derating. The very next day Nomura Instinet downgraded Nvidia to Reduce and cut its target to $230 from $235 explicitly citing rising coronavirus risk to the global chip industry which is consistent with the market's Feb. 24 reaction."
PM,2020-02-24,4.5,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad risk-off move","International exposure and smoke-free business dependent on global distribution",no,,,"Philip Morris's Feb. 24 decline does not appear tied to a fresh company-specific announcement. The move was most likely part of the broad global-risk selloff as investors reassessed international consumer and distribution exposure during the first major U.S. session that treated COVID as a global problem."
INTC,2020-02-24,4.0,no_clear_catalyst,low,medium,"Semiconductor sector COVID repricing","China and PC supply-chain exposure",no,,,"Intel's Feb. 24 selloff looks primarily like a sector-wide semiconductor move. Investors were reassessing the risk that COVID would disrupt Asia-based chip supply chains and hardware demand and Intel like other large semiconductor names sold off into that repricing."
QCOM,2020-02-24,4.3,guidance_cut,low,medium-high,"COVID fear hitting smartphone/semi exposure with earlier Feb guidance cut still hanging over","Handset demand and China production risk both mattered",yes,,below_consensus,"Qualcomm's Feb. 24 drop looks like a continuation of the market's worsening view on smartphone and semiconductor exposure during COVID. Earlier in February after earnings the company had already cut guidance and warned that the virus could hit smartphone demand and supply lines so by Feb. 24 investors were leaning harder into a risk the company had already flagged."
RTX,2020-02-24,3.3,macro_sensitivity,low,medium,"COVID-related selloff in aerospace/travel-exposed industrials","Commercial-aerospace exposure from Raytheon/UTC combination",no,,,"Raytheon/UTC's Feb. 24 decline appears driven mainly by commercial-aerospace exposure as investors started pricing in a meaningful hit to global air travel from COVID. No same-window merger regulatory or earnings catalyst found."
SBUX,2020-02-24,3.3,demand_weakness,medium,high,"Ongoing COVID impact on China store operations. 2000+ of 4292 stores closed","Global consumer/discretionary de-risking on broader market crash day",yes,,,"Starbucks fell because investors already knew the company had meaningful direct COVID exposure in China. In late January Starbucks said it had closed over 2000 of its 4292 China stores and that the outbreak would materially affect results. By Feb. 24 the stock was again being identified as one of the U.S. companies most exposed to China disruption."
SCHW,2020-02-24,5.2,macro_sensitivity,medium,high,"Yield/rate collapse hurting outlook for net interest revenue","General financial-sector derisking and cyclical selling",no,,,"Charles Schwab's drop on Feb. 24 looks mostly like a rates-driven financials move. As COVID fears intensified yields fell sharply which was especially negative for Schwab because lower rates compress the economics of client cash balances and net interest revenue a theme the company later acknowledged throughout 2020."
TMO,2020-02-24,3.5,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad market and healthcare-tools derisking","Global life-sciences and industrial exposure",no,,,"Thermo Fisher's Feb. 24 decline does not appear tied to a fresh company-specific event. The stock was most likely caught in the broad COVID-driven liquidation as investors indiscriminately sold internationally exposed large-cap growers even in areas like life-science tools."
TSLA,2020-02-24,7.5,macro_sensitivity,medium,medium-high,"COVID China production/delivery fears plus extreme momentum unwind","Shanghai factory shut ~10 days. Just came off huge speculative run",no,,,"Tesla's 7.5% drop on Feb. 24 looks like a mix of COVID-related China concern and a sharp momentum unwind. Investors already knew the outbreak could delay China deliveries and had temporarily disrupted Tesla's Shanghai operations. When the broader market broke one of the market's most crowded high-beta winners sold off much harder than the index."
TXN,2020-02-24,5.5,no_clear_catalyst,low,medium,"Semiconductor/industrial demand repricing on COVID fears","Analog exposure makes it highly cyclical tied to industrial end-market demand",no,,,"Texas Instruments' Feb. 24 selloff does not appear tied to a fresh company-specific event. The most likely explanation is a cyclical semiconductor/industrial demand repricing as investors reacted to the global spread of COVID and sold chip names exposed to manufacturing automotive and broader electronics end markets."
