ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
EMR,2020-04-01,4.1,macro_sensitivity,medium,low-medium,Broad industrial/cyclical de-risking rather than a company-specific event. No clear Emerson-specific negative headline in the March 29 to March 31 window,China-linked supply-chain stress and recession fears for automation and process businesses,no,,,This looks mainly like a macro-industrial selloff. By the end of March multinationals were already warning about coronavirus-related supply disruption and demand damage and April 2 jobless claims later confirmed the scale of the collapse at 6.648 million reinforcing the recession trade pressuring names like Emerson.
DUK,2020-04-01,4.1,macro_sensitivity,low,medium-low,COVID-driven demand and recession concerns hitting the utility sector. No Duke-specific negative corporate news in the prior 3 days,General risk-off move in equities on weak economic data,no,,,Duke's drop appears tied more to the sector than to a Duke headline. Reuters later quantified that weekday power demand in some regions was down roughly 9% to 14% in March and April because of shutdowns feeding investor concern about near-term load and industrial demand.
DHR,2020-04-01,7.0,macro_sensitivity,medium,medium,Deal-digestion and risk-off selling not bad company news. Danaher completed the GE Biopharma acquisition on March 31 renaming the business Cytiva,Investor caution around integrating a large acquisition during a rapidly deteriorating COVID environment,no,,,Danaher closed its Biopharma acquisition from GE on March 31 a major strategic step that expanded life sciences exposure. The stock still fell the next day which most likely reflects investors using the completion event to reduce risk while reassessing leverage integration risk and near-term end-market uncertainty.
DE,2020-04-01,3.2,guidance_cut,medium,high,Deere's withdrawal of 2020 guidance and production disruption due to COVID. Deere said on March 23 that the magnitude of COVID's impact could be material and some facilities were reducing or temporarily shutting down,Broader fears around farm equipment and construction demand in a recession,yes,,down,Deere had already told investors that COVID's impact could be material pulled its 2020 outlook and said some facilities were reducing or temporarily stopping operations. Even though the announcement was a week earlier it was the clearest stock-specific negative overhanging the shares into the April 1 decline.
CVX,2020-04-01,5.4,macro_sensitivity,high,high,Oil-price collapse and demand destruction. Chevron had cut 2020 capex by $4 billion or 20% and suspended buybacks as oil demand cratered,Chevron-specific spending cuts and buyback suspension underscoring how severe conditions had become,yes,,,This was primarily an oil tape move. Chevron had already responded by slashing 2020 spending by $4 billion and suspending repurchases while Reuters described a global oil market hit simultaneously by the Saudi-Russia price war and COVID demand destruction.
CRM,2020-04-01,6.9,no_clear_catalyst,medium,low-medium,Multiple compression and enterprise IT spending fears. No clear Salesforce-specific negative corporate release in the prior 3 days,General market weakness and rotation away from growth,no,,,Could not find a clean CRM-specific headline that explains a 6.9% one-day move. The more likely explanation is that investors were reassessing discretionary software spending and sales-cycle risk as the macro data worsened and recession odds surged.
GD,2020-04-01,3.7,macro_sensitivity,low,low,Macro/cyclical risk-off. No strong General Dynamics-specific negative headline in the prior 3 days,Spillover from broader aerospace and industrial weakness,no,,,This looks more like a sympathy move than a GD-specific news reaction. Investors were de-risking industrial and aerospace exposure broadly as unemployment exploded and global manufacturing conditions deteriorated.
SPG,2020-04-02,6.4,demand_weakness,high,medium-high,Mall shutdowns and rent-collection fears. Mall REITs were under intense pressure because closures had effectively shut their properties and crushed rent expectations,Balance-sheet and dividend concerns for retail REITs during mandated closures,yes,,,Simon's business model was directly impaired by pandemic shutdowns so the stock remained extremely sensitive to every bad macro datapoint. With jobless claims hitting 6.648 million investors had another signal that tenants' ability to pay rent was deteriorating fast.
UBER,2020-04-02,6.8,demand_weakness,high,high,Collapse in ride-hailing demand from lockdowns. Uber's core rides business was being crushed with Reuters later quantifying that ride trips were down 80% globally in April,Fear of cash burn layoffs and a deep global recession,yes,,,Uber was one of the most obvious COVID losers because shelter-in-place orders directly hit ride volume. Reuters later reported April rides were down 80% globally which strongly supports the view that the selloff was driven mainly by worsening expectations for mobility demand and liquidity.
TSLA,2020-04-02,5.6,demand_weakness,high,medium-high,Reaction to Q1 delivery release plus factory shutdown uncertainty. Tesla reported on April 2 that Q1 deliveries were about 88400 vehicles and production about 102672,Broader growth-stock volatility,yes,,,Tesla's Q1 release showed roughly 88400 deliveries which was good relative to a difficult backdrop but still left investors focused on how long COVID restrictions would keep Fremont constrained. The drop likely reflects sell-the-news behavior and concern that a decent Q1 did not solve the imminent production shock.
RTX,2020-04-02,5.9,macro_sensitivity,medium,medium,Merger/spin-off repositioning in a collapsing aerospace market. Raytheon and United Technologies said on March 30 they had obtained all regulatory approvals for their merger,COVID shock to commercial aerospace demand,no,,,The company was in the middle of a major corporate restructuring but the market was mostly focused on the commercial aerospace side of the newly combined business which was being hit hard by the collapse in air travel. Even though regulatory-approval news was positive investors marked the stock down on aerospace exposure.
CVS,2020-04-02,5.0,no_clear_catalyst,low,low-medium,Broad market selloff overwhelming a normally defensive name. No fresh negative CVS announcement in the 3-day window,Uncertainty around COVID operating costs and mix shifts,no,,,CVS was on the front lines of the pandemic response and had already seen shortages in high-demand categories but no discrete negative corporate event was found around April 2. The most plausible read is that investors sold even defensives as the macro data kept deteriorating.
MO,2020-04-02,3.7,no_clear_catalyst,low,low,General equity de-risking. No Altria-specific negative headline in the window,Consumer weakness concerns and balance-sheet sensitivity in a stressed market,no,,,This appears to be more macro than idiosyncratic with no clean MO-specific catalyst between March 30 and April 2. The drop most likely reflects a broad move lower as markets digested catastrophic labor data and a deepening recession.
GM,2020-04-02,5.6,demand_weakness,high,high,Collapse in U.S. auto demand. Reuters reported on March 31 that U.S. March auto sales were expected to drop 37% with April potentially down 50% to 60%,Manufacturing disruption and political pressure related to ventilator production,yes,,,The cleanest driver is the collapse in auto demand with Reuters citing forecasts for March U.S. auto sales down 37% with April potentially down 50% to 60% which is a brutal near-term hit to GM's core business. The ventilator story mattered politically but the dominant equity issue was the collapse in vehicle sales.
BA,2020-04-02,5.7,demand_weakness,high,high,New cost-cutting/workforce-reduction measures amid a collapsing aerospace market. Boeing was reported on April 2 to be preparing voluntary buyouts for employees and weighing further widebody jet cuts,Ongoing 737 MAX overhang and airline demand destruction,yes,,,Boeing's drop lines up well with reports that it was preparing buyouts and additional cuts to preserve cash a strong negative signal about management's demand outlook. Coming on top of the still-unresolved MAX crisis and the collapse in air travel that was enough to keep heavy pressure on the shares.
NOW,2020-04-02,5.2,no_clear_catalyst,low,low-medium,Broad selloff in enterprise software not company-specific bad news. No negative ServiceNow corporate event in the exact window,Fear that enterprise customers would delay spending despite ServiceNow's relevance in crisis workflows,no,,,ServiceNow actually looked strategically relevant during the pandemic but relevance is not the same as near-term purchasing strength. Since no clean negative company event was found the more likely explanation is a broad repricing of high-growth software names on recession and IT-budget fears.
WFC,2020-04-03,3.6,macro_sensitivity,high,medium-high,Credit-loss fears from the exploding unemployment picture. Reuters reported 6.648 million new weekly jobless claims on April 2 which was especially bad for banks,Low rates and pressure on net interest margins,no,,,No Wells-specific corporate release in the 3-day window but the macro linkage is unusually direct for banks. A second straight week of record jobless claims at 6.648 million pointed to a much deeper consumer-credit and commercial-credit problem which is the most plausible primary driver.
V,2020-04-03,3.5,demand_weakness,medium,medium,Collapse in payment volumes especially travel and cross-border. No new Visa filing in the immediate window but the fundamental issue was collapse in travel and cross-border spending,Broad consumer-spending fears from unemployment shock,no,,,Visa's business is highly exposed to transaction volume and April 2's jobless-claims shock reinforced expectations of weaker spending and especially weak travel-related payments. No obvious Visa-specific headline but the macro was directly negative for the payments business.
NVDA,2020-04-03,4.5,no_clear_catalyst,low,low-medium,Broad tech/growth de-risking. No Nvidia-specific negative release in the prior 3 days,Concern that gaming and enterprise demand could weaken despite relative data-center strength,no,,,Nvidia had no obvious negative company catalyst in the immediate window which suggests the drop was more about factor exposure than fundamentals. Investors were still reassessing how much of Nvidia's growth could hold up if consumer demand and enterprise capex weakened sharply.
USB,2020-04-03,4.5,macro_sensitivity,high,medium-high,Rising expected credit losses from the labor-market collapse. The unprecedented wave of layoffs and jobless claims reported on April 2 directly raised fears around consumer small-business and commercial credit losses,Rate pressure and general bank-sector derating,no,,,USB's move is best explained by the same banking logic as WFC but arguably with even more sensitivity to Main Street stress. A 6.648 million weekly jobless-claims print was a major negative signal for delinquencies provisioning and loan growth.
