ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AMD,2020-09-10,3.6,macro_sensitivity,low,medium,Tech/semiconductor de-risking as Nasdaq correction continued from early September,AMD was one of strongest momentum names exposed to profit-taking,no,,,AMD fell with the ongoing tech-led unwind with no company-specific catalyst found in the 3-day window.
COP,2020-09-10,4.5,macro_sensitivity,medium,high,Oil fell nearly 2% on Sept 10 after U.S. inventory data showed surprise crude build with Brent at $40.06,Build tied partly to refinery disruptions after Hurricane Laura,no,,,ConocoPhillips declined directly on crude-price weakness from the unexpected stockpile increase.
BLK,2020-09-10,3.0,macro_sensitivity,low,medium-low,Broad market risk-off move hitting financial/asset-management names,Fee revenue and AUM sentiment weaken when equity markets wobble,no,,,BlackRock sold off with the broader equity pullback with no BLK-specific catalyst identified.
GM,2020-09-10,5.6,management_governance,high,high,Hindenburg released short report calling Nikola a fraud on Sept 10 and Nikola fell 8% directly threatening GM's newly announced 11% stake,GM had just announced strategic deal with Nikola on Sept 8 receiving stake worth about $2B,yes,,,GM's rally on the Nikola partnership reversed hard once Hindenburg attacked Nikola's integrity calling into question the strategic value of GM's deal.
AAPL,2020-09-10,3.3,demand_weakness,medium,medium-high,Apple's Sept 15 event expected to lack new iPhones with 5G iPhone cycle delayed into October shortening holiday selling window,App Store antitrust overhang from Epic fight and broader tech selloff,yes,,,Apple's drop reflected disappointment over delayed iPhone timing with Reuters reporting the October shift shortened the holiday sales window.
AMD,2020-09-11,3.3,macro_sensitivity,low,medium,Ongoing semiconductor/growth-stock correction from early September break,Momentum unwind after very strong prior run in AMD shares,no,,,AMD's Sept 11 decline was a second leg of the same tech unwind with no fresh company-specific catalyst.
SPG,2020-09-11,3.1,regulatory_legal,medium,medium,Persistent Taubman deal litigation and COVID mall-pressure overhang with no fresh headline,Simon remained in high-profile fight over backing out of $3.6B Taubman deal amid severe pandemic damage to retail real estate,yes,,,Simon traded under the weight of Taubman litigation and structural mall weakness rather than a single day's headline.
C,2020-09-14,5.6,management_governance,high,high,Citigroup's August operational error accidentally sending roughly $900M to Revlon lenders with Reuters reporting Sept 14 Citi would boost risk and control investment,Operational weaknesses highlighted deeper control and regulatory risk beyond a one-off embarrassment,yes,,,Citi's 5.6% drop reflected investors treating the Revlon payment error as a sign of deeper control and regulatory risk not just a one-time mistake.
JPM,2020-09-15,3.1,macro_sensitivity,low,medium-low,Broad bank-sector weakness with low rates and tightening regulatory/AML scrutiny ahead of FinCEN Files,Growing compliance/AML risk sensitivity and yield pressure on net interest margins,no,,,JPM fell with the broader bank complex with no clean JPM-specific catalyst identified in the window.
CAT,2020-09-15,3.2,macro_sensitivity,low,medium-low,Macro/industrial-growth risk-off move with no Caterpillar-specific adverse headline,Company still operating under March withdrawal of 2020 guidance due to pandemic uncertainty,no,,,Caterpillar's decline reflected industrial-growth concerns with no restored guidance leaving the stock vulnerable to macro wobbles.
