ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
PG,2020-02-27,5.5,demand_weakness,medium,medium,"Lingering reaction to P&G's Feb 20 coronavirus warning that China disruption would hit Q revenue/profit","Broad de-risking even in defensive consumer staples. 5.5% steep for defensive name",yes,,,"PG fell 5.5% which is steeper than expected for a defensive name. Investors were still repricing the implications of management's warning that China disruption would be material to the March quarter. The drop was likely a mix of that earlier warning plus the brutal COVID-driven market selloff."
JNJ,2020-02-27,3.2,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad COVID selloff","General pharma/healthcare de-risking and litigation overhang already known",no,,,"JNJ dropped only 3.2% less than many cyclicals which fits the idea that this was mostly index-level selling rather than a new company shock. No new earnings legal product or analyst event found in the prior 3 days."
XOM,2020-02-27,6.0,macro_sensitivity,high,high,"Collapse in oil prices on COVID demand fears. Crude at one-year/13-month low","Broad equity panic and recession fears",no,,,"XOM's 6.0% drop is very consistent with the commodity tape. Oil was sliding hard as investors anticipated weaker transportation and industrial demand and energy was one of the most economically sensitive groups in the market."
WFC,2020-02-27,3.8,macro_sensitivity,medium,high,"Falling rates/yield-curve compression hurting bank earnings expectations","Broad financial-sector risk-off selling",no,,,"WFC fell 3.8% as the market moved to price in lower net interest income across banks if rates were cut and yields stayed pinned down. No fresh Wells-specific news item found in the Feb 24-27 window."
VZ,2020-02-27,3.6,no_clear_catalyst,low,low-medium,"No clear Verizon-specific catalyst. Broad market selloff","MWC cancellation as sector backdrop for 5G/telecom",no,,,"VZ fell 3.6% which looks more like indiscriminate liquidation than a reaction to fresh company news. MWC's cancellation was relevant to the sector narrative but not large enough by itself to explain Verizon's move."
USB,2020-02-27,4.3,macro_sensitivity,medium,high,"Rates collapse pressuring bank margin expectations","Credit-risk concerns if virus slowed the economy",no,,,"USB fell 4.3% which fits the move in regional and fee-sensitive banks as investors priced weaker loan growth narrower margins and a tougher macro outlook. No stock-specific catalyst stronger than the rates/recession channel."
UPS,2020-02-27,3.7,macro_sensitivity,low,medium,"Transport and global-commerce demand fears from COVID","General cyclical-stock liquidation",no,,,"UPS fell 3.7% as investors started to discount weaker international shipping volumes and broader supply-chain disruption. No fresh UPS-specific headline found."
UNP,2020-02-27,3.7,macro_sensitivity,low,medium,"Expected hit to rail volumes from virus-driven economic slowdown","General industrial/cyclical de-risking",no,,,"UNP's 3.7% drop fits the rail thesis. If manufacturing intermodal and trade volumes slow earnings estimates come down quickly. No company-specific press release or analyst action found."
UNH,2020-02-27,3.5,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad market selloff","Managed-care names not immune to forced de-risking",no,,,"UNH fell 3.5% but no new earnings legal regulatory or policy headline found in the prior 3 days. Looks mostly like index and sector selling."
PEP,2020-02-27,4.0,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Broad COVID selloff","Concern about away-from-home beverage/snack demand and global distribution disruption",no,,,"PEP fell 4.0% which is a bit large for a staple but no new Pepsi-specific shock found. Broad market liquidation plus concern that global consumer demand and channel mix could weaken."
