ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
SPG,2020-04-13,4.2,demand_weakness,high,medium-low,Repricing of mall cash-flow risk and rent nonpayment risk. The live overhang remained SPG's earlier closure of all U.S. malls due to COVID-19,IMF Great Lockdown recession framing and renewed focus on earnings-season damage to consumer-facing real estate,yes,,,SPG's April 13 decline looks most consistent with investors revisiting the implications of a full mall shutdown after Simon had already closed all domestic properties on March 18. The IMF projecting global GDP down 3% in 2020 deepened the expected rent and occupancy hit.
KO,2020-04-13,4.2,demand_weakness,medium,medium,Ongoing repricing of away-from-home demand destruction. Coca-Cola warned on March 20 that it did not expect to achieve prior 2020 guidance reflecting heavy exposure to restaurants theaters and other away-from-home channels,Rotation out of defensives as investors shifted attention to earnings season and recession forecasts,yes,,down,KO's drop was likely driven by the market continuing to absorb the implication of its prior guidance withdrawal. A large slice of volume was tied to shut venues making a 2020 miss of prior targets increasingly unavoidable.
WFC,2020-04-13,5.3,macro_sensitivity,high,high,Anticipation of severe Q1 reserve builds and credit losses ahead of earnings. Investors bracing for very large reserve builds and weak revenue quality,Broader recession fears and concerns around dividend/capital actions for banks,no,,,WFC's April 13 selloff was primarily an earnings-preview move. That concern was validated the next day when Wells reported a $3.1 billion reserve build and $950 million of securities impairment with first-quarter results hit materially by COVID-related charges.
JPM,2020-04-13,4.4,macro_sensitivity,high,high,Anticipation of very large loan-loss provisioning in Q1 results due the next day,IMF recession fears and mounting U.S. fiscal deterioration estimates,no,,,JPM's April 13 decline was an earnings-risk move that proved justified one day later when JPMorgan reported Q1 net income of $2.9 billion with credit costs of $8.3 billion including $6.8 billion of reserve builds.
BAC,2020-04-13,3.8,macro_sensitivity,high,high,Anticipation of heavy reserve building and profit compression into earnings. Market was discounting large credit provisioning across the big-bank group,Recession fears and concern about consumer/corporate loan quality,no,,,BAC's drop looks like pre-earnings credit-risk repricing. The next session validated that view when Reuters reported BAC profit fell and it had built a $3.6 billion reserve buffer with total provisions more than 3x actual first-quarter loan losses.
GM,2020-04-13,4.4,capital_structure,high,medium,Continuing repricing of liquidity stress and shutdown-driven demand collapse. The active overhang remained GM's March 24 move to draw about $16 billion from credit lines and suspend 2020 guidance,Deepening recession forecasts and uncertainty on U.S. auto-plant restart timing,yes,,down,GM's April 13 weakness was most likely a continuation of the market's negative view on automakers with shuttered production and emergency liquidity moves. Drawing $16 billion to beef up liquidity had already signaled how severe the cash-flow shock could become.
DUK,2020-04-13,3.3,no_clear_catalyst,low,low,Sector-style repricing of utilities under recession and demand-risk assumptions rather than a fresh Duke-specific headline,Falling commercial/industrial demand expectations and defensive-sector rotation,no,,,No evidence of a discrete Duke event causing the April 13 drop. This looks more like utilities being marked down on fears of weaker usage mix and a worsening macro outlook even though Duke indicated its systems remained staffed and operating.
DE,2020-04-13,4.1,macro_sensitivity,medium,medium-low,Anticipation of COVID-related demand destruction in equipment markets. Later reporting confirmed Deere's quarterly profit fell 41% as equipment demand weakened,General industrial cyclicals weakness amid IMF recession forecasts,no,,,Deere's move appears to have been a forward-looking cyclical selloff rather than a response to a single headline. Investors were likely pricing in demand damage that later showed up in results including large declines in farm turf construction and forestry equipment sales.
COF,2020-04-13,6.0,macro_sensitivity,high,high,Anticipation of outsized consumer-credit losses and reserve builds. As a consumer-credit-heavy lender COF was especially exposed to the reserve-build theme heading into earnings season,Recession fears and concern over unemployment-driven card/auto defaults,yes,,,COF likely fell more than diversified banks because its credit-card and consumer-loan exposure made the COVID shock look particularly dangerous. That concern was later borne out by a $5.4 billion credit-loss provision and a quarterly net loss.
BLK,2020-04-13,4.0,macro_sensitivity,medium,medium-high,Anticipation that market volatility and the March selloff would hit AUM-sensitive earnings. No negative BLK-specific release on April 10-12,Broad pressure on asset managers from recession fears and risk-off positioning ahead of results,no,,,BLK's drop appears to have been an earnings-positioning move ahead of a quarter expected to show pressure from March's market dislocation. BlackRock later reported profit down 23% to $806 million while AUM slipped to $6.47 trillion validating the caution.
