ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
GOOG,2020-03-03,3.4,no_clear_catalyst,low,medium,"No stock-specific catalyst. Repricing of ad-exposed mega-cap tech after failed relief rally following Fed emergency 50bp cut","Growing fear COVID would hit advertising budgets especially brand and travel-related ads. Reuters later reported U.S. ad market expected to lose nearly $26B in 2020",no,,,"Alphabet sold off because the market stopped treating it as insulated. After the Fed surprise 50bp cut on Mar 3 failed to hold gains investors began discounting a severe ad slowdown. Reuters later reported YouTube brand advertising weakened and the U.S. ad market could shrink 10.6%."
GOOGL,2020-03-03,3.5,no_clear_catalyst,low,medium,"No stock-specific catalyst. Same ad-market repricing as GOOG class after failed Fed relief rally","Travel auto and small-business advertisers expected to pull spending",no,,,"Same dynamics as GOOG. Alphabet Class A shares fell 3.5% as investors priced in a severe advertising slowdown after the Fed emergency cut failed to reassure markets. No company-specific headline in the Feb 29 to Mar 3 window."
BRK-B,2020-03-03,4.1,macro_sensitivity,medium,medium-low,"COVID repricing of Berkshire's economically sensitive portfolio including airlines financials industrials retail and manufacturing","Airline exposure financial holdings and concern conglomerate structure would not shield from sudden activity shock",no,,,"No fresh Berkshire company event in the Mar 1-3 window. The stock fell because Berkshire was effectively a levered bet on the real economy at the moment investors realized the virus shock would hit insurers banks transport industrial production and especially airlines all at once."
IBM,2020-03-03,4.0,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Cyclical enterprise IT and consulting selloff after failed Fed relief rally","Concern about corporate IT spending freezes as clients pivoted from transformation to liquidity preservation",no,,,"No discrete IBM headline before the Mar 3 drop. The move looks consistent with a market reassessment that large enterprise vendors would face slower software services and infrastructure demand if clients pivoted to liquidity preservation which Reuters later confirmed happened."
NVDA,2020-03-05,3.9,no_clear_catalyst,low,low-medium,"No stock-specific catalyst. Semiconductor and tech de-risking tied to virus spread and supply-chain worries","General selloff in growth tech and concern enterprise and gaming demand could soften. Record-low Treasury yields worsened risk sentiment",no,,,"No company announcement or analyst action explaining NVIDIA's Mar 5 move. The stock fell because investors were dumping semis and high-multiple tech into another COVID scare day with record-low Treasury yields reinforcing fears about both supply disruption and cyclical end demand."
NOW,2020-03-05,4.6,no_clear_catalyst,low,low,"No stock-specific catalyst. Valuation-driven software selloff on renewed macro fear","Rotation out of expensive growth software and concern enterprise deal cycles could slow if companies froze budgets",no,,,"No ServiceNow-specific event around Mar 5. Classic high-multiple software derating on a day when virus fears intensified and rates collapsed with investors discounting delayed enterprise implementations and weaker spending visibility."
NKE,2020-03-05,3.4,macro_sensitivity,low,medium-low,"No Nike-specific headline but anticipation of COVID-driven retail traffic collapse and store closures","China exposure and global consumer discretionary de-risking. Reuters later reported Nike would close stores across U.S. Canada Western Europe Australia and New Zealand by March 27",no,,,"Even without a confirmed Nike headline in the prior 72 hours the market was already pricing in a severe hit to store traffic and wholesale demand. Nike's global brick-and-mortar footprint China exposure and dependence on consumer mobility made it a natural casualty."
MS,2020-03-05,5.9,macro_sensitivity,medium,high,"Rate collapse and margin pressure fears for banks and brokers. 10-year Treasury yield hit record low around 0.899% on Mar 5","Rising concern over recession trading and credit stress and broad financial-sector de-risking",no,,,"This looks sector-specific rather than generic macro. The Fed surprise 50bp cut on Mar 3 flattened the earnings outlook for interest-sensitive financials and by Mar 5 the 10-year yield had fallen below 0.90% intensifying fears around net interest income credit deterioration and broader recession."
META,2020-03-05,3.4,no_clear_catalyst,low,medium,"No Facebook-specific headline. Repricing of ad-driven internet names on fear of severe marketing budget cuts","Travel and brand advertisers pulling back plus broader mega-cap tech de-risking",no,,,"No company-specific event for Facebook in the Mar 2-5 window. The drop most likely reflected growing belief that even dominant digital ad platforms would not escape a recessionary ad pullback particularly from travel and brand categories as virus fears accelerated."
LOW,2020-03-05,5.1,no_clear_catalyst,low,low-medium,"No Lowe's-specific headline. Consumer-discretionary and retail-traffic fear","Housing and remodel demand uncertainty and marketwide selloff in cyclical retailers",no,,,"Lowe's drop was tied to the market abruptly pricing in a hit to physical retail traffic and consumer confidence rather than a company-specific event. Even though home improvement later proved relatively resilient on Mar 5 investors were not yet differentiating and were selling retailers with store exposure aggressively."
