ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
JPM,2020-03-09,13.5,macro_sensitivity,high,high,"Collapse in rates and net interest margin outlook plus recession-credit fears. 10-year Treasury briefly around 0.32%. WSJ noted banks fell with oil — recession fears lower loan demand narrower NIMs","Concern about oil-and-gas loan exposure after crude's roughly 24-25% one-day collapse. General de-risking on Crash Monday",no,,,"JPM's drop was bigger than the S&P because banks were getting hit by two shocks at once: the COVID recession scare and a sudden profitability hit from the yield collapse after the Fed emergency cut. With the 10-year briefly around 0.32% and oil in free fall investors repriced large lenders as lower-rate lower-growth higher-credit-risk businesses."
MDT,2020-03-09,6.7,macro_sensitivity,low,medium,"Broad risk-off selling in med-tech tied to looming procedure disruption. Concern elective procedures and normal hospital purchasing could be deferred","General market liquidation and recession fears. Fell less than banks energy or travel-sensitive names",no,,,"MDT fell materially less than banks energy or travel-sensitive names which fits a healthcare equipment gets sold but not as first-order victim pattern. The market was starting to price in the idea that hospitals would divert capacity toward COVID response threatening device volumes."
NOW,2020-03-09,7.9,no_clear_catalyst,low,medium,"No ServiceNow-specific catalyst. Classic high-multiple software derating on Crash Monday liquidation","Concern that enterprise IT spending could slow in a COVID-driven downturn. Lower growth expectations and multiple compression",no,,,"NOW's decline was consistent with the broader repricing of premium software as investors rotated hard into cash and duration-sensitive havens. Little evidence of a company event — the likely mechanism was simply lower growth expectations and multiple compression."
PM,2020-03-09,6.5,no_clear_catalyst,low,low-medium,"No Philip Morris-specific headline. Global consumer staple with international exposure during pandemic and recession scare","Strong dollar and EM and supply-chain concerns as COVID spread in Europe and beyond",no,,,"PM underperformed what you would normally expect from a defensive staple which likely reflects its global footprint and the market's fear that the outbreak in Europe would spread into distribution FX and consumer channels. No discrete PM announcement caused the move."
PEP,2020-03-09,5.2,macro_sensitivity,low,medium,"Defensive-but-not-immune consumer staples repricing on worsening COVID demand assumptions. Exposure to away-from-home consumption convenience restaurants and travel channels","Broad index liquidation on Crash Monday",no,,,"PEP dropped less than the market's hardest-hit cyclicals but still sold off because investors recognized that beverage and snack consumption linked to workplaces travel and foodservice could weaken even if grocery demand stayed resilient. No company-specific warning immediately before the drop."
JNJ,2020-03-09,3.9,no_clear_catalyst,low,high,"No J&J-specific negative. Behaved relatively defensively with smaller drawdown. Broad market liquidation on Crash Monday","Some concern about consumer and device exposure despite pharma defensiveness",no,,,"The smaller drawdown suggests investors still viewed JNJ as a relative safe haven inside equities even while dumping risk broadly. It fell mostly because nearly everything fell on March 9 not because of a strong company-specific negative headline."
XOM,2020-03-09,12.2,macro_sensitivity,high,high,"Oil-price-war shock. Weekend Saudi-Russia OPEC+ breakdown. Brent fell 23.88% WTI 25.1% biggest daily rout since 1991 Gulf War. S&P energy index fell 20.1%","COVID demand destruction was already weakening oil market before the supply shock",no,,,"XOM's plunge was highly stock-specific through its commodity exposure. Investors suddenly had to value Exxon under a scenario of both collapsing demand and Saudi-led oversupply. The company's business model sits directly on top of the exact shock that triggered Crash Monday."
WFC,2020-03-09,12.4,macro_sensitivity,high,high,"Lower-rate lower-margin recession-credit repricing for banks. Collapsing rates recession fears and possible energy-credit losses","General financial-sector de-risking and oil-linked credit concerns on Crash Monday",no,,,"WFC's move was consistent with the bank group being one of the most punished areas of the market after the Fed emergency 50bp cut and the crash in Treasury yields. The double-digit decline was less about a WFC headline and more about the market discounting a far weaker earnings and credit backdrop."
V,2020-03-09,7.2,macro_sensitivity,high,high,"Market repricing of travel and cross-border payments exposure. Italy lockdown and broader travel freeze especially relevant for Visa's high-margin cross-border business","General recession fears and lower consumer spending expectations. Reuters later documented U.S. payments volume fell and cross-border travel-related spending deteriorated rapidly",no,,,"Visa sold off harder than classic defensives because investors understood early that transaction volume especially cross-border travel spend would weaken sharply in a world of canceled trips and social distancing. The market was correctly sniffing out the earnings sensitivity before management later confirmed it."
USB,2020-03-09,14.4,macro_sensitivity,high,high,"Bank-sector repricing from collapsing yields and recession fears. WSJ specifically cited USB among worst bank decliners. Regionals seen as more directly vulnerable to NIM compression","Energy-credit and commercial loan worries after oil crash. Less diversification and less trading and investment-banking offset than universal banks",no,,,"USB got hit even harder than the money centers because regionals were seen as more directly vulnerable to net interest margin compression and credit deterioration. The move looks overwhelmingly sector-driven rather than USB-specific."
UPS,2020-03-09,7.3,macro_sensitivity,medium,medium,"Fear of sudden global trade and business activity shock. Italy lockdown signaled severe disruption to commerce and transport","General cyclical selling and industrial and logistics de-risking",no,,,"On March 9 the market treated UPS less like a defensive parcel utility and more like a transport and cyclical exposed to collapsing business activity and disrupted supply chains. No strong evidence of a UPS-specific weekend catalyst — the drop appears to have been forward discounting of lower volumes and weaker global commerce."
UNP,2020-03-09,13.0,macro_sensitivity,high,high,"Expected hit to rail volumes from recession and industrial slowdown. Repriced as freight-volume proxy for abruptly slowing economy","Oil shock and general industrial cyclicals liquidation on Crash Monday",no,,,"UNP's double-digit drop makes sense because rails were viewed as highly exposed to falling industrial production intermodal demand and commodity traffic. The market was not waiting for management to withdraw guidance — it was pricing the demand collapse immediately."
UNH,2020-03-09,3.7,no_clear_catalyst,low,high,"No fresh UnitedHealth-specific headline. Behaved defensively relative to most names. Broad market liquidation on Crash Monday","Uncertainty around medical-cost trends and healthcare utilization in a pandemic",no,,,"The modest decline versus financials industrials and energy suggests investors still saw managed care as relatively resilient. Little evidence that a company-specific catalyst drove the selloff."
UBER,2020-03-09,11.1,macro_sensitivity,high,high,"Expected collapse in ride demand from COVID mobility restrictions. Fewer airport trips urban rides events and nightlife","Risk-off selling in unprofitable growth and mobility names. Italy lockdown and broader move away from travel commuting and events",no,,,"UBER's double-digit decline was economically logical even without a company press release because the market could already infer fewer airport trips fewer urban rides and more fear-driven demand destruction. The stock also carried extra beta because investors were less willing to own cash-burning growth stories in a crisis."
